Taxon,Replicate,model,ds,de,is_base,r,K,Rpc,r0,K0,R0,dK_pct,dR_pct,dr_pct
Aeromonas_A,R1,M0,6,-6,FALSE,0.021493692753036305,0.001288201808508587,161.556510934903,0.02152182973967399,0.0011301797926042852,161.8668453083873,13.982024536128895,-0.19172201255485571,-0.13073696325093445
Aeromonas_A,R1,M2g,6,-6,FALSE,0.02149544774829457,0.001288155691357647,161.57535841194,0.02152563080489433,0.0011300670764150494,161.90512804043627,13.989312514448917,-0.2036807805209967,-0.14021915024620982
Aeromonas_A,R1,M0,6,-3,FALSE,0.02148449364546753,0.001288805691768591,161.43902296390763,0.02152182973967399,0.0011301797926042852,161.8668453083873,14.03545703102535,-0.2643051105768953,-0.1734801113942209
Aeromonas_A,R1,M2g,6,-3,FALSE,0.021487395011985964,0.0012887226379066346,161.46900688761667,0.02152563080489433,0.0011300670764150494,161.90512804043627,14.03948179738973,-0.2693683381731261,-0.17762914013962955
Aeromonas_A,R1,M0,6,0,FALSE,0.021509365573921642,0.0012871055803890341,161.74832753727523,0.02152182973967399,0.0011301797926042852,161.8668453083873,13.885028630988279,-0.07321930002791385,-0.05791406169045539
Aeromonas_A,R1,M2g,6,0,FALSE,0.021517525031608288,0.0012868618682324718,161.8293524063369,0.02152563080489433,0.0011300670764150494,161.90512804043627,13.874821688888408,-0.04680249169157439,-0.03765637978050635
Aeromonas_A,R1,M0,6,3,FALSE,0.021509365573921642,0.0012871055803890341,161.74832753727523,0.02152182973967399,0.0011301797926042852,161.8668453083873,13.885028630988279,-0.07321930002791385,-0.05791406169045539
Aeromonas_A,R1,M2g,6,3,FALSE,0.021517525031608288,0.0012868618682324718,161.8293524063369,0.02152563080489433,0.0011300670764150494,161.90512804043627,13.874821688888408,-0.04680249169157439,-0.03765637978050635
Aeromonas_A,R1,M0,6,6,FALSE,0.021509365573921642,0.0012871055803890341,161.74832753727523,0.02152182973967399,0.0011301797926042852,161.8668453083873,13.885028630988279,-0.07321930002791385,-0.05791406169045539
Aeromonas_A,R1,M2g,6,6,FALSE,0.021517525031608288,0.0012868618682324718,161.8293524063369,0.02152563080489433,0.0011300670764150494,161.90512804043627,13.874821688888408,-0.04680249169157439,-0.03765637978050635
Aeromonas_A,R2,M0,-6,-6,FALSE,0.019900154447233625,0.001630424473934187,128.8734038633547,0.01990585449241123,0.00163003554620612,114.42383839458297,0.023860076485580622,12.62810763168367,-0.028635018807047954
Aeromonas_A,R2,M2g,-6,-6,FALSE,0.019905713609129252,0.0016302064440417128,128.9160480000992,0.019910303014816767,0.0016298388770207796,114.44847656164359,0.02255235324887827,12.641121903150173,-0.023050406033995538
Aeromonas_A,R2,M0,-6,-3,FALSE,0.019946121637790717,0.0016262177987747262,129.3233892354122,0.01990585449241123,0.00163003554620612,114.42383839458297,-0.23421252624088917,13.021369541414202,0.20228795199340713
Aeromonas_A,R2,M2g,-6,-3,FALSE,0.019949435975202996,0.0016260786768684558,129.34780287485066,0.019910303014816767,0.0016298388770207796,114.44847656164359,-0.2307099312293442,13.018370152950075,0.19654628238007138
Aeromonas_A,R2,M0,-6,0,FALSE,0.01990585449241123,0.00163003554620612,128.93966242071002,0.01990585449241123,0.00163003554620612,114.42383839458297,0,12.686013884685636,0
Aeromonas_A,R2,M2g,-6,0,FALSE,0.019910303014816767,0.0016298388770207796,128.97086852191444,0.019910303014816767,0.0016298388770207796,114.44847656164359,0,12.689021642370996,0
Aeromonas_A,R2,M0,-6,3,FALSE,0.01990585449241123,0.00163003554620612,128.93966242071002,0.01990585449241123,0.00163003554620612,114.42383839458297,0,12.686013884685636,0
Aeromonas_A,R2,M2g,-6,3,FALSE,0.019910303014816767,0.0016298388770207796,128.97086852191444,0.019910303014816767,0.0016298388770207796,114.44847656164359,0,12.689021642370996,0
Aeromonas_A,R2,M0,-6,6,FALSE,0.01990585449241123,0.00163003554620612,128.93966242071002,0.01990585449241123,0.00163003554620612,114.42383839458297,0,12.686013884685636,0
Aeromonas_A,R2,M2g,-6,6,FALSE,0.019910303014816767,0.0016298388770207796,128.97086852191444,0.019910303014816767,0.0016298388770207796,114.44847656164359,0,12.689021642370996,0
Aeromonas_A,R2,M0,-3,-6,FALSE,0.019900154447233625,0.001630424473934187,121.40476081133386,0.01990585449241123,0.00163003554620612,114.42383839458297,0.023860076485580622,6.100933611995816,-0.028635018807047954
Aeromonas_A,R2,M2g,-3,-6,FALSE,0.019905713609129252,0.0016302064440417128,121.44290819904715,0.019910303014816767,0.0016298388770207796,114.44847656164359,0.02255235324887827,6.111423976566664,-0.023050406033995538
Aeromonas_A,R2,M0,-3,-3,FALSE,0.019946121637790717,0.0016262177987747262,121.81186882565548,0.01990585449241123,0.00163003554620612,114.42383839458297,-0.23421252624088917,6.456723122322971,0.20228795199340713
Aeromonas_A,R2,M2g,-3,-3,FALSE,0.019949435975202996,0.0016260786768684558,121.83365304248687,0.019910303014816767,0.0016298388770207796,114.44847656164359,-0.2307099312293442,6.452839480886863,0.19654628238007138
Aeromonas_A,R2,M0,-3,0,FALSE,0.01990585449241123,0.00163003554620612,121.46510237710008,0.01990585449241123,0.00163003554620612,114.42383839458297,0,6.153668747097767,0
Aeromonas_A,R2,M2g,-3,0,FALSE,0.019910303014816767,0.0016298388770207796,121.49287807589857,0.019910303014816767,0.0016298388770207796,114.44847656164359,0,6.155085437472617,0
Aeromonas_A,R2,M0,-3,3,FALSE,0.01990585449241123,0.00163003554620612,121.46510237710008,0.01990585449241123,0.00163003554620612,114.42383839458297,0,6.153668747097767,0
Aeromonas_A,R2,M2g,-3,3,FALSE,0.019910303014816767,0.0016298388770207796,121.49287807589857,0.019910303014816767,0.0016298388770207796,114.44847656164359,0,6.155085437472617,0
Aeromonas_A,R2,M0,-3,6,FALSE,0.01990585449241123,0.00163003554620612,121.46510237710008,0.01990585449241123,0.00163003554620612,114.42383839458297,0,6.153668747097767,0
Aeromonas_A,R2,M2g,-3,6,FALSE,0.019910303014816767,0.0016298388770207796,121.49287807589857,0.019910303014816767,0.0016298388770207796,114.44847656164359,0,6.155085437472617,0
Aeromonas_A,R2,M0,0,-6,FALSE,0.019900154447233625,0.001630424473934187,114.36895050343485,0.01990585449241123,0.00163003554620612,114.42383839458297,0.023860076485580622,-0.047968930179434745,-0.028635018807047954
Aeromonas_A,R2,M2g,0,-6,FALSE,0.019905713609129252,0.0016302064440417128,114.40297915299764,0.019910303014816767,0.0016298388770207796,114.44847656164359,0.02255235324887827,-0.03975361666036457,-0.023050406033995538
Aeromonas_A,R2,M0,0,-3,FALSE,0.019946121637790717,0.0016262177987747262,114.73664179793721,0.01990585449241123,0.00163003554620612,114.42383839458297,-0.23421252624088917,0.2733725836705076,0.20228795199340713
Aeromonas_A,R2,M2g,0,-3,FALSE,0.019949435975202996,0.0016260786768684558,114.7560196908695,0.019910303014816767,0.0016298388770207796,114.44847656164359,-0.2307099312293442,0.2687175386386714,0.19654628238007138
Aeromonas_A,R2,M0,0,0,TRUE,0.01990585449241123,0.00163003554620612,114.42383839458297,0.01990585449241123,0.00163003554620612,114.42383839458297,0,0,0
Aeromonas_A,R2,M2g,0,0,TRUE,0.019910303014816767,0.0016298388770207796,114.44847656164359,0.019910303014816767,0.0016298388770207796,114.44847656164359,0,0,0
Aeromonas_A,R2,M0,0,3,FALSE,0.01990585449241123,0.00163003554620612,114.42383839458297,0.01990585449241123,0.00163003554620612,114.42383839458297,0,0,0
Aeromonas_A,R2,M2g,0,3,FALSE,0.019910303014816767,0.0016298388770207796,114.44847656164359,0.019910303014816767,0.0016298388770207796,114.44847656164359,0,0,0
Aeromonas_A,R2,M0,0,6,FALSE,0.01990585449241123,0.00163003554620612,114.42383839458297,0.01990585449241123,0.00163003554620612,114.42383839458297,0,0,0
Aeromonas_A,R2,M2g,0,6,FALSE,0.019910303014816767,0.0016298388770207796,114.44847656164359,0.019910303014816767,0.0016298388770207796,114.44847656164359,0,0,0
Aeromonas_A,R2,M0,3,-6,FALSE,0.019904976023295554,0.0017301309065550939,114.39747938867855,0.01990585449241123,0.00163003554620612,114.42383839458297,6.1406857403781245,-0.023036288831290098,-0.004413119346426738
Aeromonas_A,R2,M2g,3,-6,FALSE,0.01990837593162582,0.0017299991965227775,114.41810062803063,0.019910303014816767,0.0016298388770207796,114.44847656164359,6.145412341929365,-0.02654114281424956,-0.009678824021472143
Aeromonas_A,R2,M0,3,-3,FALSE,0.019952618625051453,0.0017256668290993099,114.77308255607595,0.01990585449241123,0.00163003554620612,114.42383839458297,5.866821930096559,0.30521975699559284,0.23492652705791142
Aeromonas_A,R2,M2g,3,-3,FALSE,0.019958672054173312,0.0017254161125538506,114.80810732999078,0.019910303014816767,0.0016298388770207796,114.44847656164359,5.864213750243759,0.31422940623721235,0.24293472239247302
Aeromonas_A,R2,M0,3,0,FALSE,0.01990961885099087,0.0017298459948224298,114.44399337725804,0.01990585449241123,0.00163003554620612,114.42383839458297,6.12320687414559,0.017614321419251226,0.018910811294602564
Aeromonas_A,R2,M2g,3,0,FALSE,0.01991506266658707,0.0017296040211173644,114.47388775562482,0.019910303014816767,0.0016298388770207796,114.44847656164359,6.121166055318786,0.022203173641669897,0.02390547128671216
Aeromonas_A,R2,M0,3,3,FALSE,0.01990961885099087,0.0017298459948224298,114.44399337725804,0.01990585449241123,0.00163003554620612,114.42383839458297,6.12320687414559,0.017614321419251226,0.018910811294602564
Aeromonas_A,R2,M2g,3,3,FALSE,0.01991506266658707,0.0017296040211173644,114.47388775562482,0.019910303014816767,0.0016298388770207796,114.44847656164359,6.121166055318786,0.022203173641669897,0.02390547128671216
Aeromonas_A,R2,M0,3,6,FALSE,0.01990961885099087,0.0017298459948224298,114.44399337725804,0.01990585449241123,0.00163003554620612,114.42383839458297,6.12320687414559,0.017614321419251226,0.018910811294602564
Aeromonas_A,R2,M2g,3,6,FALSE,0.01991506266658707,0.0017296040211173644,114.47388775562482,0.019910303014816767,0.0016298388770207796,114.44847656164359,6.121166055318786,0.022203173641669897,0.02390547128671216
Aeromonas_A,R2,M0,6,-6,FALSE,0.019932288833048872,0.0018330948137530287,114.5545459283348,0.01990585449241123,0.00163003554620612,114.42383839458297,12.45735211232207,0.11423103400979706,0.1327968143629279
Aeromonas_A,R2,M2g,6,-6,FALSE,0.019935570486050855,0.0018329640930378733,114.57432060413564,0.019910303014816767,0.0016298388770207796,114.44847656164359,12.462901632852875,0.10995693981498002,0.12690651275013473
Aeromonas_A,R2,M0,6,-3,FALSE,0.019979008753782355,0.0018286254071182308,114.91787384142275,0.01990585449241123,0.00163003554620612,114.42383839458297,12.183161365672381,0.43175919788333444,0.3675012363775383
Aeromonas_A,R2,M2g,6,-3,FALSE,0.019985249708524628,0.0018283631542563876,114.95375363996429,0.019910303014816767,0.0016298388770207796,114.44847656164359,12.180607545605683,0.4414886886227384,0.37642166295554524
Aeromonas_A,R2,M0,6,0,FALSE,0.01993063236480352,0.0018334369886543924,114.55315087294964,0.01990585449241123,0.00163003554620612,114.42383839458297,12.478343979779204,0.11301183405571993,0.12447530148347376
Aeromonas_A,R2,M2g,6,0,FALSE,0.0199325019017003,0.001833353678703477,114.56332847126407,0.019910303014816767,0.0016298388770207796,114.44847656164359,12.486804956739455,0.10035250190387877,0.1114944703102362
Aeromonas_A,R2,M0,6,3,FALSE,0.01993063236480352,0.0018334369886543924,114.55315087294964,0.01990585449241123,0.00163003554620612,114.42383839458297,12.478343979779204,0.11301183405571993,0.12447530148347376
Aeromonas_A,R2,M2g,6,3,FALSE,0.0199325019017003,0.001833353678703477,114.56332847126407,0.019910303014816767,0.0016298388770207796,114.44847656164359,12.486804956739455,0.10035250190387877,0.1114944703102362
Aeromonas_A,R2,M0,6,6,FALSE,0.01993063236480352,0.0018334369886543924,114.55315087294964,0.01990585449241123,0.00163003554620612,114.42383839458297,12.478343979779204,0.11301183405571993,0.12447530148347376
Aeromonas_A,R2,M2g,6,6,FALSE,0.0199325019017003,0.001833353678703477,114.56332847126407,0.019910303014816767,0.0016298388770207796,114.44847656164359,12.486804956739455,0.10035250190387877,0.1114944703102362
Aeromonas_A,R3,M0,-6,-6,FALSE,0.024607962742041283,9.206878585294688e-4,166.33452058121148,0.02463468815971646,9.19021051773819e-4,143.7491392206797,0.18136763596793207,15.71166372402365,-0.10848693314851787
Aeromonas_A,R3,M2g,-6,-6,FALSE,0.025214904359284838,9.015734312632e-4,171.91398476027325,0.024820155247165177,9.125460834717164e-4,144.89849593474338,-1.2024217085861277,18.644423222789417,1.59043772365101
Aeromonas_A,R3,M0,-6,-3,FALSE,0.024620588373718423,9.199225050750494e-4,166.48613466244063,0.02463468815971646,9.19021051773819e-4,143.7491392206797,0.09808842784292048,15.817135020791834,-0.05723549616955992
Aeromonas_A,R3,M2g,-6,-3,FALSE,0.024996741606676007,9.074399423698767e-4,169.75313657681917,0.024820155247165177,9.125460834717164e-4,144.89849593474338,-0.5595488484717109,17.15313915561232,0.7114635575496611
Aeromonas_A,R3,M0,-6,0,FALSE,0.02463468815971646,9.19021051773819e-4,166.64700296569026,0.02463468815971646,9.19021051773819e-4,143.7491392206797,0,15.929044075775927,0
Aeromonas_A,R3,M2g,-6,0,FALSE,0.024820155247165177,9.125460834717164e-4,168.1664732091439,0.024820155247165177,9.125460834717164e-4,144.89849593474338,0,16.058122014516638,0
Aeromonas_A,R3,M0,-6,3,FALSE,0.02463468815971646,9.19021051773819e-4,166.64700296569026,0.02463468815971646,9.19021051773819e-4,143.7491392206797,0,15.929044075775927,0
Aeromonas_A,R3,M2g,-6,3,FALSE,0.024820155247165177,9.125460834717164e-4,168.1664732091439,0.024820155247165177,9.125460834717164e-4,144.89849593474338,0,16.058122014516638,0
Aeromonas_A,R3,M0,-6,6,FALSE,0.02463468815971646,9.19021051773819e-4,166.64700296569026,0.02463468815971646,9.19021051773819e-4,143.7491392206797,0,15.929044075775927,0
Aeromonas_A,R3,M2g,-6,6,FALSE,0.024820155247165177,9.125460834717164e-4,168.1664732091439,0.024820155247165177,9.125460834717164e-4,144.89849593474338,0,16.058122014516638,0
Aeromonas_A,R3,M0,-3,-6,FALSE,0.024607962742041283,9.206878585294688e-4,154.49736738210615,0.02463468815971646,9.19021051773819e-4,143.7491392206797,0.18136763596793207,7.477073059147904,-0.10848693314851787
Aeromonas_A,R3,M2g,-3,-6,FALSE,0.025214904359284838,9.015734312632e-4,159.38928608033075,0.024820155247165177,9.125460834717164e-4,144.89849593474338,-1.2024217085861277,10.000649111025593,1.59043772365101
Aeromonas_A,R3,M0,-3,-3,FALSE,0.024620588373718423,9.199225050750494e-4,154.63233478276413,0.02463468815971646,9.19021051773819e-4,143.7491392206797,0.09808842784292048,7.570963987044721,-0.05723549616955992
Aeromonas_A,R3,M2g,-3,-3,FALSE,0.024996741606676007,9.074399423698767e-4,157.4889062178627,0.024820155247165177,9.125460834717164e-4,144.89849593474338,-0.5595488484717109,8.689124205119118,0.7114635575496611
Aeromonas_A,R3,M0,-3,0,FALSE,0.02463468815971646,9.19021051773819e-4,154.7752022451401,0.02463468815971646,9.19021051773819e-4,143.7491392206797,0,7.670350642958281,0
Aeromonas_A,R3,M2g,-3,0,FALSE,0.024820155247165177,9.125460834717164e-4,156.09954847678222,0.024820155247165177,9.125460834717164e-4,144.89849593474338,0,7.730275231485739,0
Aeromonas_A,R3,M0,-3,3,FALSE,0.02463468815971646,9.19021051773819e-4,154.7752022451401,0.02463468815971646,9.19021051773819e-4,143.7491392206797,0,7.670350642958281,0
Aeromonas_A,R3,M2g,-3,3,FALSE,0.024820155247165177,9.125460834717164e-4,156.09954847678222,0.024820155247165177,9.125460834717164e-4,144.89849593474338,0,7.730275231485739,0
Aeromonas_A,R3,M0,-3,6,FALSE,0.02463468815971646,9.19021051773819e-4,154.7752022451401,0.02463468815971646,9.19021051773819e-4,143.7491392206797,0,7.670350642958281,0
Aeromonas_A,R3,M2g,-3,6,FALSE,0.024820155247165177,9.125460834717164e-4,156.09954847678222,0.024820155247165177,9.125460834717164e-4,144.89849593474338,0,7.730275231485739,0
Aeromonas_A,R3,M0,0,-6,FALSE,0.024607962742041283,9.206878585294688e-4,143.50260213331603,0.02463468815971646,9.19021051773819e-4,143.7491392206797,0.18136763596793207,-0.171505087752342,-0.10848693314851787
Aeromonas_A,R3,M2g,0,-6,FALSE,0.025214904359284838,9.015734312632e-4,147.7770674248731,0.024820155247165177,9.125460834717164e-4,144.89849593474338,-1.2024217085861277,1.9866124017092115,1.59043772365101
Aeromonas_A,R3,M0,0,-3,FALSE,0.024620588373718423,9.199225050750494e-4,143.62252453545142,0.02463468815971646,9.19021051773819e-4,143.7491392206797,0.09808842784292048,-0.08808030845590008,-0.05723549616955992
Aeromonas_A,R3,M2g,0,-3,FALSE,0.024996741606676007,9.074399423698767e-4,146.11073516438182,0.024820155247165177,9.125460834717164e-4,144.89849593474338,-0.5595488484717109,0.83661270727364,0.7114635575496611
Aeromonas_A,R3,M0,0,0,TRUE,0.02463468815971646,9.19021051773819e-4,143.7491392206797,0.02463468815971646,9.19021051773819e-4,143.7491392206797,0,0,0
Aeromonas_A,R3,M2g,0,0,TRUE,0.024820155247165177,9.125460834717164e-4,144.89849593474338,0.024820155247165177,9.125460834717164e-4,144.89849593474338,0,0,0
Aeromonas_A,R3,M0,0,3,FALSE,0.02463468815971646,9.19021051773819e-4,143.7491392206797,0.02463468815971646,9.19021051773819e-4,143.7491392206797,0,0,0
Aeromonas_A,R3,M2g,0,3,FALSE,0.024820155247165177,9.125460834717164e-4,144.89849593474338,0.024820155247165177,9.125460834717164e-4,144.89849593474338,0,0,0
Aeromonas_A,R3,M0,0,6,FALSE,0.02463468815971646,9.19021051773819e-4,143.7491392206797,0.02463468815971646,9.19021051773819e-4,143.7491392206797,0,0,0
Aeromonas_A,R3,M2g,0,6,FALSE,0.024820155247165177,9.125460834717164e-4,144.89849593474338,0.024820155247165177,9.125460834717164e-4,144.89849593474338,0,0,0
Aeromonas_A,R3,M0,3,-6,FALSE,0.02457297056131432,9.940631960277892e-4,143.26469857744493,0.02463468815971646,9.19021051773819e-4,143.7491392206797,8.165443447582623,-0.33700420458940117,-0.2505312752570683
Aeromonas_A,R3,M2g,3,-6,FALSE,0.02505119878717972,9.786192078247182e-4,146.60370341853923,0.024820155247165177,9.125460834717164e-4,144.89849593474338,7.240524675929932,1.1768289745145488,0.9308706481234933
Aeromonas_A,R3,M0,3,-3,FALSE,0.024590428505818024,9.929599989525904e-4,143.42842852520147,0.02463468815971646,9.19021051773819e-4,143.7491392206797,8.04540299006868,-0.223104428462615,-0.17966395032680685
Aeromonas_A,R3,M2g,3,-3,FALSE,0.024842851684972266,9.843591236943065e-4,145.08489278167636,0.024820155247165177,9.125460834717164e-4,144.89849593474338,7.86952478601218,0.12863960093617877,0.09144357712944036
Aeromonas_A,R3,M0,3,0,FALSE,0.024608775549547275,9.917408992156792e-4,143.59186097586692,0.02463468815971646,9.19021051773819e-4,143.7491392206797,7.912750997542696,-0.1094116080732305,-0.10518749010007246
Aeromonas_A,R3,M2g,3,0,FALSE,0.024676193081038383,9.893211610388002e-4,144.00657462148862,0.024820155247165177,9.125460834717164e-4,144.89849593474338,8.413282239401925,-0.6155490486639985,-0.5800212153920206
Aeromonas_A,R3,M0,3,3,FALSE,0.024608775549547275,9.917408992156792e-4,143.59186097586692,0.02463468815971646,9.19021051773819e-4,143.7491392206797,7.912750997542696,-0.1094116080732305,-0.10518749010007246
Aeromonas_A,R3,M2g,3,3,FALSE,0.024676193081038383,9.893211610388002e-4,144.00657462148862,0.024820155247165177,9.125460834717164e-4,144.89849593474338,8.413282239401925,-0.6155490486639985,-0.5800212153920206
Aeromonas_A,R3,M0,3,6,FALSE,0.024608775549547275,9.917408992156792e-4,143.59186097586692,0.02463468815971646,9.19021051773819e-4,143.7491392206797,7.912750997542696,-0.1094116080732305,-0.10518749010007246
Aeromonas_A,R3,M2g,3,6,FALSE,0.024676193081038383,9.893211610388002e-4,144.00657462148862,0.024820155247165177,9.125460834717164e-4,144.89849593474338,8.413282239401925,-0.6155490486639985,-0.5800212153920206
Aeromonas_A,R3,M0,6,-6,FALSE,0.024528360207587502,0.001100557959636669,146.51452755345528,0.02463468815971646,9.19021051773819e-4,143.7491392206797,19.75329156089106,1.9237599249413513,-0.43161882723902373
Aeromonas_A,R3,M2g,6,-6,FALSE,0.02481875188512001,0.0010908911383169172,148.60987141833868,0.024820155247165177,9.125460834717164e-4,144.89849593474338,19.543676541430088,2.561362324469374,-0.005654122753035358
Aeromonas_A,R3,M0,6,-3,FALSE,0.024552486962220146,0.0010989485033597074,146.74579615221043,0.02463468815971646,9.19021051773819e-4,143.7491392206797,19.578164312842155,2.08464339179823,-0.33368069026639163
Aeromonas_A,R3,M2g,6,-3,FALSE,0.024626926384883164,0.0010963291310689767,147.25167381519861,0.024820155247165177,9.125460834717164e-4,144.89849593474338,20.139590857490816,1.624018155105636,-0.7785159293235397
Aeromonas_A,R3,M0,6,0,FALSE,0.024576629876939097,0.0010972583529709123,146.96660573760494,0.02463468815971646,9.19021051773819e-4,143.7491392206797,19.394256622639315,2.2382509797056085,-0.23567695438622505
Aeromonas_A,R3,M2g,6,0,FALSE,0.02458540795190098,0.0010969328135246057,147.02273063412747,0.024820155247165177,9.125460834717164e-4,144.89849593474338,20.205744498009693,1.4660156999426426,-0.9457930175155149
Aeromonas_A,R3,M0,6,3,FALSE,0.024576629876939097,0.0010972583529709123,146.96660573760494,0.02463468815971646,9.19021051773819e-4,143.7491392206797,19.394256622639315,2.2382509797056085,-0.23567695438622505
Aeromonas_A,R3,M2g,6,3,FALSE,0.02458540795190098,0.0010969328135246057,147.02273063412747,0.024820155247165177,9.125460834717164e-4,144.89849593474338,20.205744498009693,1.4660156999426426,-0.9457930175155149
Aeromonas_A,R3,M0,6,6,FALSE,0.024576629876939097,0.0010972583529709123,146.96660573760494,0.02463468815971646,9.19021051773819e-4,143.7491392206797,19.394256622639315,2.2382509797056085,-0.23567695438622505
Aeromonas_A,R3,M2g,6,6,FALSE,0.02458540795190098,0.0010969328135246057,147.02273063412747,0.024820155247165177,9.125460834717164e-4,144.89849593474338,20.205744498009693,1.4660156999426426,-0.9457930175155149
Aeromonas_A,R4,M0,-6,-6,FALSE,0.021771410374736372,0.0012712082427289463,200.88035277294273,0.0216194941726135,0.00128098865506093,174.16300849703214,-0.7635049922841424,15.34042418448799,0.7026815748321825
Aeromonas_A,R4,M2g,-6,-6,FALSE,0.022892642377025055,0.001241100935730269,217.55970319109068,0.02295176871464989,0.0012405790931157823,188.66650788046482,0.04206443727631131,15.314427364570708,-0.2576112471327502
Aeromonas_A,R4,M0,-6,-3,FALSE,0.021656793248744283,0.0012785346893635675,198.91248042956244,0.0216194941726135,0.00128098865506093,174.16300849703214,-0.19156810543694983,14.210521594746133,0.1725252026387921
Aeromonas_A,R4,M2g,-6,-3,FALSE,0.02319361488093402,0.0012346731100845074,221.00710417015205,0.02295176871464989,0.0012405790931157823,188.66650788046482,-0.47606662598526717,17.141673237614363,1.0537147236490088
Aeromonas_A,R4,M0,-6,0,FALSE,0.0216194941726135,0.00128098865506093,198.2856476874482,0.0216194941726135,0.00128098865506093,174.16300849703214,0,13.850610068456145,0
Aeromonas_A,R4,M2g,-6,0,FALSE,0.02295176871464989,0.0012405790931157823,216.5218703664857,0.02295176871464989,0.0012405790931157823,188.66650788046482,0,14.76433883202495,0
Aeromonas_A,R4,M0,-6,3,FALSE,0.0216194941726135,0.00128098865506093,198.2856476874482,0.0216194941726135,0.00128098865506093,174.16300849703214,0,13.850610068456145,0
Aeromonas_A,R4,M2g,-6,3,FALSE,0.02295176871464989,0.0012405790931157823,216.5218703664857,0.02295176871464989,0.0012405790931157823,188.66650788046482,0,14.76433883202495,0
Aeromonas_A,R4,M0,-6,6,FALSE,0.0216194941726135,0.00128098865506093,198.2856476874482,0.0216194941726135,0.00128098865506093,174.16300849703214,0,13.850610068456145,0
Aeromonas_A,R4,M2g,-6,6,FALSE,0.02295176871464989,0.0012405790931157823,216.5218703664857,0.02295176871464989,0.0012405790931157823,188.66650788046482,0,14.76433883202495,0
Aeromonas_A,R4,M0,-3,-6,FALSE,0.021771410374736372,0.0012712082427289463,188.1793015303285,0.0216194941726135,0.00128098865506093,174.16300849703214,-0.7635049922841424,8.047801398386623,0.7026815748321825
Aeromonas_A,R4,M2g,-3,-6,FALSE,0.022892642377025055,0.001241100935730269,203.11968430383226,0.02295176871464989,0.0012405790931157823,188.66650788046482,0.04206443727631131,7.6607006647542715,-0.2576112471327502
Aeromonas_A,R4,M0,-3,-3,FALSE,0.021656793248744283,0.0012785346893635675,186.3999346018335,0.0216194941726135,0.00128098865506093,174.16300849703214,-0.19156810543694983,7.026133856093726,0.1725252026387921
Aeromonas_A,R4,M2g,-3,-3,FALSE,0.02319361488093402,0.0012346731100845074,206.15204971257236,0.02295176871464989,0.0012405790931157823,188.66650788046482,-0.47606662598526717,9.267962834816457,1.0537147236490088
Aeromonas_A,R4,M0,-3,0,FALSE,0.0216194941726135,0.00128098865506093,185.8333257062053,0.0216194941726135,0.00128098865506093,174.16300849703214,0,6.700801341159672,0
Aeromonas_A,R4,M2g,-3,0,FALSE,0.02295176871464989,0.0012405790931157823,202.11488109931827,0.02295176871464989,0.0012405790931157823,188.66650788046482,0,7.128119012715314,0
Aeromonas_A,R4,M0,-3,3,FALSE,0.0216194941726135,0.00128098865506093,185.8333257062053,0.0216194941726135,0.00128098865506093,174.16300849703214,0,6.700801341159672,0
Aeromonas_A,R4,M2g,-3,3,FALSE,0.02295176871464989,0.0012405790931157823,202.11488109931827,0.02295176871464989,0.0012405790931157823,188.66650788046482,0,7.128119012715314,0
Aeromonas_A,R4,M0,-3,6,FALSE,0.0216194941726135,0.00128098865506093,185.8333257062053,0.0216194941726135,0.00128098865506093,174.16300849703214,0,6.700801341159672,0
Aeromonas_A,R4,M2g,-3,6,FALSE,0.02295176871464989,0.0012405790931157823,202.11488109931827,0.02295176871464989,0.0012405790931157823,188.66650788046482,0,7.128119012715314,0
Aeromonas_A,R4,M0,0,-6,FALSE,0.021771410374736372,0.0012712082427289463,176.28129897037886,0.0216194941726135,0.00128098865506093,174.16300849703214,-0.7635049922841424,1.2162688803017636,0.7026815748321825
Aeromonas_A,R4,M2g,0,-6,FALSE,0.022892642377025055,0.001241100935730269,189.63808805829456,0.02295176871464989,0.0012405790931157823,188.66650788046482,0.04206443727631131,0.5149722591172935,-0.2576112471327502
Aeromonas_A,R4,M0,0,-3,FALSE,0.021656793248744283,0.0012785346893635675,174.67448771708143,0.0216194941726135,0.00128098865506093,174.16300849703214,-0.19156810543694983,0.2936784478306779,0.1725252026387921
Aeromonas_A,R4,M2g,0,-3,FALSE,0.02319361488093402,0.0012346731100845074,192.29548190439823,0.02295176871464989,0.0012405790931157823,188.66650788046482,-0.47606662598526717,1.9234860838324586,1.0537147236490088
Aeromonas_A,R4,M0,0,0,TRUE,0.0216194941726135,0.00128098865506093,174.16300849703214,0.0216194941726135,0.00128098865506093,174.16300849703214,0,0,0
Aeromonas_A,R4,M2g,0,0,TRUE,0.02295176871464989,0.0012405790931157823,188.66650788046482,0.02295176871464989,0.0012405790931157823,188.66650788046482,0,0,0
Aeromonas_A,R4,M0,0,3,FALSE,0.0216194941726135,0.00128098865506093,174.16300849703214,0.0216194941726135,0.00128098865506093,174.16300849703214,0,0,0
Aeromonas_A,R4,M2g,0,3,FALSE,0.02295176871464989,0.0012405790931157823,188.66650788046482,0.02295176871464989,0.0012405790931157823,188.66650788046482,0,0,0
Aeromonas_A,R4,M0,0,6,FALSE,0.0216194941726135,0.00128098865506093,174.16300849703214,0.0216194941726135,0.00128098865506093,174.16300849703214,0,0,0
