Taxon,Replicate,model,converged,k,AIC,BIC,rss,sigma,r,K,O2_0,extra1,extra2,at_bounds,R_C_fg_cell_h,late_mean_sd
Arthrobacter,R4,M3o,TRUE,5,-1018.9551946766121,-1003.4453898045887,1.548799040688065e-4,0.0012904942125278253,0.024378120506056138,0.0016199185824098891,1.0003097064792028,1e-6,0.7296561420926893,Km@lower,110.01236069299966,0.1272323342699445
Arthrobacter,R4,M3g,TRUE,5,-1020.0466026515242,-1004.5367977795007,1.5316460428211264e-4,0.0012833281843861767,0.024427372240223406,0.001588123002211511,1.0013707749749514,3618.1489819669137,0,tlag@lower,109.84654941621268,0.1268641365845767
Arthrobacter,R5,M0,TRUE,3,-808.0957732059567,-798.7728398448113,9.6569654167678e-5,0.0011501617168466782,0.02398857970330566,0.0020520520556274,1.0016190196011714,NA,NA,,159.45533964803906,-0.0472486086689153
Arthrobacter,R5,M1,TRUE,4,-806.0872402900812,-794.4335735886496,9.65804971544599e-5,0.001158186424463671,0.02397801915300469,0.002053077163965301,1.0016425291335405,0,NA,tlag@lower,159.53499600848454,-0.04818721905409013
Arthrobacter,R5,M2o,TRUE,4,-806.0957185853895,-794.4420518839578,9.656972357150945e-5,0.001158121824643422,0.023988547862083206,0.0020521100705969057,1.0016195217240302,2.068569815825228e-5,NA,,159.45553998882477,-0.047154181419695136
Arthrobacter,R5,M2g,TRUE,4,-806.0866125783053,-794.4329458768736,9.658129485137788e-5,0.001158191207416031,0.024007469194183638,0.002051476159280862,1.0016131201199365,3800.3507939556685,NA,,159.3047052240707,-0.04608805786357986
Arthrobacter,R5,M3o,TRUE,5,-804.0418904122209,-790.0574903705029,9.663814479625465e-5,0.0011666621751531864,0.024054472643343032,0.002066152227656267,1.001607752428217,0.007912394139442693,0,tlag@lower,158.9090258834854,-0.0399685010191541
Arthrobacter,R5,M3g,TRUE,5,-803.8170958574221,-789.8326958157041,9.692440647926126e-5,0.0011683888417917203,0.024275377942258366,0.0020438839701490486,1.0015463189672547,246.69229756542137,0,tlag@lower,157.17745905442956,-0.030367227849563912
Bacillus,R1,M0,TRUE,3,-915.7600626028104,-905.9894575768492,9.48711168403538e-5,0.0010756230006449797,0.04065226938355063,7.600458239172639e-4,1.002512213689722,NA,NA,,2968.27226476639,-0.028864575635788453
Bacillus,R1,M1,TRUE,4,-927.5620848209776,-915.348828538526,8.065191700147064e-5,9.978490261710444e-4,0.04052552941413001,9.138102206813361e-4,0.9993366509175746,4.342812311136329,NA,,2973.0694521619575,0.023552569016319056
Bacillus,R1,M2o,TRUE,4,-914.130426582841,-901.9171703003894,9.445864147630017e-5,0.0010798870624322916,0.04079641326394076,7.635972816739746e-4,1.002425674675191,0.00998056788528006,NA,,2939.7142136672433,-0.0021591749478303023
Bacillus,R1,M2g,TRUE,4,-914.4971525191675,-902.2838962367159,9.405198483685238e-5,0.0010775600286154745,0.04096908307252418,7.526287929431019e-4,1.0023656043049822,1384.740494609562,NA,,2907.667654062225,0.012228175820214194
Bacillus,R1,M3o,TRUE,5,-925.5576546035486,-910.9017470646068,8.065612070547031e-5,0.0010040923806196216,0.040519954927904944,9.142370710939657e-4,0.9993437966911924,1e-6,4.346652391861945,Km@lower,2974.037387921304,0.025209201611925428
Bacillus,R1,M3g,TRUE,5,-925.5102850717136,-910.8543775327718,8.070108196988868e-5,0.0010043722042269033,0.04054017056289197,9.131982899349865e-4,0.9993359693037731,25123.393644743195,4.336369613233037,,2970.280032364297,0.025361395060124817
Bacillus,R2,M0,TRUE,3,-899.5546078997877,-889.5111698737203,2.48480765153861e-4,0.001680370512287871,0.02672952707892209,0.00146826563054103,1.0008726486068946,NA,NA,,2090.6029340756654,0.006017231253303342
Bacillus,R2,M1,TRUE,4,-897.5532072737294,-884.9989097411452,2.484845896737838e-4,0.001690013227431687,0.02672573449827785,0.0014685842525881052,1.0008837545574523,0,NA,tlag@lower,2091.0566068802464,0.004072684130299418
Bacillus,R2,M2o,TRUE,4,-897.554569229624,-885.0002716970398,2.484808707450021e-4,0.0016900005806467142,0.02672942967189515,0.001468272339225856,1.0008728854281161,1e-6,NA,Km@lower,2090.6094432444647,0.005488181125916851
Bacillus,R2,M2g,TRUE,4,-897.5363566768868,-884.9820591443026,2.485306061719477e-4,0.0016901697057278948,0.026747225251699775,0.001467646486965123,1.0008634016127356,7065.170221911308,NA,,2088.228166044842,0.00743929329785306
Bacillus,R2,M3o,TRUE,5,-895.4204668499663,-880.3553098108652,2.4884731514681285e-4,0.0017010506847062743,0.026757591162948322,0.0014727377654703718,1.0008870500155644,0.0034535762906753227,0,tlag@lower,2086.482283953007,0.013953707442831286
Bacillus,R2,M3g,TRUE,5,-893.473082861808,-878.40792582270694,2.5422999266512086e-4,0.0017193495006566821,0.027398084675584234,0.001446066668658606,1.00057313779253,188.75254442634127,0,tlag@lower,2002.363214157548,0.06286586515437312
Bacillus,R3,M0,TRUE,3,-1110.9551506272035,-1100.263835289356,1.7999652655727204e-4,0.0013155743355209777,0.025082432485662883,0.0012446959940323216,1.0016379592858429,NA,NA,,3240.005050568015,-0.048022781430840794
Bacillus,R3,M1,TRUE,4,-1108.9551475496157,-1095.5910033773062,1.7999653173442315e-4,0.0013219452118195564,0.02508233682615371,0.0012447041842925275,1.0016383244218894,0,NA,tlag@lower,3240.0263702192074,-0.04809255677090671
Bacillus,R3,M2o,TRUE,4,-1111.6283141562142,-1098.2641699839046,1.7555540956281938e-4,0.0013055349294699883,0.025329379718217165,0.0012521323898255937,1.001366025189033,0.016208209304281754,NA,,3175.6417873768855,0.018585841662336254
Bacillus,R3,M2g,TRUE,4,-1111.4400870690426,-1098.075942896733,1.7586450643246435e-4,0.0013066837385336198,0.025535061834997368,0.0012273268977608897,1.0013034328629205,326.0911170018483,NA,,3128.1884327880125,0.020682603771684464
Bacillus,R3,M3o,TRUE,5,-1109.6280739914828,-1093.5911009847114,1.7555580360268023e-4,0.0013119204737475673,0.025330476015707974,0.001252240997153293,1.0013664823635036,0.016322997061279383,0,tlag@lower,3175.340543320356,0.019123757631279062
Bacillus,R3,M3g,TRUE,5,-1109.398622163974,-1093.3616491572027,1.7593267108847703e-4,0.0013133278755552854,0.025591499416637218,0.0012252506209568374,1.001266517654958,290.2003527525069,0,tlag@lower,3114.4632914475865,0.0298706716033356
Bacillus,R4,M0,TRUE,3,-1055.3318088749531,-1044.831917621816,1.772896169285128e-4,0.001338209330186843,0.02733746457736678,0.00120446088806259,1.0016400930500895,NA,NA,,2695.570887478601,-0.07317640191901562
Bacillus,R4,M1,TRUE,4,-1052.8558109402213,-1039.7309468738,1.7811889836110277e-4,0.0013481616294773139,0.027320479067283028,0.0012535956671966483,0.9999999976062164,1.4165727861457797,NA,,2691.830959594609,-0.06577869453225924
Bacillus,R4,M2o,TRUE,4,-1053.3316234355764,-1040.206759369155,1.7728993924719853e-4,0.0013450208224137334,0.02733687097440556,0.0012045082231874268,1.0016418704808652,1e-6,NA,Km@lower,2695.672466842204,-0.07373746370270325
Bacillus,R4,M2g,TRUE,4,-1053.3166073359555,-1040.191743269534,1.7731604120170338e-4,0.0013451198307961468,0.02734589169769374,0.0012041509344854185,1.0016342364613768,20028.490045838356,NA,,2693.8796813594945,-0.07195657405722777
Bacillus,R4,M3o,TRUE,5,-1050.8147569960297,-1035.0649201163242,1.7819060380335443e-4,0.001355365830340724,0.027307092062304302,0.0012556041551926988,1.0000132401911923,1e-6,1.4420779338180132,Km@lower,2694.174125470362,-0.06268753708691657
Bacillus,R4,M3g,TRUE,5,-1050.8368654975188,-1035.0870286178133,1.7815198517282384e-4,0.0013552189505181605,0.027325897129256756,0.0012534450624142413,0.999994864684446,29819.944274287616,1.417968082825578,,2690.7391137452278,-0.06499313159091577
Bacillus,R5,M0,TRUE,3,-953.2809425109494,-943.1077633818694,1.9924500899326666e-4,0.001479697804733318,0.02273270654790027,0.00174156996159367,1.0014387192657337,NA,NA,,1131.7007415649348,0.0042956540602464
Bacillus,R5,M1,TRUE,4,-951.272526931254,-938.556053019904,1.9926284768808042e-4,0.0014879622444735187,0.02272479430465644,0.0017423987091362654,1.0014647116439548,0,NA,tlag@lower,1132.2392753185063,0.003948394356159453
Bacillus,R5,M2o,TRUE,4,-951.4640909534606,-938.7476170421106,1.988571804140938e-4,0.001486446846282525,0.022854229894504502,0.0017524929105125868,1.001340879035373,0.009921354248988629,NA,,1122.5413942559508,0.023984334286737206
Bacillus,R5,M2g,TRUE,4,-951.3981785572714,-938.6817046459214,1.9899666711275927e-4,0.0014869680827208965,0.022910641662815024,0.0017348510702671284,1.00134400620049,485.46768063398747,NA,,1118.8033041666167,0.01988830467733937
Bacillus,R5,M3o,TRUE,5,-949.4214409531244,-934.1616722595044,1.9894742704361894e-4,0.0014951134902758075,0.022795108434746386,0.0017490064502485635,1.001411593829436,0.005847137637921815,0,tlag@lower,1126.9144092592826,0.01568385965009397
Bacillus,R5,M3g,TRUE,5,-949.1899766597373,-933.9302079661173,1.994379160614107e-4,0.0014969553972527588,0.023130756438458275,0.001727223070273147,1.001254312073477,214.7242048163208,0,tlag@lower,1102.9795768434592,0.039710431096634996
Burkholderia,R1,M0,TRUE,3,-1054.880598342759,-1044.2647569421288,2.4688471247275614e-4,0.0015557758056918228,0.0225655256203426,0.00150950058400556,1.0029313041523,NA,NA,,142.1581138736362,9.651452357324143e-4
Burkholderia,R1,M1,TRUE,4,-1049.4728993405631,-1036.2030975897756,2.550286145424063e-4,0.0015890361190195072,0.02253083412714495,0.0015847130080539386,1.0000000070432338,2.041083027690454,NA,,141.82101367969008,0.012250131272081726
Burkholderia,R1,M2o,TRUE,4,-1052.8986365379437,-1039.6288347871562,2.468423032143987e-4,0.0015633244065588437,0.022592411838182468,0.0015108462106917615,1.0029027277215425,0.0018880317094208015,NA,,141.86318953822007,0.006711484149024014
Burkholderia,R1,M2g,TRUE,4,-1052.8800397156867,-1039.6102379648992,2.4688602596657436e-4,0.0015634628549086012,0.02256774856192926,0.001509410667905686,1.0029297855614419,45258.25598007272,NA,,142.1348002105319,0.0012184305024240194
Burkholderia,R1,M3o,TRUE,5,-1050.928186793677,-1035.0044246927318,2.467728439108979e-4,0.001570900518527185,0.022585413889776605,0.0015170052395831375,1.0026483748367934,0.0015396111997346299,0.18055102854385904,,141.8781824607094,0.006329927245802503
Burkholderia,R1,M3g,TRUE,5,-1047.4570134317005,-1031.5332513307553,2.55067201854954e-4,0.0015970823455756875,0.02253658020981808,0.0015844927012161158,0.9999960981542032,16682.851696391466,2.0413542292753757,,141.7609240997432,0.0128841406224993
Burkholderia,R2,M0,TRUE,3,-1048.4009167293143,-1037.7850753286841,2.6260020171259117e-4,0.001604528523116991,0.01985526299343977,0.00188222696498641,1.0018054968983412,NA,NA,,124.44368879220976,-0.14062618277118355
Burkholderia,R2,M1,TRUE,4,-1046.3963471930454,-1033.1265454422578,2.6261163016265903e-4,0.0016124872558024564,0.019850701338704844,0.001882801475721862,1.0018253870417544,0,NA,tlag@lower,124.48167264670782,-0.14091232010193186
Burkholderia,R2,M2o,TRUE,4,-1048.9660597476209,-1035.6962579968333,2.5626262473485954e-4,0.001592875924309905,0.02017456029522509,0.0019021441304757198,1.0014432427069235,0.021807232857657174,NA,,121.48588589388034,-0.07315236083299193
Burkholderia,R2,M2g,TRUE,4,-1048.3547087747008,-1035.0849070239133,2.57759037857599e-4,0.0015975198533221444,0.020434897006267425,0.0018564494330228845,1.0014044992769886,129.48405542671537,NA,,119.3713634616836,-0.0816138631858735
Burkholderia,R2,M3o,TRUE,5,-1046.9510807665765,-1031.0273186656314,2.5629918499018786e-4,0.0016009346800859422,0.020184186916744912,0.001903998274656887,1.0014526302050266,0.022932523973637462,0,tlag@lower,121.39183136243841,-0.06973386337026406
Burkholderia,R2,M3g,TRUE,5,-1046.3275195802128,-1030.4037574792676,2.5782579183917734e-4,0.0016056954625307295,0.020493506474413413,0.0018541985923452465,1.001380146348274,117.28942575844184,0,tlag@lower,118.86616275756211,-0.07578976184111091
Burkholderia,R3,M0,TRUE,3,-1157.5668583144786,-1146.6928628292983,1.98201742526112e-4,0.001348467504366087,0.02090622491207607,0.0014139412943838154,1.0016299171847716,NA,NA,,129.73019009747696,0.0025822992591955168
Burkholderia,R3,M1,TRUE,4,-1155.5668498535026,-1141.974355497027,1.982017574991497e-4,0.001354696075998399,0.02090612231732975,0.0014139504195291523,1.0016303535187006,0,NA,tlag@lower,129.73102733650796,0.0022613154842117556
Burkholderia,R3,M2o,TRUE,4,-1157.1886228768299,-1143.5961285203543,1.9535245192693292e-4,0.0013449234176426007,0.02111419169872415,0.0014257015100509129,1.0014004791082305,0.01649852223697927,NA,,127.53285566349598,0.054786628035760766
Burkholderia,R3,M2g,TRUE,4,-1156.4388356737406,-1142.8463413172651,1.9666463181551138e-4,0.0013494327745784845,0.021197253255557755,0.0014022758472505173,1.0014194455447405,321.9428251475656,NA,,126.79507261966427,0.04204134225806943
Burkholderia,R3,M3o,TRUE,5,-1155.1705752573173,-1138.8595820295468,1.9538393345192297e-4,0.0013513023605559711,0.021134021915466844,0.0014271490319345442,1.0013839418314456,0.0182527542115193,0,tlag@lower,127.32351745546539,0.06056241896323981
Burkholderia,R3,M3g,TRUE,5,-1154.4218469990274,-1138.1108537712569,1.9669446507323342e-4,0.0013558266956812024,0.021231950846252845,0.0014010738467170668,1.0013985795857472,286.59231951530217,0.0018797964187689956,,126.44732031753948,0.04770261557801529
Burkholderia,R4,M0,TRUE,3,-1140.9740215731424,-1130.0292277795645,2.800904123970153e-4,0.0015885015104247647,0.02075222150130871,0.00138522155435472,1.0009237899955028,NA,NA,,124.7182162135886,-0.04843976294421374
Burkholderia,R4,M1,TRUE,4,-1139.3383097309338,-1125.6573174889613,2.791968091590983e-4,0.001593158124775208,0.0207460301169263,0.0014059940554382814,1.0000000506681888,0.6929195577550677,NA,,124.59005578515215,-0.04635873210279476
Burkholderia,R4,M2o,TRUE,4,-1139.258275138863,-1125.5772828968904,2.7939289028582536e-4,0.0015937174675063257,0.02084981147490044,0.001390237260535296,1.0008119847449213,0.007541820149463975,NA,,123.70078016427739,-0.026532307669702514
Burkholderia,R4,M2g,TRUE,4,-1139.2243727022149,-1125.5433804602424,2.794759912363118e-4,0.0015939544627814862,0.02092854010081859,0.0013780981036869862,1.000792031272901,532.509026851132,NA,,122.96678102113167,-0.027323708603829242
Burkholderia,R4,M3o,TRUE,5,-1137.5457184147901,-1121.128527724423,2.7868930743424585e-4,0.0015989942579669977,0.020830678255163833,0.0014083319763830806,0.9999998434241301,0.006481748100735969,0.6233900178828382,,123.72786286719719,-0.027682763425030843
Burkholderia,R4,M3g,TRUE,5,-1137.5008506536683,-1121.0836599633012,2.7879901468223724e-4,0.0015993089524932674,0.020891678443029922,0.0013977724208206616,1.0000011521718914,637.6295125070529,0.6139526208945532,,123.1654705371084,-0.02922737904236528
Burkholderia,R5,M0,TRUE,3,-1109.5597979563267,-1098.8684826184792,1.8235917530097834e-4,0.0013241803535256266,0.02204622666471412,0.00130514474048356,1.00076301873485,NA,NA,,114.97711396217858,-0.13279375020667505
Burkholderia,R5,M1,TRUE,4,-1107.5876745209973,-1094.2235303486877,1.8231167170101352e-4,0.0013304195691987274,0.022044381396957965,0.0013102587375103157,1.0005501840810334,0.17094431238436883,NA,,114.94703038714391,-0.13216206158408128
Burkholderia,R5,M2o,TRUE,4,-1107.5908951989263,-1094.2267510266167,1.823061842398871e-4,0.0013303995466720933,0.02208323307544467,0.0013078728143281013,1.0007299134231749,0.0034258754577616386,NA,,114.64600869120237,-0.125265172215561
Burkholderia,R5,M2g,TRUE,4,-1107.6255840889535,-1094.261439916644,1.822470910232337e-4,0.001330183909553592,0.02214052105550024,0.001301787298602494,1.0007050032887495,1044.1429723996675,NA,,114.16532209330798,-0.12167297186155256
Burkholderia,R5,M3o,TRUE,5,-1105.6112278963435,-1089.574254889572,1.8227154476032408e-4,0.0013367781899113948,0.022077193976114688,0.0013119783356552357,1.0005501166400539,0.0030125821152758004,0.14781223943597066,,114.65982552659584,-0.1256226840035815
Burkholderia,R5,M3g,TRUE,5,-1105.640246880456,-1089.6032738736847,1.822221184250145e-4,0.00133659693142996,0.022139821403617622,0.0013055238185619093,1.0005488017978161,1033.6007862282281,0.12560378962251417,,114.13783172019122,-0.12111815159215358
Buttiauxella,R1,M0,TRUE,3,-1103.4946724473555,-1092.6927509841857,2.633849986881463e-4,0.0015689302227360055,0.021649771272688655,0.001251887044945239,1.0029244224180582,NA,NA,,110.18775275862687,-0.04766577905765792
Buttiauxella,R1,M1,TRUE,4,-1105.045190772631,-1091.542788943669,2.550193426415507e-4,0.0015510779655159082,0.021606463324060448,0.0013250286046983446,0.9999999999544098,2.4685022786920676,NA,,109.93347113584939,-0.0348680353204592
Buttiauxella,R1,M2o,TRUE,4,-1104.5166787204043,-1091.0142768914423,2.562475708500732e-4,0.0015548086421421563,0.022063936249528463,0.0012838850306228367,1.0025466327100436,0.04153451279041623,NA,,106.58127721887118,0.025234613625833065
Buttiauxella,R1,M2g,TRUE,4,-1104.270872385687,-1090.7684705567249,2.5682082270825785e-4,0.0015565468030476644,0.0223376408540949,0.001227588926722694,1.00248800082422,149.696817003464,NA,,104.45490566307342,0.02356386695857357
Buttiauxella,R1,M3o,TRUE,5,-1104.7215635749371,-1088.5186813801827,2.511623751770568e-4,0.0015466165073261939,0.021926338498139252,0.001343836893927693,1.0000000099358661,0.030927242714021447,2.2448864306452,,107.20879414288518,0.018905292055986338
Buttiauxella,R1,M3g,TRUE,5,-1104.3238946020242,-1088.1210124072697,2.52072013743515e-4,0.0015494146782499298,0.022096867062534727,0.0013006207134473612,0.9999999517742115,199.08722009275448,2.231580149431347,,105.89511645640151,0.013422380348475788
Buttiauxella,R2,M0,TRUE,3,-1022.3933887164048,-1011.9329066490398,2.193874333009439e-4,0.0014962109739542282,0.02444709978164981,0.00154856277118677,1.0017197717617223,NA,NA,,129.41401512253847,0.020541264874659095
Buttiauxella,R2,M1,TRUE,4,-1020.3933724005415,-1007.3177698163352,2.1938746874149517e-4,0.0015039037475420706,0.024446952540045176,0.0015485891251267349,1.0017199026069878,2.882378308037512e-4,NA,,129.4152189713338,0.02060529949241905
Buttiauxella,R2,M2o,TRUE,4,-1020.4297689393745,-1007.3541663551682,2.1930842412799047e-4,0.0015036327972441793,0.024481982950322837,0.0015497846808211042,1.0016816028813154,0.002082658496397738,NA,,129.07448836047533,0.028647751361855614
Buttiauxella,R2,M2g,TRUE,4,-1020.3919230102388,-1007.3163204260325,2.1939061706180478e-4,0.0015039145383902279,0.02448113264666063,0.0015471438852697236,1.0016958220329184,3469.5077030008183,NA,,129.09895027623165,0.0246965423397952
Buttiauxella,R2,M3o,TRUE,5,-1018.429749021637,-1002.7390259205895,2.1930846737678342e-4,0.0015114440783044187,0.024482100425793987,0.0015498258711919043,1.0016822143335504,0.0021057942708384166,0,tlag@lower,129.07303126782224,0.02874490522497428
Buttiauxella,R2,M3g,TRUE,5,-1018.3922401639566,-1002.701517062909,2.1938992814655135e-4,0.0015117247605058854,0.024480363603644136,0.0015471321908315263,1.0016941772006827,3626.7626143433995,0,tlag@lower,129.10649331088712,0.02432361961059079
Buttiauxella,R3,M0,TRUE,3,-1078.5943802590032,-1068.0554643060846,1.5804858365839528e-4,0.0012571737495604785,0.02162603228910582,0.0015003092573743699,1.000408943748628,NA,NA,,135.77841621617526,2.071716029603647e-4
Buttiauxella,R3,M1,TRUE,4,-1076.709323632485,-1063.5356786913367,1.578723069149617e-4,0.0012628023466947607,0.02162224301954465,0.001510050214347124,0.9999999140231279,0.28640186150097674,NA,,135.7118171200223,0.0015541477608117722
Buttiauxella,R3,M2o,TRUE,4,-1077.6849699809559,-1064.5113250398076,1.563839540941919e-4,0.0012568356694259326,0.021843885010823363,0.0015184395161770604,1.0002168362009727,0.01948636354408363,NA,,133.6047291084194,0.045498203380649895
Buttiauxella,R3,M2g,TRUE,4,-1077.474999422318,-1064.3013544811697,1.5670307562704115e-4,0.001258117383143597,0.02197878166546313,0.0014871966726818482,1.0001997440278236,252.7577451703672,NA,,132.4009010807914,0.04141924083621758
Buttiauxella,R3,M3o,TRUE,5,-1075.7184026115797,-1059.9100286822018,1.5633320187538903e-4,0.0012630268222925832,0.021835861296276016,0.001523374194770287,0.9999995714905805,0.018938871559086586,0.15712402500701644,,133.62809280267038,0.045010453010971396
Buttiauxella,R3,M3g,TRUE,5,-1075.503668385579,-1059.695294456201,1.5665946504884738e-4,0.0012643440868237562,0.021964352308888463,0.0014926532057064356,0.9999996528111942,260.9454501061687,0.14669241356896928,,132.4865013694122,0.04067614364352435
Buttiauxella,R4,M0,TRUE,3,-1079.2617825654359,-1068.4963910365193,2.971100576538266e-4,0.0016741938574149386,0.01862887955508459,0.00214837784846517,1.0021453011094312,NA,NA,,114.610479892689,0.06535077786904421
Buttiauxella,R4,M1,TRUE,4,-1077.6478102115361,-1064.1910708003904,2.960596921358541e-4,0.0016791712585616642,0.01862265591455592,0.0021689974654176157,1.0011467480669853,0.4872092138708222,NA,,114.50391028721111,0.06764080203509507
Buttiauxella,R4,M2o,TRUE,4,-1077.157027625315,-1063.7002882141694,2.9739573386391077e-4,0.0016829558290440767,0.01861013279557175,0.0021511742816553428,1.0022413683179472,1e-6,NA,Km@lower,114.75945234453982,0.06666770689277142
Buttiauxella,R4,M2g,TRUE,4,-1077.2320930067626,-1063.775353595617,2.971909958918522e-4,0.0016823764254961667,0.018635649095786327,0.0021480308670236356,1.0021398304294726,9560.759129860326,NA,,114.55313463677005,0.0661195953047642
Buttiauxella,R4,M3o,TRUE,5,-1075.2103998817747,-1059.0623125884,2.9725014857993746e-4,0.0016906136476369524,0.018598893815635044,0.0021910183301521525,1.0002957750468875,1e-6,0.940382288365609,Km@lower,114.54444812510317,0.06971499240073188
Buttiauxella,R4,M3g,TRUE,5,-1075.6279197334725,-1059.4798324400977,2.96113722467415e-4,0.0016873788345885615,0.018626692526402637,0.0021685497744216927,1.0011556199819225,16169.062347944897,0.4814214457253475,,114.47167967387227,0.06808270545671838
Buttiauxella,R5,M0,TRUE,3,-1116.7795415448495,-1105.9776200816798,2.3342137528306421e-4,0.001476992951985741,0.02164406270204685,0.0014995347831487495,1.0015444502813484,NA,NA,,132.35014465675303,-0.02348865257119206
Buttiauxella,R5,M1,TRUE,4,-1114.7794532679948,-1101.2770514390327,2.3342156260772927e-4,0.0014839441408895635,0.02164350649458284,0.0014995947981589913,1.001546823531737,0,NA,tlag@lower,132.3554416297718,-0.023431206907793902
Buttiauxella,R5,M2o,TRUE,4,-1115.226650868999,-1101.724249040037,2.324745293001867e-4,0.0014809307670496329,0.02175283062652247,0.0015039465049565372,1.0014147518077885,0.0072491928558713545,NA,,131.18271565504227,0.004108040575052987
Buttiauxella,R5,M2g,TRUE,4,-1115.39028485417,-1101.8878830252079,2.321289615424084e-4,0.0014798296738502124,0.021898798781128683,0.0014887327453575036,1.0013509779779375,390.69572582503804,NA,,129.76276576122103,0.009960394189682033
Buttiauxella,R5,M3o,TRUE,5,-1113.2260722531942,-1097.0231900584397,2.3247575215282936e-4,0.0014879700206683933,0.02175377766353859,0.00150416440465993,1.001417178455215,0.007392792080196885,1.1993817661777335e-5,,131.17123844038937,0.005038521281723563
Buttiauxella,R5,M3g,TRUE,5,-1113.0644141278078,-1096.8615319330534,2.3281765418139565e-4,0.001489063797224205,0.022088672857455003,0.0014803708390139312,1.0011893432817154,229.7757605398231,0,tlag@lower,127.8664314851263,0.032420468732712
Chromobacterium,R1,M0,TRUE,3,-931.0200860870143,-921.1107388291015,1.1961610738611289e-4,0.001186274977477635,0.025226171248009494,0.001462076854696663,1.0009404119094514,NA,NA,,218.2637818389898,-0.05524128770499841
Chromobacterium,R1,M1,TRUE,4,-929.1308450833851,-916.744161010994,1.1946565027228873e-4,0.0011925645149379349,0.025220357872560707,0.0014727012998161017,1.0005643136994589,0.2726062149677657,NA,,218.15461564931485,-0.05384643172466855
Chromobacterium,R1,M2o,TRUE,4,-929.0264388486879,-916.6397547762969,1.19607472554355e-4,0.001193272174648324,0.025253041806964086,0.0014650998360129887,1.0009248424970156,0.002798041621258777,NA,,217.89776388936005,-0.05140607877786332
Chromobacterium,R1,M2g,TRUE,4,-929.0297451592988,-916.6430610869078,1.19602978781324e-4,0.001193249758219943,0.025281438597555474,0.0014603737807866398,1.0009173830799867,1826.9841790120652,NA,,217.53227635240475,-0.05039046501801102
Chromobacterium,R1,M3o,TRUE,5,-927.1313530423572,-912.267332155488,1.1946496068735923e-4,0.0011997236664129437,0.025227464280553977,0.0014733846102108865,1.0005643717802435,7.313438578985603e-4,0.26966838096345097,,218.05988316980398,-0.05285305540058427
Chromobacterium,R1,M3g,TRUE,5,-927.1290199111569,-912.2649990242876,1.1946812808647406e-4,0.001199739570567894,0.025266771792814575,0.0014701362931958215,1.0005859286045242,2196.997660524289,0.24321982590970914,,217.56082587313784,-0.05002564139201482
Chromobacterium,R2,M0,TRUE,3,-1022.2315324482083,-1011.8916625335261,1.5602781811321011e-4,0.001281560800509368,0.026253420216045296,0.0011788058997616044,1.0001577615015629,NA,NA,,166.75526744898727,-0.11648820865785235
Chromobacterium,R2,M1,TRUE,4,-1020.2286691685317,-1007.3038317751789,1.560323768663435e-4,0.0012883784004838958,0.026249225931371637,0.0011791273662376943,1.0001698313401917,0,NA,tlag@lower,166.80074247435584,-0.1159507484266079
Chromobacterium,R2,M2o,TRUE,4,-1021.862482002236,-1008.9376446088831,1.5345263769573318e-4,0.0012776833994004714,0.026569907555952257,0.0012007880347115762,0.9999214642027857,0.029756334345396294,NA,,162.97197316396495,-0.060236846256729155
Chromobacterium,R2,M2g,TRUE,4,-1022.7746831687698,-1009.849845775417,1.5203090081709273e-4,0.0012717507651629214,0.026902025012035428,0.0011581383159691696,0.999807571449852,220.38156266002082,NA,,159.32080766525124,-0.04430978727000827
Chromobacterium,R2,M3o,TRUE,5,-1019.5098540059003,-1004.0000491338768,1.5400579245697618e-4,0.0012868474124690303,0.026716550993477348,0.0012121312790604449,0.9998189182627629,0.04462568695343937,0,tlag@lower,161.24410577075628,-0.035191262470468956
Chromobacterium,R2,M3g,TRUE,5,-1020.0056617579849,-1004.4958568859614,1.5322860434105606e-4,0.0012835962766838847,0.02725421997926611,0.0011472003391303715,0.9996283711710432,145.50404535086113,0,tlag@lower,155.40548189055625,-0.003828245376531074
Chromobacterium,R3,M0,TRUE,3,-1031.6948210580258,-1021.2741403140734,1.7872627883732756e-4,0.0013574015460009802,0.026373880493910137,0.0011597839428399946,1.001771647966302,NA,NA,,213.57333223132986,-0.08491349266199141
Chromobacterium,R3,M1,TRUE,4,-1029.9078969067136,-1016.8820459767732,1.783458617342809e-4,0.0013630001441912712,0.026355711264003157,0.0012027789340330506,1.0002927333220422,1.330562389435262,NA,,213.2520679077132,-0.07859361898931486
Chromobacterium,R3,M2o,TRUE,4,-1033.9287204328598,-1020.9028695029193,1.713171424862811e-4,0.001335871838001471,0.026851493087132913,0.0011885623017224949,1.0013851439505894,0.042648455774713524,NA,,206.097454717618,0.002282313574269621
Chromobacterium,R3,M2g,TRUE,4,-1032.5607587353977,-1019.5349078054572,1.7367679817254265e-4,0.001345040264935336,0.027035220588958568,0.001138079512612733,1.0013866752106222,229.0328344591601,NA,,203.61630719103238,-0.009905704088152384
Chromobacterium,R3,M3o,TRUE,5,-1031.4906975394438,-1015.8596764235152,1.7206919667303708e-4,0.001345828630183443,0.02681155728876802,0.001220310533916922,1.0002927010519929,0.039915135400702996,1.0122339130027709,,206.2727565057371,8.690241147205644e-4
