Taxon,Replicate,n_shifts,max_abs_dK_pct,max_abs_dR_pct,max_abs_dr_pct,n,sigma,r,K,O2_0,O2_ref,t_end,min_O2_norm,min_O2_abs,O2_frac_remaining,growth_at_end,Nfold_at_end,late_slope,late_mean_sd,curvature,p_sat_growth,rss_gain_growth,p_sat_o2,rss_gain_o2
Chromobacterium,R5,24,17.143447392353398,16.131860655927895,0.10225401951199656,118,0.00144199966451153,0.02492601488854882,0.00121599323729737,1.00006383668923,5.633333333333333,117.01000000000002,0.14733727810650887,0.83,0.14732787318285356,2.916593002109099,18.47822482061684,1.0119071543720166e-6,-0.00880385997319691,5.298649057893097e-8,1,-3.151721389540902e-4,1,-0.00304382266874637
Chryseobacterium,R1,24,10.7166408225742,0.4826983662104313,0.4155431367868562,130,8.562334643749236e-4,0.01546010522363754,8.384499691769018e-4,1.0011949766639616,6.11,129.03,0.6563011456628477,4.01,0.6555178171685202,1.9948173770059523,7.350860469155776,8.722293064637684e-7,0.02046397401086202,-6.958883183721637e-9,1,-3.854214574277306e-5,1,-6.920317208839031e-7
Chryseobacterium,R2,24,11.326014976525888,3.5902730971110857,0.2120813256015123,123,8.079900828894077e-4,0.01681179113571153,7.875711371962443e-4,1.0013408251418454,5.953333333333333,122.03,0.6836506159014558,4.07,0.6827351873969714,2.051542872290878,7.779895236007869,2.21396246924619e-6,-0.00136732924728368,-2.1862026169956905e-8,0.5562006676679336,0.00291828128962772,0.6256717805953989,0.00200620199685895
Chryseobacterium,R3,24,11.34241722090288,0.26037406595388507,0.22112809880506623,119,8.563549716162774e-4,0.01668582715915156,9.312067517155902e-4,1.0010656162587568,5.87,118.03,0.65587734241908,3.85,0.6551791728401027,1.9694281795946589,7.166577321315847,8.594837716493963e-6,-0.06152606623837568,-1.2311581187963731e-8,0.5719287683720953,0.00278617755243149,0.602960258973855,0.00236010469457899
Chryseobacterium,R4,24,8.628579275328294,9.924644822969404,0.02872506532984983,140,6.778573765616055e-4,0.01577081633140894,6.788354020645641e-4,1.0010184940281743,5.756666666666667,139.03,0.65836711059641,3.79,0.6576972498750655,2.1926165945557847,8.958623559153438,1.389659236288934e-6,-0.05017994151115611,-1.8140469067530545e-8,0.14861403096172965,0.01527981214359555,0.12611023896475534,0.01711905257634748
Chryseobacterium,R5,24,10.680700091930632,0.26022469600552844,0.25455009625643166,117,7.846061779927828e-4,0.0154155460716585,0.00107848665072903,1.0008024616333793,5.933333333333334,116.03,0.652247191011236,3.87,0.6517242073393017,1.788665810694536,5.9814667313825876,4.050537493503537e-6,-0.02841978627765349,1.462397784137183e-9,1,-1.2409917954290618e-5,0.9670463890174454,1.5170952226621898e-5
Flavobacterium_A,R1,24,12.491262590384704,12.352160177825311,0.6702288407604047,125,0.00147050140301682,0.01802196080469134,0.0011986181924599,1.000856375111851,6.0633333333333335,124.03000000000002,0.4469488730071467,2.7099999999999995,0.44656644461818784,2.235263798605867,9.348947766317062,-3.5888290347864285e-8,-0.05845485391985226,1.3776312648122077e-8,0.42829120316447034,0.00519348954507479,0.18419969051391305,0.01452735659770679
Flavobacterium_A,R2,24,11.999576030604985,0.8340565290094764,0.798390102862957,104,0.00152923967979143,0.01567720727273571,0.0021383665075413,1.0031565812533862,6.216666666666667,103.01000000000002,0.4520107238605898,2.81,0.4505884049485361,1.6149091211645064,5.027431015631213,2.5465931395052752e-5,-0.06717039431097616,-5.7628262705856565e-8,0.4176473889236018,0.006580420330334,0.613884141674781,0.00255506184285163
Flavobacterium_A,R3,24,16.78052951441446,0.22139672264275212,0.15279626799426493,108,0.00146299304094163,0.02416130472305527,0.00128073842831951,1.000674350624929,6.116666666666667,107.01000000000002,0.34986376021798365,2.14,0.3496279883655367,2.585501218414145,13.269938560971507,3.300027157503342e-5,-0.12435810709596466,4.647360613220912e-8,1,-8.059854888588538e-5,1,-4.323773068273283e-7
Flavobacterium_A,R4,24,16.112066381059815,2.8263572713464056,0.7877357427777724,81,0.00121551456901476,0.02351547306940147,0.00150600350882712,1.00043565162336,5.203333333333333,80.01000000000002,0.643818065342729,3.3499999999999996,0.6435377070959394,1.881473000282812,6.5631652898662045,-2.483573024825666e-5,0.06227524984335468,9.987410020018508e-8,1,-4.721961864821627e-4,1,-2.912302750569246e-6
Flavobacterium_A,R5,24,14.73971827605938,0.5280384124670793,0.4370787637640506,111,0.00135936319883732,0.02134249518277886,0.00149395525924943,1.0004468166612643,6.166666666666667,110.03,0.3372972972972973,2.08,0.3371466545547527,2.348314744961158,10.46791374710518,-1.4006092703117646e-5,0.05381309500466316,6.467963764011598e-8,1,-1.685514879465588e-4,1,-1.5504349927625216e-6
Flavobacterium_B,R1,24,11.414704930735391,0.1835573162330299,0.23200222765785455,133,0.00143675312160461,0.0161003393333728,0.00162419640394892,1.0028370474621635,6.1466666666666665,132.02,0.2586767895878525,1.59,0.2579449874159263,2.125566798791877,8.377644581504354,3.4068641994398404e-5,-0.12416929502490538,-8.800488695367713e-8,0.02108331301630526,0.04055383449730353,0.13282023728763526,0.01742766001464404
Flavobacterium_B,R2,24,10.82565879547004,0.2672259609060543,0.242150916608279,106,0.00137371797201246,0.0148048700585227,0.00210437422193404,1.0018276713739969,5.776666666666666,105,0.46912867859203694,2.71,0.46827282974588985,1.5545113561448836,4.732773319438368,2.875641101260664e-5,-0.10613605970251236,-4.507460429390865e-8,0.20555758754654427,0.0156633387636566,0.23754497098869545,0.01365060084609887
Flavobacterium_B,R3,24,10.238858522690276,0.10436996760105444,0.15359901113546656,129,0.00121448949547746,0.0141867680204075,0.00178388859953392,1.0020672242297053,6.3,128,0.3555555555555556,2.24,0.3548220587983737,1.81590630661216,6.146644398266869,1.4901767879784806e-5,-0.03043088194649093,-1.7390973009969324e-8,0.9428532677711818,4.127285335736291e-5,1,-1.4596000406327275e-5
Flavobacterium_B,R4,24,11.163371172822094,0.4705175410386263,0.46682435596972527,117,0.00120179422239533,0.01497899102291948,0.00188355085093038,1.0023232821868335,6.526666666666666,116,0.41062308478038817,2.68,0.4096713027402748,1.7375629586586605,5.683475666226595,-1.5161991822225433e-5,0.03391136027215842,1.2549982694038972e-8,1,-2.0433250100992823e-4,1,-3.94468725687814e-7
Flavobacterium_B,R5,24,6.280494743406727,1.146878560261542,1.8885700073821776,95,6.796608124721809e-4,0.00797248134855392,0.00158874792750783,1.0021193062537546,6.26,94,0.7795527156549521,4.88,0.777904098633896,0.7494132467640686,2.1157582243509014,-1.0640221331978224e-5,0.07718078727356771,4.556731199668603e-9,1,-1.340896207225947e-4,1,-2.737200867609231e-7
Herbaspirillum,R1,24,12.503232784091326,0.4094382775873766,0.30647347063921476,113,9.44101902048708e-4,0.01838774087987666,0.00104265515980491,1.000990311435331,5.883333333333333,112,0.6135977337110482,3.61,0.6129906820288838,2.059426978546186,7.841475189171318,-9.465569449621189e-6,0.02122018035471745,2.984038513223695e-8,1,-4.915794996765226e-5,1,-3.3760587440463466e-7
Herbaspirillum,R2,24,15.108335422668548,0.242000484109332,0.2022113335790864,119,0.0010513603308002,0.02254198430536669,8.54084712343128e-4,1.0006729992155412,6.976666666666667,118,0.49737219302436697,3.47,0.4970376870508873,2.65995414803327,14.295633600733536,-3.628463412555925e-6,0.04650500905527077,-1.8743826619101095e-9,1,-1.2737076140405116e-4,1,-3.6073442305897497e-7
Herbaspirillum,R3,24,15.169929851866891,14.706975199917398,0.2221738237145271,115,8.251917943060561e-4,0.02231892948367655,7.838853468847181e-4,1.001062751357822,6.423333333333333,114,0.5884795018162947,3.7799999999999994,0.587854758373631,2.5443579611391267,12.735049064327155,8.027211292944681e-6,-0.03291756471059131,-3.939660874671512e-8,0.5687724577554034,0.0029344829743353,0.7158018382623044,0.00119882247638831
Herbaspirillum,R4,24,14.81355438695085,9.406782226332046,0.24744239608346305,123,0.00124002735303052,0.02169290408519785,8.99942686361268e-4,1.0008897917035782,5.66,122,0.4558303886925795,2.58,0.4554251551679103,2.646534298394138,14.105069875499291,7.132265956953824e-6,-0.04453963987454306,-2.9107055299390727e-9,1,-5.069542325766848e-5,1,-6.085522113975628e-7
Herbaspirillum,R5,24,13.52295097746592,2.0252955105070627,0.18649007324619107,125,0.00101117744980481,0.01984617204888009,9.225470256429326e-4,1.0008987626805868,6.0633333333333335,124,0.5030236393622869,3.0499999999999994,0.5025719464525056,2.4609253340611312,11.715647413406124,2.982091033605007e-6,-0.00397502947380184,2.704970518754884e-9,1,-9.59839451942074e-5,1,-1.8924765690265023e-6
Pseudomonas,R1,24,16.81055360832112,13.423481546556712,0.23695451012306884,121,0.00136945636396906,0.02476961577599536,7.058706372483028e-4,1.0018222387396714,6.373333333333333,120.01000000000002,0.475418410041841,3.03,0.4745536599785752,2.9726015892772035,19.542695585540404,9.794246252535664e-6,-0.07854323641318228,-5.95793202101155e-8,0.1716733764927665,0.01590851208247231,0.1609213310489374,0.01672986489829523
Pseudomonas,R2,24,15.119200539919628,11.57427104694618,0.35819277204830163,119,0.00133608342547247,0.02125353060972634,0.00104179913355233,1.000660928089658,5.92,118.01000000000002,0.445945945945946,2.64,0.4456514024158939,2.5081291472538054,12.281930869073474,1.352041649679209e-5,-0.0386990428325979,-3.822109375032727e-8,0.8022828552353327,5.474171386297818e-4,1,-4.615400586007052e-7
Pseudomonas,R3,24,17.709998370366296,0.8013590635270444,0.533265539790003,112,0.00154211163542598,0.02530935956809623,0.00105711326126181,1.0007266278238829,6.093333333333333,111.03,0.3479212253829322,2.12,0.3476685997048962,2.8100981928457243,16.611549274001515,2.56760663477325e-5,-0.0658932720161171,6.88351801787874e-10,1,-1.8677344228543657e-4,1,-6.2912303404174445e-6
Pseudomonas,R4,24,13.253068920105932,0.16543030280038612,0.17351776938155755,120,0.0014699649718021,0.01897503526471538,0.00161190660070288,1.00077782152795,6.193333333333333,119.03,0.27448869752421956,1.6999999999999995,0.2742753602444352,2.2585984475590717,9.569667372622328,-1.2239233625232886e-5,0.03920245610450721,5.9454532095842435e-8,1,-1.8173888602436485e-4,1,-3.131869626776673e-6
Pseudomonas,R5,24,16.437148875054632,0.7293445563987164,0.538970586330551,100,0.00146676862931422,0.02272200698265882,0.00175463182406578,1.0014656262946058,5.886666666666667,99.01000000000002,0.3482446206115515,2.05,0.3477349710943616,2.24970591135305,9.48494601121185,5.515539629969416e-6,-0.03631258964024631,-8.07617105402426e-8,0.10022375456184776,0.02789576215256221,0.05059659517290624,0.03922522854540884
Serratia,R1,24,15.083443657578815,8.90349769053016,0.40481508213099865,113,0.00147405764299054,0.02082821024253651,0.00170691110656803,1.002512716937643,5.836666666666667,112.01000000000002,0.23814962878355225,1.39,0.23755272602528524,2.332967829266515,10.308490017645456,6.471431146237092e-6,-0.00382752501531992,-6.548004452141146e-8,0.3252939721363962,0.00887767092259378,0.5140490535977542,0.00391683471153024
Serratia,R2,24,19.333442292378155,14.822417641633749,0.3840067714644365,109,0.0012163985567788,0.02748035206803947,7.793635592569263e-4,1.0007605092334608,5.746666666666667,108.01000000000002,0.4750580046403712,2.73,0.4746969931939511,2.968152826868943,19.45594787910321,8.791717350884395e-6,-0.0140949945866073,-2.3261302993356952e-8,1,-8.95817031049757e-5,1,-1.7442225593323865e-6
Serratia,R3,24,17.724846585690603,0.09475625757032193,0.11691758621345416,112,0.00136381427217991,0.02555768004897173,0.00137708026592862,1.003262081707571,5.78,111.01000000000002,0.1384083044982699,0.8,0.1379582733384046,2.837158062236353,17.06719264996534,-5.6935484401061385e-6,0.01713105986285152,-5.2083076167892394e-8,1,-2.3133034938521477e-5,1,-8.003832003207382e-4
Serratia,R4,24,19.365760715037876,0.6994961704601041,0.4063307342567847,96,0.0012845228214309,0.02752262081406668,0.0011740583615552501,1.0011778092513277,5.85,95.01000000000002,0.45982905982905986,2.69,0.4592881060487309,2.6149242035444757,13.666180490594243,-1.4360665345309207e-5,0.03957698141908088,1.3860492009238034e-7,1,-2.3667881313364444e-4,1,-4.741765632299174e-4
Serratia,R5,24,19.407531921611216,8.967727455540565,0.23212515030976943,105,0.00129478979808849,0.02845516281164994,7.613613799133667e-4,1.001442578453421,5.633333333333333,104.01000000000002,0.51301775147929,2.8899999999999997,0.5122787491935579,2.9596214840397117,19.290668547469707,1.3020601317726182e-5,-0.03129660952604179,-1.301613729578171e-7,0.10057325197276026,0.02647279954628855,0.15749526570606817,0.01968497273765921
