arm,r_true,K_true,R_true,noise_sd,dt,duration,r_est,K_est,O2_0_est,R_est,bias_log_r,bias_log_K,bias_log_R
lag,0.035,0.005,5e-12,0.005,1,60,0.04305688698771887,0.0020484123253567688,1.0244489722260122,2.0484123253567688e-12,0.2071741330753728,-0.892372894780543,0.10668109169659612
lag,0.035,0.005,5e-12,0.005,1,60,0.0428214535444542,0.0020653225513368664,1.0244162134180448,2.0653225513368662e-12,0.20169116655264943,-0.8841514990243199,0.08570874048800048
lag,0.035,0.005,5e-12,0.005,1,60,0.04375607718810233,0.00199077391311439,1.0230903884179459,1.99077391311439e-12,0.2232824488241286,-0.9209144482376094,0.16483912308707904
lag,0.035,0.005,5e-12,0.005,1,60,0.04363629972757355,0.0019975235102758456,1.0227672463439477,1.9975235102758456e-12,0.22054130503664035,-0.9175297439948362,0.1533714222242839
lag,0.035,0.005,5e-12,0.005,1,60,0.043850010352282545,0.0019862670391987834,1.02306202296422,1.9862670391987835e-12,0.2254268934127309,-0.9231808950249982,0.1742203886580369
lag,0.035,0.005,5e-12,0.005,1,60,0.04418654428701523,0.0019572789498415112,1.0216197098207083,1.9572789498415114e-12,0.23307225335107734,-0.9378826946575083,0.20124879693238018
lag,0.035,0.005,5e-12,0.005,1,60,0.04280692277474533,0.0020763506713155863,1.026235743371293,2.0763506713155862e-12,0.20135177509217886,-0.8788260445766144,0.08923237949180585
lag,0.035,0.005,5e-12,0.005,1,60,0.04383104510335745,0.001978978118715658,1.0231335821017618,1.9789781187156583e-12,0.2249942971324442,-0.926857302612717,0.16819229020360604
lag,0.035,0.005,5e-12,0.005,1,60,0.04317831786023682,0.002035140224990749,1.0237904495258046,2.035140224990749e-12,0.2099904063825848,-0.8988731892841341,0.11523822538523121
lag,0.035,0.005,5e-12,0.005,1,60,0.043587265180424016,0.0020060600416047414,1.0240163663690058,2.0060600416047413e-12,0.21941696318322446,-0.9132652923329376,0.15155559003963992
lag,0.035,0.005,5e-12,0.005,1,60,0.043736659503790465,0.002001017148468102,1.0237746070242468,2.0010171484681018e-12,0.2228385791872912,-0.9157822869201494,0.16756349154986794
lag,0.035,0.005,5e-12,0.005,1,60,0.043253240581787034,0.0020528682549962175,1.0255394700226073,2.0528682549962175e-12,0.211724095828127,-0.890199948401751,0.13320188373984088
lag,0.035,0.005,5e-12,0.005,1,60,0.043752684727775853,0.00199600113535705,1.0229826347615019,1.99600113535705e-12,0.2232049146377477,-0.9182921657288325,0.16704074051537288
lag,0.035,0.005,5e-12,0.005,1,60,0.04320775009697837,0.002045964392928703,1.0243264281253344,2.045964392928703e-12,0.2106718180633427,-0.8935686483167576,0.12419236370856013
lag,0.035,0.005,5e-12,0.005,1,60,0.04288514537899679,0.00205885499206983,1.023920223204726,2.05885499206983e-12,0.20317744292033446,-0.8872879132551803,0.09047011374042147
lag,0.035,0.005,5e-12,0.005,1,60,0.0434769430647572,0.002033984266193015,1.0255658036547677,2.033984266193015e-12,0.2168826915936466,-0.8994413502393148,0.15169958979057707
lag,0.035,0.005,5e-12,0.005,1,60,0.04389446060100535,0.0019767346555585345,1.0223708116094996,1.9767346555585346e-12,0.22644006842062195,-0.9279915929546515,0.17492152157001184
lag,0.035,0.005,5e-12,0.005,1,60,0.04351646224228359,0.0020215677317343256,1.0239778551847458,2.0215677317343255e-12,0.21779124736532632,-0.9055645972156235,0.15047672082754093
lag,0.035,0.005,5e-12,0.005,1,60,0.04361541200069705,0.00199226345812885,1.022145688034823,1.9922634581288503e-12,0.22006251265854748,-0.9201665039202126,0.14814458416622156
lag,0.035,0.005,5e-12,0.005,1,120,0.04235607335478935,0.002093647614017642,1.0238739918245665,2.093647614017642e-12,0.19076375794029757,-0.8705300978062358,0.04162299818764337
lag,0.035,0.005,5e-12,0.005,1,120,0.04164739775106988,0.0021538798498049586,1.0252628292413744,2.1538798498049587e-12,0.17389082620563684,-0.8421671152905057,-0.017889794157840644
lag,0.035,0.005,5e-12,0.005,1,120,0.04210542672722063,0.0021106520205811737,1.024485915303784,2.1106520205811738e-12,0.18482857177601744,-0.862440998187823,0.018631915987534886
lag,0.035,0.005,5e-12,0.005,1,120,0.04308336378606718,0.0020171695426210085,1.0235151908374018,2.0171695426210086e-12,0.20778887006404606,-0.907742600167132,0.0945945093051983
lag,0.035,0.005,5e-12,0.005,1,120,0.04224041238122895,0.002086359178818092,1.0230103075907757,2.086359178818092e-12,0.18802934067412164,-0.8740173852424034,0.02379375002998596
lag,0.035,0.005,5e-12,0.005,1,120,0.041844610858235376,0.002143763509027168,1.0267260824789515,2.143763509027168e-12,0.1786149543521193,-0.8468749789348252,0.0018567674863609884
lag,0.035,0.005,5e-12,0.005,1,120,0.041996653117416884,0.0021221708407695235,1.0254067410516323,2.1221708407695236e-12,0.18224186593817218,-0.8569983661665523,0.010586620393140844
lag,0.035,0.005,5e-12,0.005,1,120,0.04175477548616648,0.002147056345211502,1.0259163166634062,2.1470563452115018e-12,0.1764657661684166,-0.8453401501875908,-0.007747989902947339
lag,0.035,0.005,5e-12,0.005,1,120,0.04170104541758589,0.0021437345285984645,1.02532234387129,2.1437345285984647e-12,0.175178136967184,-0.8468884975083381,-0.015958865727688232
lag,0.035,0.005,5e-12,0.005,1,120,0.042821010197979854,0.0020458248846528327,1.0239330945078413,2.0458248846528325e-12,0.20168081312620714,-0.8936368376913614,0.07616842685814018
lag,0.035,0.005,5e-12,0.005,1,120,0.041646477753950445,0.002144655337543216,1.0248337908606495,2.144655337543216e-12,0.1738687358151034,-0.8464590547628577,-0.022295813273002896
lag,0.035,0.005,5e-12,0.005,1,120,0.04168233547211521,0.0021399369633793015,1.0245463827284027,2.1399369633793016e-12,0.17472936778596238,-0.848661540199,-0.020051941656714534
lag,0.035,0.005,5e-12,0.005,1,120,0.042220864436518644,0.002103260227384466,1.0250065598916343,2.103260227384466e-12,0.187566455295263,-0.8659492823395996,0.029437907788711914
lag,0.035,0.005,5e-12,0.005,1,120,0.042466405054514655,0.0020817391037928406,1.0246436786035806,2.0817391037928407e-12,0.19336523254982121,-0.8762342604714031,0.04959996628841379
lag,0.035,0.005,5e-12,0.005,1,120,0.04233787871340222,0.0020951477582745056,1.0244082175610225,2.0951477582745057e-12,0.19033410171992451,-0.8698138325377424,0.04008312792413271
lag,0.035,0.005,5e-12,0.005,1,120,0.04157990302040652,0.002157123510702571,1.025708304910596,2.157123510702571e-12,0.1722688885761775,-0.8406622862572298,-0.024754311726821965
lag,0.035,0.005,5e-12,0.005,1,120,0.042179636348479606,0.0021124183823748137,1.0257619949498136,2.112418382374814e-12,0.18658949210346232,-0.8616044684934995,0.02867043871797126
lag,0.035,0.005,5e-12,0.005,1,120,0.041788438349010824,0.0021350362210375887,1.0246982728205059,2.1350362210375888e-12,0.17727164526070513,-0.8509543005402381,-0.0091879452628963465
lag,0.035,0.005,5e-12,0.005,1,120,0.04217629490452811,0.0021121729331305466,1.0253430376611756,2.112172933130547e-12,0.1865102696017694,-0.8617206687250543,0.028139899436430804
lag,0.035,0.005,5e-12,0.005,1,120,0.04202418370673112,0.002120035217792,1.0256360070062702,2.120035217792e-12,0.18289719362449644,-0.8580052117221222,0.01299356791253603
lag,0.035,0.005,5e-12,0.005,1,120,0.041731650605200135,0.0021455127044938465,1.0255337241136788,2.1455127044938466e-12,0.17591178673390467,-0.8460593655415296,-0.011334690496713318
lag,0.035,0.005,5e-12,0.005,1,120,0.041808674789394,0.00213508073667024,1.0247034695044501,2.13508073667024e-12,0.17775578735649597,-0.8509334506979065,-0.0066577768130511306
lag,0.035,0.005,5e-12,0.005,1,120,0.04185407705919346,0.0021291121260622334,1.025300713775415,2.1291121260622336e-12,0.17884115147023388,-0.8537328618399409,-0.003827306499952332
lag,0.035,0.005,5e-12,0.005,1,120,0.042354047428126214,0.002091023517538587,1.023676855414611,2.091023517538587e-12,0.19071592595411213,-0.8717842450213977,0.040117636066252405
lag,0.035,0.005,5e-12,0.005,1,120,0.04189355547663398,0.0021289377443718185,1.025392503714889,2.1289377443718186e-12,0.17978394636889253,-0.8538147686732653,9.861104293479306e-4
lag,0.035,0.005,5e-12,0.005,1,120,0.04225433084162623,0.002093935352934895,1.0251975885180284,2.093935352934895e-12,0.18835879218772555,-0.8703926729862493,0.02914435137540239
lag,0.035,0.005,5e-12,0.005,1,120,0.041253574399533983,0.0021953254009051417,1.026846145201137,2.195325400905142e-12,0.16438969964711372,-0.8231076304683486,-0.047664404926134996
lag,0.035,0.005,5e-12,0.005,1,120,0.0419579481440372,0.0021222443032005425,1.0245050267785971,2.1222443032005424e-12,0.18131982055792467,-0.8569637501223932,0.005821819738219269
lag,0.035,0.005,5e-12,0.005,1,120,0.04143905143862075,0.0021709010872658246,1.026573857755631,2.1709010872658245e-12,0.1688756462051608,-0.8342955834852145,-0.035853205096242124
lag,0.035,0.005,5e-12,0.005,1,120,0.04274486135139533,0.002050708792131313,1.0228725998719173,2.0507087921313127e-12,0.19990092436193738,-0.891252426783145,0.06911038078987575
lag,0.035,0.005,5e-12,0.005,1,180,0.04196871890444232,0.0021298811136232425,1.0257095550827096,2.1298811136232427e-12,0.1815764913121208,-0.8533717494708486,0.010749394679998914
lag,0.035,0.005,5e-12,0.005,1,180,0.042372624056957714,0.0020868393622134516,1.0247976950237012,2.0868393622134514e-12,0.19115443318692463,-0.8737872579705962,0.04041812509215992
lag,0.035,0.005,5e-12,0.005,1,180,0.04167744266585855,0.0021547108406287695,1.0273797231544342,2.1547108406287694e-12,0.1746119776879663,-0.841781378564128,-0.01377848799766812
lag,0.035,0.005,5e-12,0.005,1,180,0.04130018934332554,0.002184452579511005,1.026928534203639,2.184452579511005e-12,0.1655190230512177,-0.8280726509687604,-0.046849172396393524
lag,0.035,0.005,5e-12,0.005,1,180,0.04148578767032702,0.0021860029725163806,1.028270589998655,2.1860029725163808e-12,0.17000284131719076,-0.8273631628836147,-0.023125491763064665
lag,0.035,0.005,5e-12,0.005,1,180,0.041082305666641,0.002212559527290502,1.0268421831668495,2.212559527290502e-12,0.160229448253008,-0.8152879099060283,-0.06108200724254487
lag,0.035,0.005,5e-12,0.005,1,180,0.04200269339388617,0.0021175561299469577,1.0247993992283588,2.1175561299469576e-12,0.18238568316367604,-0.8591752575922549,0.009158723249629519
lag,0.035,0.005,5e-12,0.005,1,180,0.04117861835482748,0.0022014884979480527,1.0274824167173016,2.2014884979480526e-12,0.16257108818329724,-0.8203041908772514,-0.05415551487864423
lag,0.035,0.005,5e-12,0.005,1,180,0.0421830643510212,0.0020979596607451057,1.0236066280650313,2.0979596607451055e-12,0.18667076030647264,-0.8684726301257292,0.022227349400898877
lag,0.035,0.005,5e-12,0.005,1,180,0.04262526854556386,0.002068205426567414,1.024948908294105,2.068205426567414e-12,0.19709917428360238,-0.882756624857078,0.0627766747928401
lag,0.035,0.005,5e-12,0.005,1,180,0.04210944338552456,0.002111409025802168,1.0265221744880517,2.111409025802168e-12,0.18492396249030793,-0.8620824030747776,0.019488576730267493
lag,0.035,0.005,5e-12,0.005,1,180,0.04218983637969109,0.002120015914332219,1.0268348387538482,2.1200159143322193e-12,0.18683128646180905,-0.8580143170178741,0.033525394063820935
lag,0.035,0.005,5e-12,0.005,1,180,0.04240635914291392,0.002090258647540717,1.024787100692883,2.090258647540717e-12,0.19195026928836037,-0.8721500993102039,0.046238434411121854
lag,0.035,0.005,5e-12,0.005,1,180,0.04268524532932872,0.0020650743468937746,1.0238830737119138,2.0650743468937747e-12,0.1985052563928798,-0.8842716833308193,0.06869873750594169
lag,0.035,0.005,5e-12,0.005,1,180,0.04248889349467403,0.0020741277528846898,1.0239542941829434,2.07412775288469e-12,0.1938946507513621,-0.8798972071830655,0.0487255861565139
lag,0.035,0.005,5e-12,0.005,1,180,0.04230402397969965,0.0021082403584279205,1.026350679967512,2.1082403584279204e-12,0.18953414958201736,-0.8635842662303712,0.042114707252385086
lag,0.035,0.005,5e-12,0.005,1,180,0.04249987845669094,0.0020802186806670783,1.024437675254944,2.0802186806670784e-12,0.19415315459430185,-0.8769648893110685,0.05302003931860766
lag,0.035,0.005,5e-12,0.005,1,180,0.04146516223536922,0.002150090439203477,1.0239595392219345,2.1500904392034767e-12,0.16950554899187545,-0.8439280064334225,-0.04224788924764
lag,0.035,0.005,5e-12,0.005,1,180,0.04194791867839527,0.0021232292343781817,1.0258162702798623,2.1232292343781816e-12,0.18108075585197456,-0.8564997589154801,0.005042157205533027
lag,0.035,0.005,5e-12,0.005,1,180,0.041820152083762725,0.0021311032595424046,1.0244263165541998,2.1311032595424048e-12,0.17803026913197742,-0.8527981045824171,-0.00709924619583957
lag,0.035,0.005,5e-12,0.005,1,180,0.04233805864876505,0.0020912719264333385,1.0241644216673598,2.0912719264333385e-12,0.19033835169620922,-0.8716654543245801,0.03825381812228612
lag,0.035,0.005,5e-12,0.005,1,180,0.04283525502178219,0.002048549251584914,1.0240905325217302,2.048549251584914e-12,0.20201341749314067,-0.8923060519627012,0.07926557073828999
lag,0.035,0.005,5e-12,0.005,1,180,0.04144329338985536,0.002173208590501866,1.0273287394776163,2.173208590501866e-12,0.1689780069973681,-0.8332332238192638,-0.03426484347719927
lag,0.035,0.005,5e-12,0.005,1,180,0.04182028034112804,0.0021293867165319237,1.025477739591394,2.1293867165319237e-12,0.17803333600673138,-0.8536039006823967,-0.0078891383825204775
lag,0.035,0.005,5e-12,0.005,1,180,0.04256052265786099,0.0020567917519037204,1.0226576699601895,2.05679175190372e-12,0.19557906396342462,-0.8882905456322053,0.049214263942557124
lag,0.035,0.005,5e-12,0.005,1,180,0.04204830606303797,0.002116476224281113,1.0264967478756977,2.116476224281113e-12,0.18347104024269156,-0.8596853650259797,0.014304586790728324
lag,0.035,0.005,5e-12,0.005,1,180,0.042166509538626086,0.0021003418739378088,1.0249787938053565,2.1003418739378086e-12,0.1862782316464149,-0.8673377838414927,0.021309398948141545
lag,0.035,0.005,5e-12,0.005,1,180,0.04299534266714997,0.0020311762690740434,1.0236920559366927,2.0311762690740435e-12,0.2057437382719102,-0.9008228442989985,0.09059964642759777
lag,0.035,0.005,5e-12,0.005,1,180,0.042822022108292807,0.0020431905967746326,1.0231624900543461,2.0431905967746324e-12,0.2017044440109562,-0.8949253083536073,0.07500543307470031
lag,0.035,0.005,5e-12,0.005,1,180,0.042816535711296434,0.0020609674143092925,1.0250052383493236,2.0609674143092924e-12,0.20157631487978991,-0.8862624212721687,0.08298800692858876
lag,0.035,0.008,8e-12,0.005,1,60,0.04847384986562787,0.002789856487119461,1.0331896234866156,2.789856487119461e-12,0.32567641301698946,-1.0534513854779939,0.6173059978598612
lag,0.035,0.008,8e-12,0.005,1,60,0.04879658818957792,0.002756998994857442,1.032581988545629,2.7569989948574423e-12,0.33231233477758626,-1.0652987742166098,0.6454781612910516
lag,0.035,0.008,8e-12,0.005,1,60,0.050162239372533945,0.002628563104047554,1.0310369611344106,2.628563104047554e-12,0.3599144784267089,-1.1130041930636547,0.7671134891305542
lag,0.035,0.008,8e-12,0.005,1,60,0.048548632176884904,0.002781107574520641,1.0331497580419935,2.7811075745206406e-12,0.327217959357423,-1.0565922852197744,0.6234381047139532
lag,0.035,0.008,8e-12,0.005,1,60,0.049836314329087805,0.0026528814865015484,1.0300183250278552,2.6528814865015485e-12,0.3533958601969127,-1.1037951390254088,0.7359078377814785
lag,0.035,0.008,8e-12,0.005,1,60,0.05024075110468705,0.0026288395557648916,1.0300179364481987,2.6288395557648916e-12,0.36147841089092103,-1.1128990264118,0.776954110569394
lag,0.035,0.008,8e-12,0.005,1,60,0.049170135994753734,0.002707316951035069,1.0309310583287963,2.7073169510350688e-12,0.33993838573808816,-1.0834834521849834,0.6736134111644791
lag,0.035,0.008,8e-12,0.005,1,60,0.049829291352664985,0.0026712047240532045,1.0320853750247567,2.6712047240532046e-12,0.35325492940365855,-1.0969119635206133,0.7419201642098445
lag,0.035,0.008,8e-12,0.005,1,60,0.04906715827316334,0.0027322459907488483,1.0316048040517447,2.7322459907488483e-12,0.3378418752412052,-1.0743175634870525,0.670010062385201
lag,0.035,0.008,8e-12,0.005,1,60,0.04926256930938491,0.0027092521769813945,1.0305225613964835,2.7092521769813945e-12,0.34181648797078285,-1.0827688943226426,0.6857897000410862
lag,0.035,0.008,8e-12,0.005,1,60,0.049415750413195805,0.0026869591136465683,1.0303983848565794,2.6869591136465684e-12,0.3449211461628355,-1.0910314285200602,0.6965216227162192
lag,0.035,0.008,8e-12,0.005,1,60,0.049699515742551235,0.0026667527527221234,1.0308073162743114,2.6667527527221235e-12,0.35064712795506087,-1.0985800069183747,0.7241599451579781
lag,0.035,0.008,8e-12,0.005,1,60,0.04999511746983944,0.0026422211811979192,1.031000393552603,2.6422211811979192e-12,0.3565772885673904,-1.1078216217492385,0.7515729445108512
lag,0.035,0.008,8e-12,0.005,1,60,0.049371299562363406,0.00270203687417932,1.0309566591016002,2.70203687417932e-12,0.3440212133509257,-1.0854356552403812,0.6966054904926808
lag,0.035,0.008,8e-12,0.005,1,60,0.04959575230466463,0.0026805914669377467,1.0309911442738708,2.680591466937747e-12,0.34855712955537954,-1.0934040748884246,0.7164692108899886
lag,0.035,0.008,8e-12,0.005,1,60,0.049381006428624794,0.0026948349118707604,1.0316851128748046,2.6948349118707605e-12,0.3442178035205473,-1.0881045963859863,0.6951402007634877
lag,0.035,0.008,8e-12,0.005,1,60,0.04985457941299537,0.002654347988023716,1.0291273067376696,2.654347988023716e-12,0.35376229455067015,-1.103242496044158,0.7387253511672673
lag,0.035,0.008,8e-12,0.005,1,60,0.04920762522610993,0.0027048334173031905,1.0308863961286363,2.7048334173031905e-12,0.34070053427055436,-1.0844012145297728,0.6773443135078578
lag,0.035,0.008,8e-12,0.005,1,60,0.04987191201214734,0.002654934393338839,1.030657414009591,2.654934393338839e-12,0.3541098972604177,-1.1030215978980862,0.741095491608184
lag,0.035,0.008,8e-12,0.005,1,60,0.04900067142862857,0.0027209410838548603,1.031411835730614,2.7209410838548603e-12,0.3364859391524056,-1.0784637345001844,0.6576195226497581
lag,0.035,0.008,8e-12,0.005,1,60,0.04913487599307499,0.002713815576275785,1.0305420681035542,2.713815576275785e-12,0.3392210265215472,-1.0810859353115754,0.6716386878297231
lag,0.035,0.008,8e-12,0.005,1,60,0.0493923438179493,0.0027047182182369416,1.0302577382196438,2.7047182182369414e-12,0.3444473672509663,-1.0844438055147665,0.7002068279109459
lag,0.035,0.008,8e-12,0.005,1,60,0.04936431492114716,0.0027071197814060315,1.0318287483882753,2.7071197814060313e-12,0.3438797316522613,-1.0835562832619237,0.6976187669603235
lag,0.035,0.008,8e-12,0.005,1,60,0.049979182170415914,0.0026389360563878867,1.030799602761769,2.6389360563878867e-12,0.35625850064657855,-1.109065714695523,0.7483528744360499
lag,0.035,0.008,8e-12,0.005,1,60,0.04891310323340019,0.0027400052186017567,1.0317037806785185,2.7400052186017566e-12,0.3346972588798368,-1.0714817166824895,0.6537430842591334
lag,0.035,0.008,8e-12,0.005,1,60,0.04913406659906316,0.0027265123021427196,1.032319457347695,2.7265123021427197e-12,0.3392045534835658,-1.076418294241954,0.6762059640418772
lag,0.035,0.008,8e-12,0.005,1,60,0.048703153631085544,0.0027533618803072964,1.0325398886223338,2.7533618803072964e-12,0.3303957227876568,-1.066618874718458,0.6325721755361491
lag,0.035,0.008,8e-12,0.005,1,60,0.04932633737725612,0.002690578990043182,1.0301562446097399,2.690578990043182e-12,0.3431101036301301,-1.0896851332921806,0.6867807014875777
lag,0.035,0.008,8e-12,0.005,1,60,0.04976389069507253,0.0026601668528455007,1.0310541265516595,2.6601668528455007e-12,0.35194157309455026,-1.1010526942198144,0.729669751969179
lag,0.035,0.008,8e-12,0.005,1,60,0.04979651751222725,0.002660339469380268,1.0299505042013941,2.660339469380268e-12,0.3525969906226655,-1.1009878069612065,0.7337803645549723
lag,0.035,0.008,8e-12,0.005,1,120,0.049167208261689674,0.002695373339383432,1.0294328168601703,2.695373339383432e-12,0.3398788410536744,-1.0879048165298602,0.668829007919659
lag,0.035,0.008,8e-12,0.005,1,120,0.04819317056051742,0.0027971803584767867,1.033290433349289,2.7971803584767868e-12,0.3198692599123978,-1.0508296467084852,0.5851235027956743
lag,0.035,0.008,8e-12,0.005,1,120,0.049615838335634294,0.0026716435512790637,1.0298845530664005,2.6716435512790637e-12,0.34896204255222735,-1.09674769637162,0.7156162572470319
lag,0.035,0.008,8e-12,0.005,1,120,0.04934451795854374,0.002683580670781738,1.0293353476720186,2.683580670781738e-12,0.3434786132864312,-1.0922895677187587,0.6864306591406648
lag,0.035,0.008,8e-12,0.005,1,120,0.04914232844134565,0.0027364670239185744,1.0329251275280429,2.7364670239185743e-12,0.33937268830980893,-1.0727738606097434,0.6808748661171162
lag,0.035,0.008,8e-12,0.005,1,120,0.04856930108453389,0.002747495703964696,1.0316592891071583,2.747495703964696e-12,0.3276436049054065,-1.0687516980015441,0.6138416364806576
lag,0.035,0.008,8e-12,0.005,1,120,0.04902396281798925,0.0027266496866534024,1.0317924807497778,2.726649686653402e-12,0.33696115418336203,-1.076367907141408,0.6626034822892586
lag,0.035,0.008,8e-12,0.005,1,120,0.04987346984383531,0.0026536818918223657,1.0309340908869293,2.6536818918223656e-12,0.3541411334271274,-1.1034934728547354,0.7408167877808427
lag,0.035,0.008,8e-12,0.005,1,120,0.050946045160969934,0.0025385028795936442,1.0266080151565888,2.5385028795936443e-12,0.3754190732032809,-1.1478670519069798,0.8294425480532917
lag,0.035,0.008,8e-12,0.005,1,120,0.04968231172699908,0.0026737598465288977,1.0308664427373022,2.6737598465288977e-12,0.35030090740021586,-1.0959558776058842,0.7246507765420012
lag,0.035,0.008,8e-12,0.005,1,120,0.0494050719282968,0.0026849315947283132,1.0297715194487644,2.6849315947283134e-12,0.344705028047492,-1.0917862908672673,0.6944426282415357
lag,0.035,0.008,8e-12,0.005,1,120,0.049131751291159716,0.00270308551116773,1.0296646425140674,2.70308551116773e-12,0.3391574301205576,-1.0850476392337836,0.6672895208700207
lag,0.035,0.008,8e-12,0.005,1,120,0.049339753337673875,0.002685304379667393,1.0303638191450886,2.685304379667393e-12,0.3433820503628571,-1.091647457139492,0.6864819567320679
lag,0.035,0.008,8e-12,0.005,1,120,0.048966862248504404,0.0027299813394961983,1.0311464296201027,2.7299813394961985e-12,0.3357957271975392,-1.0751467678557065,0.6567441509588392
lag,0.035,0.008,8e-12,0.005,1,120,0.0500401091473204,0.0026325168396356857,1.0279049843400565,2.6325168396356858e-12,0.35747680530836456,-1.1115011798516294,0.7534723544160995
lag,0.035,0.008,8e-12,0.005,1,120,0.04921818963431942,0.0027105310145823457,1.0314805180876958,2.7105310145823455e-12,0.3409152016983027,-1.0822969796428543,0.6807585350127532
lag,0.035,0.008,8e-12,0.005,1,120,0.049200492630689756,0.002706339228742418,1.0309252162722182,2.7063392287424182e-12,0.3405555747776182,-1.0838446580949312,0.6770164281105981
lag,0.035,0.008,8e-12,0.005,1,120,0.049626386863594385,0.0026691049491707687,1.031062536302517,2.669104949170769e-12,0.34917462400087257,-1.097698350497823,0.7159736205878802
lag,0.035,0.008,8e-12,0.005,1,120,0.0494002565841764,0.00266274107090998,1.0287093694306837,2.66274107090998e-12,0.3446075567026422,-1.1000854716782873,0.6855463447595858
lag,0.035,0.008,8e-12,0.005,1,120,0.048758532439504315,0.0027390780685888046,1.0318546962488184,2.7390780685888048e-12,0.33153214503954764,-1.0718201492169863,0.6342378732815483
lag,0.035,0.008,8e-12,0.005,1,120,0.04917491720748508,0.0027109241048553947,1.0297642556928823,2.7109241048553946e-12,0.3400356191540951,-1.0821519668132438,0.6755377669149061
lag,0.035,0.008,8e-12,0.005,1,120,0.04986382493700891,0.0026468741842789007,1.0299111045216267,2.646874184278901e-12,0.35394772720174983,-1.1060621510043072,0.7370521411847972
lag,0.035,0.008,8e-12,0.005,1,120,0.05011665330290386,0.0026284401379341555,1.029268973727247,2.6284401379341557e-12,0.35900529262391334,-1.113050974892678,0.7614140346674001
lag,0.035,0.008,8e-12,0.005,1,120,0.048376234079665674,0.0027800236619172276,1.031787801160186,2.7800236619172276e-12,0.32366060022590326,-1.0569821025324955,0.6016709233460478
lag,0.035,0.008,8e-12,0.005,1,120,0.04973908693342096,0.002655594644181765,1.02993315454811,2.655594644181765e-12,0.3514430199304844,-1.102772940620567,0.7248738391236316
lag,0.035,0.008,8e-12,0.005,1,120,0.04897795643507268,0.0027379467489923493,1.0320050486656975,2.7379467489923492e-12,0.3360222667279571,-1.0722332638732917,0.6610333340757206
lag,0.035,0.008,8e-12,0.005,1,120,0.0502135093489011,0.0025975020245262927,1.0280994852640788,2.5975020245262926e-12,0.36093603954040304,-1.1248913182754996,0.7615838409882363
lag,0.035,0.008,8e-12,0.005,1,120,0.04998276563474711,0.002630686463559087,1.0297727589099455,2.630686463559087e-12,0.3563301972153511,-1.1121967167879578,0.7456662219206831
lag,0.035,0.008,8e-12,0.005,1,120,0.05021212932515314,0.0026133636277285055,1.0297616373854992,2.6133636277285055e-12,0.360908556045824,-1.1188034038097683,0.7675006325092208
lag,0.035,0.008,8e-12,0.005,1,120,0.04914259324910839,0.0026959606081943563,1.0293874961441998,2.695960608194356e-12,0.3393780768833192,-1.0876869599403938,0.6659946029490464
lag,0.035,0.008,8e-12,0.005,1,180,0.04949702589181709,0.0026689273268538046,1.0292699697342256,2.6689273268538047e-12,0.3465645232865813,-1.0977649002329481,0.6998663103523708
lag,0.035,0.008,8e-12,0.005,1,180,0.04890439556330024,0.0027168693068790224,1.0322613535019862,2.7168693068790225e-12,0.3345192197717005,-1.0799613143877704,0.6441837354614592
lag,0.035,0.008,8e-12,0.005,1,180,0.04954098049681651,0.002662722893959308,1.029604430074072,2.662722893959308e-12,0.3474521543988815,-1.10009229810723,0.7029892834980167
lag,0.035,0.008,8e-12,0.005,1,180,0.04903066156329191,0.0027167077447971064,1.0302284653912532,2.7167077447971066e-12,0.33709778711333055,-1.0800207824252812,0.6597812514229151
lag,0.035,0.008,8e-12,0.005,1,180,0.04975482996330721,0.002659082329047123,1.0300103871919983,2.659082329047123e-12,0.3517594820923667,-1.1014604674886799,0.7281384479614139
lag,0.035,0.008,8e-12,0.005,1,180,0.049323314880675935,0.002693890993696633,1.0303694260148815,2.6938909936966326e-12,0.3430488262406624,-1.088454927132186,0.6876361180716295
lag,0.035,0.008,8e-12,0.005,1,180,0.0483692563678415,0.002794645902447065,1.0337172721275254,2.7946459024470653e-12,0.3235163513972706,-1.0517361327418524,0.6060516568704932
lag,0.035,0.008,8e-12,0.005,1,180,0.0491414924586345,0.0027207296380743766,1.029888534833046,2.7207296380743764e-12,0.33935567670599637,-1.0785414480522884,0.6750036168183893
lag,0.035,0.008,8e-12,0.005,1,180,0.0501916032028392,0.002611061545211621,1.0277614354972668,2.611061545211621e-12,0.36049968434189256,-1.1196846807310266,0.7640741164210336
lag,0.035,0.008,8e-12,0.005,1,180,0.049364542209487064,0.0026918435610297923,1.0311121615611583,2.6918435610297923e-12,0.34388433594621376,-1.0892152441306076,0.6919879898457879
lag,0.035,0.008,8e-12,0.005,1,180,0.048851327628315844,0.002746524986807529,1.0322959480779033,2.746524986807529e-12,0.3334334942823925,-1.0691050702299738,0.6484595556811903
lag,0.035,0.008,8e-12,0.005,1,180,0.049436406223853244,0.0026823810271921758,1.0302080112142566,2.682381027192176e-12,0.34533905937101983,-1.092736698606779,0.6973776731510228
lag,0.035,0.008,8e-12,0.005,1,180,0.04912620884233585,0.0027223884153627317,1.0309856581427574,2.7223884153627315e-12,0.33904461587482715,-1.077931952787471,0.6737179436621743
lag,0.035,0.008,8e-12,0.005,1,180,0.04858798789892392,0.0027735977995372546,1.032852072542561,2.7735977995372544e-12,0.32802827629374964,-1.0592962196512754,0.6256142798152904
