curve_code,Taxon,Replicate,Time,Oxygen,O2_fit
C010,Aeromonas_A,R5,97.07,6.01,6.005227672927719
C010,Aeromonas_A,R5,98.07,5.99,5.988016421933962
C010,Aeromonas_A,R5,99.07,5.97,5.970471212187164
C010,Aeromonas_A,R5,100.07,5.95,5.952236879828897
C010,Aeromonas_A,R5,101.07,5.95,5.933152862618828
C010,Aeromonas_A,R5,102.07,5.91,5.913730639511036
C010,Aeromonas_A,R5,103.07,5.87,5.894474477068736
C010,Aeromonas_A,R5,104.07,5.88,5.875187751097227
C010,Aeromonas_A,R5,105.07,5.87,5.8555044585862674
C010,Aeromonas_A,R5,106.07,5.83,5.835081972021371
C010,Aeromonas_A,R5,107.07,5.82,5.8135835077619875
C010,Aeromonas_A,R5,108.07,5.79,5.790835711834144
C010,Aeromonas_A,R5,109.07,5.76,5.767318948930159
C010,Aeromonas_A,R5,110.07,5.74,5.743476553347531
C010,Aeromonas_A,R5,111.07,5.73,5.718950019138148
C010,Aeromonas_A,R5,112.07,5.7,5.693405409565897
C010,Aeromonas_A,R5,113.07,5.66,5.667408904988239
C010,Aeromonas_A,R5,114.07,5.63,5.6416215813060795
C010,Aeromonas_A,R5,115.07,5.63,5.6161839795005175
C010,Aeromonas_A,R5,116.07,5.58,5.591077050786163
C010,Aeromonas_A,R5,117.07,5.56,5.566163922231468
C010,Aeromonas_A,R5,118.07,5.55,5.541193233735601
C010,Aeromonas_A,R5,119.07,5.52,5.515573500666732
C010,Aeromonas_A,R5,120.07,5.49,5.4887856173134715
C010,Aeromonas_A,R5,121.07,5.46,5.460940118177173
C010,Aeromonas_A,R5,122.07,5.43,5.432304947812383
C010,Aeromonas_A,R5,123.07,5.41,5.403143030359618
C010,Aeromonas_A,R5,124.08,5.36,5.3734021210354586
C010,Aeromonas_A,R5,125.08,5.35,5.343821565171813
C010,Aeromonas_A,R5,126.08,5.31,5.31389877836443
C010,Aeromonas_A,R5,127.08,5.29,5.283371363244335
C010,Aeromonas_A,R5,128.08,5.25,5.252121439491745
C010,Aeromonas_A,R5,129.08,5.22,5.220112659163524
C010,Aeromonas_A,R5,130.08,5.19,5.187490286773901
C010,Aeromonas_A,R5,131.08,5.14,5.154348251329938
C010,Aeromonas_A,R5,132.08,5.14,5.120393527352691
C010,Aeromonas_A,R5,133.08,5.08,5.085363209582367
C010,Aeromonas_A,R5,134.08,5.05,5.049501828121813
C010,Aeromonas_A,R5,135.08,5.01,5.013144276167222
C010,Aeromonas_A,R5,136.08,4.98,4.976479463925499
C010,Aeromonas_A,R5,137.08,4.93,4.939659805856232
C010,Aeromonas_A,R5,138.08,4.9,4.90272944413425
C010,Aeromonas_A,R5,139.08,4.89,4.865299431795359
C010,Aeromonas_A,R5,140.08,4.81,4.827045954239453
C010,Aeromonas_A,R5,141.08,4.78,4.788338815461823
C010,Aeromonas_A,R5,142.08,4.76,4.749533875903492
C010,Aeromonas_A,R5,143.08,4.71,4.710237603193011
C010,Aeromonas_A,R5,144.08,4.67,4.670010173212445
C010,Aeromonas_A,R5,145.08,4.63,4.6289759876703664
C010,Aeromonas_A,R5,146.08,4.58,4.587313511786989
C010,Aeromonas_A,R5,147.08,4.55,4.544853239002545
C010,Aeromonas_A,R5,148.08,4.51,4.5013959689482945
C010,Aeromonas_A,R5,149.08,4.44,4.456971697799555
C010,Aeromonas_A,R5,150.08,4.42,4.411643665582784
C010,Aeromonas_A,R5,151.08,4.37,4.365378891184913
C010,Aeromonas_A,R5,152.08,4.32,4.318120338207991
C010,Aeromonas_A,R5,153.08,4.26,4.269866549893165
C010,Aeromonas_A,R5,154.08,4.22,4.220838388037951
C010,Aeromonas_A,R5,155.08,4.17,4.171153047889046
C010,Aeromonas_A,R5,156.08,4.13,4.120290739933483
C010,Aeromonas_A,R5,157.08,4.07,4.0677800789145815
C010,Aeromonas_A,R5,158.08,4.01,4.013980281360423
C010,Aeromonas_A,R5,159.08,3.95,3.959322479112653
C010,Aeromonas_A,R5,160.08,3.91,3.9036948634823543
C010,Aeromonas_A,R5,161.08,3.85,3.8468749275726646
C010,Aeromonas_A,R5,162.08,3.79,3.788740312185484
C010,Aeromonas_A,R5,163.08,3.73,3.7293071462940657
C010,Aeromonas_A,R5,164.08,3.67,3.6690453638583325
C010,Aeromonas_A,R5,165.08,3.6,3.60840638857021
C010,Aeromonas_A,R5,166.08,3.54,3.5473137980630014
C010,Aeromonas_A,R5,167.08,3.5,3.4855592084553497
C010,Aeromonas_A,R5,168.08,3.41,3.422881260999035
C010,Aeromonas_A,R5,169.08,3.37,3.3588066974783684
C010,Aeromonas_A,R5,170.08,3.3,3.2929835917664705
C010,Aeromonas_A,R5,171.08,3.22,3.2257572455591372
C010,Aeromonas_A,R5,172.08,3.15,3.1575643524489423
C010,Aeromonas_A,R5,173.08,3.09,3.0885099457928713
C010,Aeromonas_A,R5,174.08,3.02,3.018567285575962
C010,Aeromonas_A,R5,175.08,2.95,2.9475141985310933
C010,Aeromonas_A,R5,176.08,2.87,2.875131417190088
C010,Aeromonas_A,R5,177.08,2.81,2.801406730532759
C010,Aeromonas_A,R5,178.08,2.71,2.7263207257783555
C010,Aeromonas_A,R5,179.1,2.67,2.648065427195896
C010,Aeromonas_A,R5,180.1,2.57,2.5695444014604654
C010,Aeromonas_A,R5,181.1,2.48,2.489697403618681
C010,Aeromonas_A,R5,182.1,2.4,2.4091355829185805
C010,Aeromonas_A,R5,183.1,2.33,2.32824497362259
C010,Aeromonas_A,R5,184.1,2.25,2.246511150050752
C010,Aeromonas_A,R5,185.1,2.16,2.1632337319759727
C010,Aeromonas_A,R5,186.1,2.08,2.077868980924978
C010,Aeromonas_A,R5,187.1,2,1.9900320991270612
C010,Aeromonas_A,R5,188.1,1.91,1.8998174098679095
C010,Aeromonas_A,R5,189.1,1.79,1.8075305741267338
C010,Aeromonas_A,R5,190.1,1.71,1.7138434826003808
C010,Aeromonas_A,R5,191.1,1.62,1.6192953282335243
C010,Aeromonas_A,R5,192.1,1.53,1.5235282832444466
C010,Aeromonas_A,R5,193.1,1.42,1.4260467471111862
C010,Aeromonas_A,R5,194.1,1.33,1.3267010490771678
C010,Aeromonas_A,R5,195.1,1.22,1.225402069901848
C010,Aeromonas_A,R5,196.1,1.13,1.1219569666434646
C010,Aeromonas_A,R5,197.1,1.01,1.0161469654349409
C010,Aeromonas_A,R5,198.1,0.91,0.9077178705298803
C011,Aeromonas_B,R1,40.03,6.04,6.037039424348104
C011,Aeromonas_B,R1,41.03,6.05,6.035701973674099
C011,Aeromonas_B,R1,42.03,6.04,6.032605573254245
C011,Aeromonas_B,R1,43.03,6.01,6.028222526102448
C011,Aeromonas_B,R1,44.03,6.02,6.023464129670237
C011,Aeromonas_B,R1,45.03,6.02,6.019038737676713
C011,Aeromonas_B,R1,46.03,6.02,6.014403934473641
C011,Aeromonas_B,R1,47.03,6.01,6.00891232264885
C011,Aeromonas_B,R1,48.03,6.01,6.002747347101776
C011,Aeromonas_B,R1,49.03,5.99,5.996339788376182
C011,Aeromonas_B,R1,50.05,5.98,5.990165565701055
C011,Aeromonas_B,R1,51.05,5.99,5.98493152256828
C011,Aeromonas_B,R1,52.05,5.99,5.980266292205203
C011,Aeromonas_B,R1,53.05,5.96,5.975849923742443
C011,Aeromonas_B,R1,54.05,5.98,5.971760138251897
C011,Aeromonas_B,R1,55.05,5.96,5.9680341010527895
C011,Aeromonas_B,R1,56.05,5.97,5.964149082512386
C011,Aeromonas_B,R1,57.05,5.96,5.959529305446788
C011,Aeromonas_B,R1,58.05,5.96,5.953946697419423
C011,Aeromonas_B,R1,59.05,5.94,5.94730333817629
C011,Aeromonas_B,R1,60.05,5.95,5.939674211446338
C011,Aeromonas_B,R1,61.05,5.93,5.931292961315266
C011,Aeromonas_B,R1,62.05,5.92,5.922854969312831
C011,Aeromonas_B,R1,63.05,5.91,5.915035257700468
C011,Aeromonas_B,R1,64.05,5.9,5.9079656742222415
C011,Aeromonas_B,R1,65.05,5.91,5.901549526182336
C011,Aeromonas_B,R1,66.05,5.89,5.895319133642774
C011,Aeromonas_B,R1,67.05,5.88,5.8886176839028135
C011,Aeromonas_B,R1,68.05,5.91,5.880402820452823
C011,Aeromonas_B,R1,69.05,5.87,5.869998487567629
C011,Aeromonas_B,R1,70.05,5.85,5.858579376468763
C011,Aeromonas_B,R1,71.05,5.84,5.847561914582382
C011,Aeromonas_B,R1,72.05,5.83,5.837478727206458
C011,Aeromonas_B,R1,73.05,5.83,5.828393695483008
C011,Aeromonas_B,R1,74.05,5.82,5.819379526058417
C011,Aeromonas_B,R1,75.05,5.82,5.809442972555933
C011,Aeromonas_B,R1,76.05,5.8,5.798318151001871
C011,Aeromonas_B,R1,77.05,5.78,5.786016981141321
C011,Aeromonas_B,R1,78.05,5.78,5.772935235191408
C011,Aeromonas_B,R1,79.05,5.75,5.759506863672681
C011,Aeromonas_B,R1,80.05,5.75,5.7459346778473686
C011,Aeromonas_B,R1,81.05,5.73,5.732314558004278
C011,Aeromonas_B,R1,82.05,5.72,5.7185457997968525
C011,Aeromonas_B,R1,83.05,5.71,5.704554764922033
C011,Aeromonas_B,R1,84.05,5.68,5.690572663886102
C011,Aeromonas_B,R1,85.05,5.68,5.6767960991509625
C011,Aeromonas_B,R1,86.05,5.66,5.662978392191653
C011,Aeromonas_B,R1,87.05,5.65,5.648762550394273
C011,Aeromonas_B,R1,88.05,5.64,5.633793605776027
C011,Aeromonas_B,R1,89.05,5.61,5.617753180199166
C011,Aeromonas_B,R1,90.05,5.61,5.600467230275023
C011,Aeromonas_B,R1,91.05,5.58,5.581898566830214
C011,Aeromonas_B,R1,92.05,5.57,5.562413082803434
C011,Aeromonas_B,R1,93.05,5.53,5.542475296706318
C011,Aeromonas_B,R1,94.05,5.52,5.522541147230215
C011,Aeromonas_B,R1,95.05,5.5,5.502870515627047
C011,Aeromonas_B,R1,96.05,5.5,5.482947633211311
C011,Aeromonas_B,R1,97.05,5.45,5.462237104420273
C011,Aeromonas_B,R1,98.05,5.44,5.440900676119692
C011,Aeromonas_B,R1,99.05,5.42,5.419153715694894
C011,Aeromonas_B,R1,100.05,5.41,5.3967289301809656
C011,Aeromonas_B,R1,101.05,5.36,5.373391019263362
C011,Aeromonas_B,R1,102.05,5.35,5.349515313579227
C011,Aeromonas_B,R1,103.05,5.32,5.325417178539165
C011,Aeromonas_B,R1,104.05,5.31,5.300561487695943
C011,Aeromonas_B,R1,105.05,5.27,5.27432428636812
C011,Aeromonas_B,R1,106.05,5.26,5.246576798795262
C011,Aeromonas_B,R1,107.05,5.21,5.217435884014085
C011,Aeromonas_B,R1,108.05,5.18,5.187505761328893
C011,Aeromonas_B,R1,109.05,5.16,5.15731378123881
C011,Aeromonas_B,R1,110.05,5.12,5.1265924587546765
C011,Aeromonas_B,R1,111.05,5.1,5.09484297862579
C011,Aeromonas_B,R1,112.05,5.07,5.061436040043605
C011,Aeromonas_B,R1,113.05,5.03,5.0259774901504635
C011,Aeromonas_B,R1,114.05,4.98,4.989144253450095
C011,Aeromonas_B,R1,115.05,4.95,4.951707657541532
C011,Aeromonas_B,R1,116.05,4.91,4.913745565043595
C011,Aeromonas_B,R1,117.05,4.88,4.875129624588251
C011,Aeromonas_B,R1,118.05,4.84,4.835600093840274
C011,Aeromonas_B,R1,119.05,4.79,4.794962975477515
C011,Aeromonas_B,R1,120.05,4.75,4.753418643197305
C011,Aeromonas_B,R1,121.05,4.71,4.711093648169503
C011,Aeromonas_B,R1,122.05,4.67,4.667424880434594
C011,Aeromonas_B,R1,123.05,4.63,4.62183551448557
C011,Aeromonas_B,R1,124.05,4.57,4.574383523754831
C011,Aeromonas_B,R1,125.05,4.52,4.525237582045849
C011,Aeromonas_B,R1,126.05,4.48,4.474374365706953
C011,Aeromonas_B,R1,127.05,4.42,4.4217309379680465
C011,Aeromonas_B,R1,128.05,4.37,4.3672779070404975
C011,Aeromonas_B,R1,129.05,4.31,4.311041301409229
C011,Aeromonas_B,R1,130.05,4.25,4.2532352856719555
C011,Aeromonas_B,R1,131.05,4.19,4.194004589004686
C011,Aeromonas_B,R1,132.05,4.14,4.133028062783805
C011,Aeromonas_B,R1,133.05,4.07,4.069941739890536
C011,Aeromonas_B,R1,134.05,4,4.004676257025103
C011,Aeromonas_B,R1,135.05,3.94,3.937227970195506
C011,Aeromonas_B,R1,136.05,3.88,3.867561508821816
C011,Aeromonas_B,R1,137.05,3.78,3.7957136148431
C011,Aeromonas_B,R1,138.05,3.72,3.722041206862317
C011,Aeromonas_B,R1,139.05,3.65,3.646789351974798
C011,Aeromonas_B,R1,140.05,3.57,3.5694355345814404
C011,Aeromonas_B,R1,141.05,3.49,3.489363361782474
C011,Aeromonas_B,R1,142.05,3.41,3.4063485141698657
C011,Aeromonas_B,R1,143.05,3.32,3.3203130738814997
C011,Aeromonas_B,R1,144.05,3.23,3.231372655747222
C011,Aeromonas_B,R1,145.05,3.14,3.1396905879878627
C011,Aeromonas_B,R1,146.05,3.05,3.0454275196961973
C011,Aeromonas_B,R1,147.05,2.94,2.948730466756203
C011,Aeromonas_B,R1,148.05,2.85,2.8496945913447296
C011,Aeromonas_B,R1,149.05,2.75,2.7483239799074917
C011,Aeromonas_B,R1,150.05,2.64,2.644310269672816
C011,Aeromonas_B,R1,151.05,2.54,2.537239037625223
C011,Aeromonas_B,R1,152.05,2.42,2.4265840689913585
C011,Aeromonas_B,R1,153.05,2.32,2.3117735626426317
C011,Aeromonas_B,R1,154.05,2.2,2.1921651637873794
C011,Aeromonas_B,R1,155.05,2.07,2.0673754432404827
C011,Aeromonas_B,R1,156.05,1.93,1.9381272279061272
C011,Aeromonas_B,R1,157.05,1.8,1.8052439831517442
C011,Aeromonas_B,R1,158.05,1.67,1.6688454721083965
C011,Aeromonas_B,R1,159.05,1.52,1.5287051421060194
C011,Aeromonas_B,R1,160.05,1.39,1.3839148795064
C011,Aeromonas_B,R1,161.05,1.25,1.2335789442557779
C011,Aeromonas_B,R1,162.05,1.09,1.0775326516063928
C011,Aeromonas_B,R1,163.05,0.94,0.9164305780252145
C012,Aeromonas_B,R2,48.03,5.86,5.851133313650139
C012,Aeromonas_B,R2,49.03,5.84,5.850272902366355
C012,Aeromonas_B,R2,50.05,5.85,5.847479812860498
C012,Aeromonas_B,R2,51.05,5.85,5.843175318663066
C012,Aeromonas_B,R2,52.05,5.84,5.837626852456371
C012,Aeromonas_B,R2,53.05,5.83,5.831233227982545
C012,Aeromonas_B,R2,54.05,5.8,5.824771865606169
C012,Aeromonas_B,R2,55.05,5.84,5.818829457458269
C012,Aeromonas_B,R2,56.05,5.81,5.812851176113216
C012,Aeromonas_B,R2,57.05,5.81,5.806257001997356
C012,Aeromonas_B,R2,58.05,5.79,5.799507666501597
C012,Aeromonas_B,R2,59.05,5.79,5.793058077157904
C012,Aeromonas_B,R2,60.05,5.79,5.786299095097887
C012,Aeromonas_B,R2,61.05,5.79,5.77856033739023
C012,Aeromonas_B,R2,62.05,5.77,5.7699904912522255
C012,Aeromonas_B,R2,63.05,5.75,5.760937929568791
C012,Aeromonas_B,R2,64.05,5.75,5.751730697746738
C012,Aeromonas_B,R2,65.05,5.75,5.742583728610177
C012,Aeromonas_B,R2,66.05,5.73,5.733279832130546
C012,Aeromonas_B,R2,67.05,5.73,5.723583551487642
C012,Aeromonas_B,R2,68.05,5.7,5.713618485547377
C012,Aeromonas_B,R2,69.05,5.72,5.703577450844088
C012,Aeromonas_B,R2,70.05,5.69,5.693571078899708
C012,Aeromonas_B,R2,71.05,5.68,5.683773356568848
C012,Aeromonas_B,R2,72.05,5.67,5.674693877049268
C012,Aeromonas_B,R2,73.05,5.66,5.666683590325063
C012,Aeromonas_B,R2,74.05,5.67,5.659123267182572
C012,Aeromonas_B,R2,75.05,5.65,5.651275828505698
C012,Aeromonas_B,R2,76.05,5.64,5.642902974766404
C012,Aeromonas_B,R2,77.05,5.64,5.633891267143247
C012,Aeromonas_B,R2,78.05,5.62,5.624127930053103
C012,Aeromonas_B,R2,79.05,5.62,5.61354729994111
C012,Aeromonas_B,R2,80.05,5.59,5.602271498127132
C012,Aeromonas_B,R2,81.05,5.6,5.590386896153452
C012,Aeromonas_B,R2,82.05,5.57,5.577649081577282
C012,Aeromonas_B,R2,83.05,5.57,5.563762486844664
C012,Aeromonas_B,R2,84.05,5.56,5.548557707942022
C012,Aeromonas_B,R2,85.05,5.53,5.532134844151411
C012,Aeromonas_B,R2,86.05,5.5,5.51554584439704
C012,Aeromonas_B,R2,87.05,5.5,5.499781399847724
C012,Aeromonas_B,R2,88.05,5.49,5.484635321008556
C012,Aeromonas_B,R2,89.05,5.46,5.4695756427569435
C012,Aeromonas_B,R2,90.05,5.46,5.453964178123302
C012,Aeromonas_B,R2,91.05,5.45,5.437280448329354
C012,Aeromonas_B,R2,92.05,5.41,5.4195810292090405
C012,Aeromonas_B,R2,93.05,5.4,5.401070327765422
C012,Aeromonas_B,R2,94.05,5.39,5.381967021065844
C012,Aeromonas_B,R2,95.05,5.35,5.362458920019849
C012,Aeromonas_B,R2,96.05,5.35,5.342596100841541
C012,Aeromonas_B,R2,97.05,5.32,5.322381555416891
C012,Aeromonas_B,R2,98.05,5.3,5.301767673014811
C012,Aeromonas_B,R2,99.05,5.28,5.280645105456643
C012,Aeromonas_B,R2,100.05,5.26,5.2587081573905134
C012,Aeromonas_B,R2,101.05,5.24,5.235655603881223
C012,Aeromonas_B,R2,102.05,5.21,5.211400448833491
C012,Aeromonas_B,R2,103.05,5.19,5.185990464292247
C012,Aeromonas_B,R2,104.05,5.16,5.159798266023319
C012,Aeromonas_B,R2,105.05,5.13,5.133271927847435
C012,Aeromonas_B,R2,106.05,5.1,5.106836512084016
C012,Aeromonas_B,R2,107.05,5.08,5.080760017946245
C012,Aeromonas_B,R2,108.05,5.06,5.054705203723661
C012,Aeromonas_B,R2,109.05,5.02,5.028142773689773
C012,Aeromonas_B,R2,110.05,5,5.0003804569776404
C012,Aeromonas_B,R2,111.05,4.99,4.970814456922378
C012,Aeromonas_B,R2,112.05,4.94,4.9393578488077745
C012,Aeromonas_B,R2,113.05,4.9,4.906253694165943
C012,Aeromonas_B,R2,114.05,4.87,4.8725481275736104
C012,Aeromonas_B,R2,115.05,4.83,4.839221307396929
C012,Aeromonas_B,R2,116.05,4.81,4.806186414115116
C012,Aeromonas_B,R2,117.05,4.77,4.773030241838572
C012,Aeromonas_B,R2,118.05,4.74,4.73910101708935
C012,Aeromonas_B,R2,119.05,4.71,4.7037780973109395
C012,Aeromonas_B,R2,120.05,4.67,4.666803931220919
C012,Aeromonas_B,R2,121.05,4.62,4.628046668418186
C012,Aeromonas_B,R2,122.05,4.59,4.587514170752783
C012,Aeromonas_B,R2,123.05,4.55,4.545232371942393
C012,Aeromonas_B,R2,124.05,4.5,4.501159780924097
C012,Aeromonas_B,R2,125.05,4.46,4.455345216435637
C012,Aeromonas_B,R2,126.05,4.4,4.408266161197979
C012,Aeromonas_B,R2,127.05,4.36,4.360395590598692
C012,Aeromonas_B,R2,128.05,4.31,4.3117597867085555
C012,Aeromonas_B,R2,129.05,4.26,4.262163434978223
C012,Aeromonas_B,R2,130.05,4.21,4.210971527694629
C012,Aeromonas_B,R2,131.05,4.17,4.157577704995893
C012,Aeromonas_B,R2,132.05,4.11,4.101929891588599
C012,Aeromonas_B,R2,133.05,4.03,4.0442477387987905
C012,Aeromonas_B,R2,134.05,3.98,3.9852835198619063
C012,Aeromonas_B,R2,135.05,3.93,3.925655939352667
C012,Aeromonas_B,R2,136.05,3.86,3.8649168052935314
C012,Aeromonas_B,R2,137.05,3.81,3.8024404682298125
C012,Aeromonas_B,R2,138.05,3.74,3.7379583453504948
C012,Aeromonas_B,R2,139.05,3.67,3.6713809918083466
C012,Aeromonas_B,R2,140.05,3.6,3.6029784479675713
C012,Aeromonas_B,R2,141.05,3.53,3.533011305488768
C012,Aeromonas_B,R2,142.05,3.47,3.4613428760067007
C012,Aeromonas_B,R2,143.05,3.38,3.3877779080989097
C012,Aeromonas_B,R2,144.05,3.31,3.312284178139907
C012,Aeromonas_B,R2,145.05,3.24,3.23478453411804
C012,Aeromonas_B,R2,146.05,3.15,3.1548590826800007
C012,Aeromonas_B,R2,147.05,3.08,3.0720717911158957
C012,Aeromonas_B,R2,148.05,2.98,2.9862648106311442
C012,Aeromonas_B,R2,149.05,2.9,2.897333559722758
C012,Aeromonas_B,R2,150.05,2.81,2.8051083421388285
C012,Aeromonas_B,R2,151.05,2.71,2.7095161733543804
C012,Aeromonas_B,R2,152.05,2.61,2.6109360305010583
C012,Aeromonas_B,R2,153.05,2.51,2.5098548788643305
C012,Aeromonas_B,R2,154.05,2.4,2.4067396746883336
C012,Aeromonas_B,R2,155.05,2.3,2.30188877049966
C012,Aeromonas_B,R2,156.05,2.19,2.194946112996093
C012,Aeromonas_B,R2,157.05,2.09,2.085337320762698
C012,Aeromonas_B,R2,158.05,1.98,1.9722691057624409
C012,Aeromonas_B,R2,159.05,1.85,1.8550565047048155
C012,Aeromonas_B,R2,160.05,1.74,1.7336667599075313
C012,Aeromonas_B,R2,161.05,1.6,1.6082072125791544
C012,Aeromonas_B,R2,162.05,1.48,1.4786933938835
C012,Aeromonas_B,R2,163.05,1.34,1.3449736072216625
C012,Aeromonas_B,R2,164.05,1.21,1.2063190549885658
C012,Aeromonas_B,R2,165.05,1.08,1.0620522491943187
C012,Aeromonas_B,R2,166.05,0.92,0.9122780413159399
C012,Aeromonas_B,R2,167.05,0.78,0.7578629702199196
C013,Aeromonas_B,R3,47.03,5.74,5.73473239532684
C013,Aeromonas_B,R3,48.03,5.74,5.734653944482827
C013,Aeromonas_B,R3,49.03,5.73,5.733141682678544
C013,Aeromonas_B,R3,50.05,5.73,5.730085996379262
C013,Aeromonas_B,R3,51.05,5.74,5.725786503994387
C013,Aeromonas_B,R3,52.05,5.71,5.720888792953023
C013,Aeromonas_B,R3,53.05,5.71,5.716109161029784
C013,Aeromonas_B,R3,54.05,5.71,5.711753093699472
C013,Aeromonas_B,R3,55.05,5.71,5.707880406205394
C013,Aeromonas_B,R3,56.05,5.7,5.703979045164702
C013,Aeromonas_B,R3,57.05,5.71,5.6994877104010975
C013,Aeromonas_B,R3,58.05,5.69,5.6942199831906475
C013,Aeromonas_B,R3,59.05,5.69,5.688118386770353
C013,Aeromonas_B,R3,60.05,5.68,5.681266330768596
C013,Aeromonas_B,R3,61.05,5.68,5.67382661624132
C013,Aeromonas_B,R3,62.05,5.66,5.666138723563317
C013,Aeromonas_B,R3,63.05,5.66,5.65855156902795
C013,Aeromonas_B,R3,64.05,5.64,5.651275133284001
C013,Aeromonas_B,R3,65.05,5.65,5.644306534376957
C013,Aeromonas_B,R3,66.05,5.64,5.636930375583741
C013,Aeromonas_B,R3,67.05,5.64,5.628511559941221
C013,Aeromonas_B,R3,68.05,5.61,5.619448704294636
C013,Aeromonas_B,R3,69.05,5.61,5.610332828899748
C013,Aeromonas_B,R3,70.05,5.6,5.601490853846031
C013,Aeromonas_B,R3,71.05,5.59,5.593115416903046
C013,Aeromonas_B,R3,72.05,5.59,5.585126126726963
C013,Aeromonas_B,R3,73.05,5.57,5.577331085658734
C013,Aeromonas_B,R3,74.05,5.57,5.569365399891852
C013,Aeromonas_B,R3,75.05,5.57,5.5608646416147325
C013,Aeromonas_B,R3,76.05,5.55,5.551639243142947
C013,Aeromonas_B,R3,77.05,5.54,5.541610727933839
C013,Aeromonas_B,R3,78.05,5.53,5.530970123884685
C013,Aeromonas_B,R3,79.05,5.52,5.519928181244576
C013,Aeromonas_B,R3,80.05,5.51,5.508505035229919
C013,Aeromonas_B,R3,81.05,5.49,5.496640096353627
C013,Aeromonas_B,R3,82.05,5.49,5.484140491347309
C013,Aeromonas_B,R3,83.05,5.47,5.470800657251868
C013,Aeromonas_B,R3,84.05,5.46,5.456496556126641
C013,Aeromonas_B,R3,85.05,5.44,5.4412084231354685
C013,Aeromonas_B,R3,86.05,5.43,5.4252520608417365
C013,Aeromonas_B,R3,87.05,5.4,5.408995491696716
C013,Aeromonas_B,R3,88.05,5.39,5.392680050303689
C013,Aeromonas_B,R3,89.05,5.38,5.376382330110681
C013,Aeromonas_B,R3,90.05,5.36,5.359646647792705
C013,Aeromonas_B,R3,91.05,5.35,5.342059257425344
C013,Aeromonas_B,R3,92.05,5.32,5.32390643945945
C013,Aeromonas_B,R3,93.05,5.3,5.3055867255449165
C013,Aeromonas_B,R3,94.05,5.29,5.287247625752507
C013,Aeromonas_B,R3,95.05,5.27,5.268950232010872
C013,Aeromonas_B,R3,96.05,5.24,5.250660985259323
C013,Aeromonas_B,R3,97.05,5.24,5.232199704295126
C013,Aeromonas_B,R3,98.05,5.2,5.21289437033668
C013,Aeromonas_B,R3,99.05,5.21,5.191970499857584
C013,Aeromonas_B,R3,100.05,5.17,5.168735587931122
C013,Aeromonas_B,R3,101.05,5.15,5.142832802248252
C013,Aeromonas_B,R3,102.05,5.11,5.115166022370944
C013,Aeromonas_B,R3,103.05,5.08,5.086816811344029
C013,Aeromonas_B,R3,104.05,5.06,5.058316754272757
C013,Aeromonas_B,R3,105.05,5.03,5.0300163930339625
C013,Aeromonas_B,R3,106.05,5,5.002092074530414
C013,Aeromonas_B,R3,107.05,4.97,4.9746078413608394
C013,Aeromonas_B,R3,108.05,4.94,4.94735271388184
C013,Aeromonas_B,R3,109.05,4.92,4.919825695030119
C013,Aeromonas_B,R3,110.05,4.9,4.890640740304922
C013,Aeromonas_B,R3,111.05,4.87,4.858501401903465
C013,Aeromonas_B,R3,112.05,4.82,4.823354666252321
C013,Aeromonas_B,R3,113.05,4.79,4.785593328919494
C013,Aeromonas_B,R3,114.05,4.74,4.746149987809328
C013,Aeromonas_B,R3,115.05,4.7,4.705909213609026
C013,Aeromonas_B,R3,116.05,4.66,4.665023665800889
C013,Aeromonas_B,R3,117.05,4.63,4.6233872731205
C013,Aeromonas_B,R3,118.05,4.58,4.580590952521504
C013,Aeromonas_B,R3,119.05,4.53,4.536155867368488
C013,Aeromonas_B,R3,120.05,4.5,4.489627178451716
C013,Aeromonas_B,R3,121.05,4.44,4.440674398178797
C013,Aeromonas_B,R3,122.05,4.4,4.389440448001038
C013,Aeromonas_B,R3,123.05,4.33,4.336318375586144
C013,Aeromonas_B,R3,124.05,4.27,4.282228324423724
C013,Aeromonas_B,R3,125.05,4.23,4.2279566149915695
C013,Aeromonas_B,R3,126.05,4.18,4.173227179898253
C013,Aeromonas_B,R3,127.05,4.11,4.1175664117361235
C013,Aeromonas_B,R3,128.05,4.05,4.060772930901807
C013,Aeromonas_B,R3,129.05,4.01,4.002484837609946
C013,Aeromonas_B,R3,130.05,3.95,3.9414259235429334
C013,Aeromonas_B,R3,131.05,3.88,3.8764145530358785
C013,Aeromonas_B,R3,132.05,3.81,3.807561689566976
C013,Aeromonas_B,R3,133.05,3.73,3.735318162245939
C013,Aeromonas_B,R3,134.05,3.66,3.660201663565458
C013,Aeromonas_B,R3,135.05,3.58,3.582620065901295
C013,Aeromonas_B,R3,136.05,3.5,3.502475097778472
C013,Aeromonas_B,R3,137.05,3.43,3.4196103554319044
C013,Aeromonas_B,R3,138.05,3.33,3.334143049786828
C013,Aeromonas_B,R3,139.05,3.24,3.246239766703957
C013,Aeromonas_B,R3,140.05,3.16,3.1559909770955814
C013,Aeromonas_B,R3,141.05,3.06,3.063401727741034
C013,Aeromonas_B,R3,142.05,2.96,2.968211483836241
C013,Aeromonas_B,R3,143.05,2.87,2.86994206459153
C013,Aeromonas_B,R3,144.05,2.79,2.767510286858259
C013,Aeromonas_B,R3,145.05,2.65,2.6600069634423837
C013,Aeromonas_B,R3,146.05,2.55,2.547823893327189
C013,Aeromonas_B,R3,147.05,2.43,2.431579140205619
