Time,Taxon,Replicate,Oxygen,series_id,curve_code,O2_fit,peak_time,end_time_chosen,end_reason
103.05,Burkholderia,R1,5.46,Burkholderia | Rep=R1,C026,5.433025017682927,50.05,168.05,hybrid_drop_fraction
104.05,Burkholderia,R1,5.41,Burkholderia | Rep=R1,C026,5.403281799295304,50.05,168.05,hybrid_drop_fraction
105.05,Burkholderia,R1,5.37,Burkholderia | Rep=R1,C026,5.371328071820154,50.05,168.05,hybrid_drop_fraction
106.05,Burkholderia,R1,5.31,Burkholderia | Rep=R1,C026,5.338751803240982,50.05,168.05,hybrid_drop_fraction
107.05,Burkholderia,R1,5.32,Burkholderia | Rep=R1,C026,5.307063969702742,50.05,168.05,hybrid_drop_fraction
108.05,Burkholderia,R1,5.27,Burkholderia | Rep=R1,C026,5.275886744944981,50.05,168.05,hybrid_drop_fraction
109.05,Burkholderia,R1,5.24,Burkholderia | Rep=R1,C026,5.244365637542675,50.05,168.05,hybrid_drop_fraction
110.05,Burkholderia,R1,5.23,Burkholderia | Rep=R1,C026,5.211628297817911,50.05,168.05,hybrid_drop_fraction
111.05,Burkholderia,R1,5.18,Burkholderia | Rep=R1,C026,5.1771138957582,50.05,168.05,hybrid_drop_fraction
112.05,Burkholderia,R1,5.13,Burkholderia | Rep=R1,C026,5.141525538265637,50.05,168.05,hybrid_drop_fraction
113.05,Burkholderia,R1,5.1,Burkholderia | Rep=R1,C026,5.105635897252679,50.05,168.05,hybrid_drop_fraction
114.05,Burkholderia,R1,5.07,Burkholderia | Rep=R1,C026,5.069231967758624,50.05,168.05,hybrid_drop_fraction
115.05,Burkholderia,R1,5.04,Burkholderia | Rep=R1,C026,5.031862747142117,50.05,168.05,hybrid_drop_fraction
116.05,Burkholderia,R1,4.99,Burkholderia | Rep=R1,C026,4.993110918912351,50.05,168.05,hybrid_drop_fraction
117.05,Burkholderia,R1,4.96,Burkholderia | Rep=R1,C026,4.9527210468723455,50.05,168.05,hybrid_drop_fraction
118.05,Burkholderia,R1,4.91,Burkholderia | Rep=R1,C026,4.9110515298499,50.05,168.05,hybrid_drop_fraction
119.05,Burkholderia,R1,4.86,Burkholderia | Rep=R1,C026,4.868564522184816,50.05,168.05,hybrid_drop_fraction
120.05,Burkholderia,R1,4.83,Burkholderia | Rep=R1,C026,4.8255233652400715,50.05,168.05,hybrid_drop_fraction
121.05,Burkholderia,R1,4.78,Burkholderia | Rep=R1,C026,4.782075856291131,50.05,168.05,hybrid_drop_fraction
122.05,Burkholderia,R1,4.73,Burkholderia | Rep=R1,C026,4.738106429240217,50.05,168.05,hybrid_drop_fraction
123.05,Burkholderia,R1,4.7,Burkholderia | Rep=R1,C026,4.693361206181582,50.05,168.05,hybrid_drop_fraction
124.05,Burkholderia,R1,4.65,Burkholderia | Rep=R1,C026,4.647296425350901,50.05,168.05,hybrid_drop_fraction
125.05,Burkholderia,R1,4.6,Burkholderia | Rep=R1,C026,4.599399556740656,50.05,168.05,hybrid_drop_fraction
126.05,Burkholderia,R1,4.55,Burkholderia | Rep=R1,C026,4.5495728812291505,50.05,168.05,hybrid_drop_fraction
127.05,Burkholderia,R1,4.51,Burkholderia | Rep=R1,C026,4.49796345321835,50.05,168.05,hybrid_drop_fraction
128.05,Burkholderia,R1,4.43,Burkholderia | Rep=R1,C026,4.445282610319011,50.05,168.05,hybrid_drop_fraction
129.05,Burkholderia,R1,4.39,Burkholderia | Rep=R1,C026,4.392214345699606,50.05,168.05,hybrid_drop_fraction
130.05,Burkholderia,R1,4.34,Burkholderia | Rep=R1,C026,4.338768991550644,50.05,168.05,hybrid_drop_fraction
131.05,Burkholderia,R1,4.28,Burkholderia | Rep=R1,C026,4.284711422550096,50.05,168.05,hybrid_drop_fraction
132.05,Burkholderia,R1,4.24,Burkholderia | Rep=R1,C026,4.229498344303716,50.05,168.05,hybrid_drop_fraction
133.05,Burkholderia,R1,4.17,Burkholderia | Rep=R1,C026,4.172629236567664,50.05,168.05,hybrid_drop_fraction
134.05,Burkholderia,R1,4.11,Burkholderia | Rep=R1,C026,4.114082844771981,50.05,168.05,hybrid_drop_fraction
135.05,Burkholderia,R1,4.06,Burkholderia | Rep=R1,C026,4.053911678369141,50.05,168.05,hybrid_drop_fraction
136.05,Burkholderia,R1,3.99,Burkholderia | Rep=R1,C026,3.9919840372274757,50.05,168.05,hybrid_drop_fraction
137.05,Burkholderia,R1,3.93,Burkholderia | Rep=R1,C026,3.928219785360501,50.05,168.05,hybrid_drop_fraction
138.05,Burkholderia,R1,3.87,Burkholderia | Rep=R1,C026,3.862929252946621,50.05,168.05,hybrid_drop_fraction
139.05,Burkholderia,R1,3.78,Burkholderia | Rep=R1,C026,3.7964697102691454,50.05,168.05,hybrid_drop_fraction
140.05,Burkholderia,R1,3.74,Burkholderia | Rep=R1,C026,3.7289957218660987,50.05,168.05,hybrid_drop_fraction
141.05,Burkholderia,R1,3.66,Burkholderia | Rep=R1,C026,3.6606343681803417,50.05,168.05,hybrid_drop_fraction
142.05,Burkholderia,R1,3.58,Burkholderia | Rep=R1,C026,3.5916054990193644,50.05,168.05,hybrid_drop_fraction
143.05,Burkholderia,R1,3.52,Burkholderia | Rep=R1,C026,3.5219245027038673,50.05,168.05,hybrid_drop_fraction
144.05,Burkholderia,R1,3.46,Burkholderia | Rep=R1,C026,3.450696152242798,50.05,168.05,hybrid_drop_fraction
145.05,Burkholderia,R1,3.38,Burkholderia | Rep=R1,C026,3.37700941888656,50.05,168.05,hybrid_drop_fraction
146.05,Burkholderia,R1,3.31,Burkholderia | Rep=R1,C026,3.300800682163111,50.05,168.05,hybrid_drop_fraction
147.05,Burkholderia,R1,3.21,Burkholderia | Rep=R1,C026,3.2222949019415297,50.05,168.05,hybrid_drop_fraction
148.05,Burkholderia,R1,3.14,Burkholderia | Rep=R1,C026,3.1420239511778143,50.05,168.05,hybrid_drop_fraction
149.05,Burkholderia,R1,3.06,Burkholderia | Rep=R1,C026,3.0604046403180485,50.05,168.05,hybrid_drop_fraction
150.05,Burkholderia,R1,2.98,Burkholderia | Rep=R1,C026,2.9770866166817433,50.05,168.05,hybrid_drop_fraction
151.05,Burkholderia,R1,2.89,Burkholderia | Rep=R1,C026,2.891597297000875,50.05,168.05,hybrid_drop_fraction
152.05,Burkholderia,R1,2.81,Burkholderia | Rep=R1,C026,2.8037423387838016,50.05,168.05,hybrid_drop_fraction
153.05,Burkholderia,R1,2.71,Burkholderia | Rep=R1,C026,2.7134675439331106,50.05,168.05,hybrid_drop_fraction
154.05,Burkholderia,R1,2.62,Burkholderia | Rep=R1,C026,2.6210010511519317,50.05,168.05,hybrid_drop_fraction
155.05,Burkholderia,R1,2.52,Burkholderia | Rep=R1,C026,2.5265109586438306,50.05,168.05,hybrid_drop_fraction
156.05,Burkholderia,R1,2.44,Burkholderia | Rep=R1,C026,2.4296428658136207,50.05,168.05,hybrid_drop_fraction
157.05,Burkholderia,R1,2.33,Burkholderia | Rep=R1,C026,2.33005044487799,50.05,168.05,hybrid_drop_fraction
158.05,Burkholderia,R1,2.23,Burkholderia | Rep=R1,C026,2.2279421580998617,50.05,168.05,hybrid_drop_fraction
159.05,Burkholderia,R1,2.12,Burkholderia | Rep=R1,C026,2.1236776568768874,50.05,168.05,hybrid_drop_fraction
160.05,Burkholderia,R1,2.01,Burkholderia | Rep=R1,C026,2.0176665590994,50.05,168.05,hybrid_drop_fraction
161.05,Burkholderia,R1,1.91,Burkholderia | Rep=R1,C026,1.9101304686969538,50.05,168.05,hybrid_drop_fraction
162.05,Burkholderia,R1,1.8,Burkholderia | Rep=R1,C026,1.8004889672633477,50.05,168.05,hybrid_drop_fraction
163.05,Burkholderia,R1,1.69,Burkholderia | Rep=R1,C026,1.687986517974912,50.05,168.05,hybrid_drop_fraction
164.05,Burkholderia,R1,1.58,Burkholderia | Rep=R1,C026,1.5719691326738339,50.05,168.05,hybrid_drop_fraction
165.05,Burkholderia,R1,1.45,Burkholderia | Rep=R1,C026,1.4519671184002758,50.05,168.05,hybrid_drop_fraction
166.05,Burkholderia,R1,1.33,Burkholderia | Rep=R1,C026,1.3281464143204613,50.05,168.05,hybrid_drop_fraction
167.05,Burkholderia,R1,1.2,Burkholderia | Rep=R1,C026,1.2008139745775186,50.05,168.05,hybrid_drop_fraction
168.05,Burkholderia,R1,1.08,Burkholderia | Rep=R1,C026,1.070205181096179,50.05,168.05,hybrid_drop_fraction
52.05,Burkholderia,R2,5.73,Burkholderia | Rep=R2,C027,5.732582564952433,52.05,182.05,hybrid_drop_fraction
53.05,Burkholderia,R2,5.73,Burkholderia | Rep=R2,C027,5.732572254231163,52.05,182.05,hybrid_drop_fraction
54.05,Burkholderia,R2,5.74,Burkholderia | Rep=R2,C027,5.73150379121445,52.05,182.05,hybrid_drop_fraction
55.05,Burkholderia,R2,5.72,Burkholderia | Rep=R2,C027,5.728806154774125,52.05,182.05,hybrid_drop_fraction
56.05,Burkholderia,R2,5.73,Burkholderia | Rep=R2,C027,5.723888891854326,52.05,182.05,hybrid_drop_fraction
57.05,Burkholderia,R2,5.73,Burkholderia | Rep=R2,C027,5.7163697453508515,52.05,182.05,hybrid_drop_fraction
58.05,Burkholderia,R2,5.71,Burkholderia | Rep=R2,C027,5.706718673893802,52.05,182.05,hybrid_drop_fraction
59.05,Burkholderia,R2,5.68,Burkholderia | Rep=R2,C027,5.695688897060194,52.05,182.05,hybrid_drop_fraction
60.05,Burkholderia,R2,5.69,Burkholderia | Rep=R2,C027,5.684314462480417,52.05,182.05,hybrid_drop_fraction
61.05,Burkholderia,R2,5.67,Burkholderia | Rep=R2,C027,5.673540751900713,52.05,182.05,hybrid_drop_fraction
62.05,Burkholderia,R2,5.65,Burkholderia | Rep=R2,C027,5.663677655477379,52.05,182.05,hybrid_drop_fraction
63.05,Burkholderia,R2,5.66,Burkholderia | Rep=R2,C027,5.654663127714183,52.05,182.05,hybrid_drop_fraction
64.05,Burkholderia,R2,5.65,Burkholderia | Rep=R2,C027,5.645582872094722,52.05,182.05,hybrid_drop_fraction
65.05,Burkholderia,R2,5.64,Burkholderia | Rep=R2,C027,5.635536322246211,52.05,182.05,hybrid_drop_fraction
66.05,Burkholderia,R2,5.63,Burkholderia | Rep=R2,C027,5.624530083390482,52.05,182.05,hybrid_drop_fraction
67.05,Burkholderia,R2,5.6,Burkholderia | Rep=R2,C027,5.612787442191213,52.05,182.05,hybrid_drop_fraction
68.05,Burkholderia,R2,5.61,Burkholderia | Rep=R2,C027,5.600491239484859,52.05,182.05,hybrid_drop_fraction
69.05,Burkholderia,R2,5.59,Burkholderia | Rep=R2,C027,5.5878728648177765,52.05,182.05,hybrid_drop_fraction
70.05,Burkholderia,R2,5.57,Burkholderia | Rep=R2,C027,5.575398348403161,52.05,182.05,hybrid_drop_fraction
71.05,Burkholderia,R2,5.56,Burkholderia | Rep=R2,C027,5.563513570627759,52.05,182.05,hybrid_drop_fraction
72.05,Burkholderia,R2,5.55,Burkholderia | Rep=R2,C027,5.552349171905655,52.05,182.05,hybrid_drop_fraction
73.05,Burkholderia,R2,5.54,Burkholderia | Rep=R2,C027,5.541825121427449,52.05,182.05,hybrid_drop_fraction
74.05,Burkholderia,R2,5.54,Burkholderia | Rep=R2,C027,5.53133394346248,52.05,182.05,hybrid_drop_fraction
75.05,Burkholderia,R2,5.52,Burkholderia | Rep=R2,C027,5.520334202212418,52.05,182.05,hybrid_drop_fraction
76.05,Burkholderia,R2,5.51,Burkholderia | Rep=R2,C027,5.509076066529554,52.05,182.05,hybrid_drop_fraction
77.05,Burkholderia,R2,5.48,Burkholderia | Rep=R2,C027,5.497816550597231,52.05,182.05,hybrid_drop_fraction
78.05,Burkholderia,R2,5.5,Burkholderia | Rep=R2,C027,5.486048445272394,52.05,182.05,hybrid_drop_fraction
79.05,Burkholderia,R2,5.47,Burkholderia | Rep=R2,C027,5.473130534270544,52.05,182.05,hybrid_drop_fraction
80.05,Burkholderia,R2,5.48,Burkholderia | Rep=R2,C027,5.458649796067833,52.05,182.05,hybrid_drop_fraction
81.05,Burkholderia,R2,5.43,Burkholderia | Rep=R2,C027,5.442524814414088,52.05,182.05,hybrid_drop_fraction
82.05,Burkholderia,R2,5.42,Burkholderia | Rep=R2,C027,5.4257723993931934,52.05,182.05,hybrid_drop_fraction
83.05,Burkholderia,R2,5.41,Burkholderia | Rep=R2,C027,5.409420295226068,52.05,182.05,hybrid_drop_fraction
84.05,Burkholderia,R2,5.39,Burkholderia | Rep=R2,C027,5.393441756347715,52.05,182.05,hybrid_drop_fraction
85.05,Burkholderia,R2,5.38,Burkholderia | Rep=R2,C027,5.3775650859040685,52.05,182.05,hybrid_drop_fraction
86.05,Burkholderia,R2,5.37,Burkholderia | Rep=R2,C027,5.36159327167073,52.05,182.05,hybrid_drop_fraction
87.05,Burkholderia,R2,5.34,Burkholderia | Rep=R2,C027,5.3454469479884485,52.05,182.05,hybrid_drop_fraction
88.05,Burkholderia,R2,5.32,Burkholderia | Rep=R2,C027,5.3294426508288915,52.05,182.05,hybrid_drop_fraction
89.05,Burkholderia,R2,5.32,Burkholderia | Rep=R2,C027,5.313829908093163,52.05,182.05,hybrid_drop_fraction
90.05,Burkholderia,R2,5.3,Burkholderia | Rep=R2,C027,5.2981943137691685,52.05,182.05,hybrid_drop_fraction
91.05,Burkholderia,R2,5.28,Burkholderia | Rep=R2,C027,5.282031765830788,52.05,182.05,hybrid_drop_fraction
92.05,Burkholderia,R2,5.26,Burkholderia | Rep=R2,C027,5.265143312108951,52.05,182.05,hybrid_drop_fraction
93.05,Burkholderia,R2,5.26,Burkholderia | Rep=R2,C027,5.24737200060081,52.05,182.05,hybrid_drop_fraction
94.05,Burkholderia,R2,5.22,Burkholderia | Rep=R2,C027,5.228423730111353,52.05,182.05,hybrid_drop_fraction
95.05,Burkholderia,R2,5.22,Burkholderia | Rep=R2,C027,5.208136346852824,52.05,182.05,hybrid_drop_fraction
96.05,Burkholderia,R2,5.19,Burkholderia | Rep=R2,C027,5.187012635858673,52.05,182.05,hybrid_drop_fraction
97.05,Burkholderia,R2,5.15,Burkholderia | Rep=R2,C027,5.1657120035114685,52.05,182.05,hybrid_drop_fraction
98.05,Burkholderia,R2,5.15,Burkholderia | Rep=R2,C027,5.144855402769072,52.05,182.05,hybrid_drop_fraction
99.05,Burkholderia,R2,5.12,Burkholderia | Rep=R2,C027,5.124898954759022,52.05,182.05,hybrid_drop_fraction
100.05,Burkholderia,R2,5.1,Burkholderia | Rep=R2,C027,5.105677906712313,52.05,182.05,hybrid_drop_fraction
101.05,Burkholderia,R2,5.09,Burkholderia | Rep=R2,C027,5.086745326197845,52.05,182.05,hybrid_drop_fraction
102.05,Burkholderia,R2,5.07,Burkholderia | Rep=R2,C027,5.06714643603267,52.05,182.05,hybrid_drop_fraction
103.05,Burkholderia,R2,5.06,Burkholderia | Rep=R2,C027,5.046084663578632,52.05,182.05,hybrid_drop_fraction
104.05,Burkholderia,R2,5.02,Burkholderia | Rep=R2,C027,5.023904099128577,52.05,182.05,hybrid_drop_fraction
105.05,Burkholderia,R2,4.99,Burkholderia | Rep=R2,C027,5.001165125968644,52.05,182.05,hybrid_drop_fraction
106.05,Burkholderia,R2,4.98,Burkholderia | Rep=R2,C027,4.97815263642715,52.05,182.05,hybrid_drop_fraction
107.05,Burkholderia,R2,4.96,Burkholderia | Rep=R2,C027,4.9550342348307055,52.05,182.05,hybrid_drop_fraction
108.05,Burkholderia,R2,4.93,Burkholderia | Rep=R2,C027,4.9317838644568806,52.05,182.05,hybrid_drop_fraction
109.05,Burkholderia,R2,4.9,Burkholderia | Rep=R2,C027,4.908293901831502,52.05,182.05,hybrid_drop_fraction
110.05,Burkholderia,R2,4.89,Burkholderia | Rep=R2,C027,4.884324117522461,52.05,182.05,hybrid_drop_fraction
111.05,Burkholderia,R2,4.86,Burkholderia | Rep=R2,C027,4.859580339100329,52.05,182.05,hybrid_drop_fraction
112.05,Burkholderia,R2,4.84,Burkholderia | Rep=R2,C027,4.833685228104367,52.05,182.05,hybrid_drop_fraction
113.05,Burkholderia,R2,4.81,Burkholderia | Rep=R2,C027,4.806465023290686,52.05,182.05,hybrid_drop_fraction
114.05,Burkholderia,R2,4.77,Burkholderia | Rep=R2,C027,4.778643438314131,52.05,182.05,hybrid_drop_fraction
115.05,Burkholderia,R2,4.74,Burkholderia | Rep=R2,C027,4.750892900026768,52.05,182.05,hybrid_drop_fraction
116.05,Burkholderia,R2,4.73,Burkholderia | Rep=R2,C027,4.72278321317076,52.05,182.05,hybrid_drop_fraction
117.05,Burkholderia,R2,4.7,Burkholderia | Rep=R2,C027,4.693691977040877,52.05,182.05,hybrid_drop_fraction
118.05,Burkholderia,R2,4.67,Burkholderia | Rep=R2,C027,4.6633305912521905,52.05,182.05,hybrid_drop_fraction
119.05,Burkholderia,R2,4.63,Burkholderia | Rep=R2,C027,4.631703568993424,52.05,182.05,hybrid_drop_fraction
120.05,Burkholderia,R2,4.59,Burkholderia | Rep=R2,C027,4.5996540774276236,52.05,182.05,hybrid_drop_fraction
121.05,Burkholderia,R2,4.57,Burkholderia | Rep=R2,C027,4.568011349308611,52.05,182.05,hybrid_drop_fraction
122.05,Burkholderia,R2,4.53,Burkholderia | Rep=R2,C027,4.536710225779001,52.05,182.05,hybrid_drop_fraction
123.05,Burkholderia,R2,4.51,Burkholderia | Rep=R2,C027,4.505445811404176,52.05,182.05,hybrid_drop_fraction
124.05,Burkholderia,R2,4.48,Burkholderia | Rep=R2,C027,4.473848656051806,52.05,182.05,hybrid_drop_fraction
125.05,Burkholderia,R2,4.43,Burkholderia | Rep=R2,C027,4.441568647372088,52.05,182.05,hybrid_drop_fraction
126.05,Burkholderia,R2,4.42,Burkholderia | Rep=R2,C027,4.408397578843015,52.05,182.05,hybrid_drop_fraction
127.05,Burkholderia,R2,4.37,Burkholderia | Rep=R2,C027,4.374210649110712,52.05,182.05,hybrid_drop_fraction
128.05,Burkholderia,R2,4.34,Burkholderia | Rep=R2,C027,4.339074771665992,52.05,182.05,hybrid_drop_fraction
129.05,Burkholderia,R2,4.3,Burkholderia | Rep=R2,C027,4.303037224884856,52.05,182.05,hybrid_drop_fraction
130.05,Burkholderia,R2,4.26,Burkholderia | Rep=R2,C027,4.265875031839346,52.05,182.05,hybrid_drop_fraction
131.05,Burkholderia,R2,4.24,Burkholderia | Rep=R2,C027,4.227303503200328,52.05,182.05,hybrid_drop_fraction
132.05,Burkholderia,R2,4.19,Burkholderia | Rep=R2,C027,4.187061355337936,52.05,182.05,hybrid_drop_fraction
133.05,Burkholderia,R2,4.14,Burkholderia | Rep=R2,C027,4.145070859559922,52.05,182.05,hybrid_drop_fraction
134.05,Burkholderia,R2,4.11,Burkholderia | Rep=R2,C027,4.101965101225281,52.05,182.05,hybrid_drop_fraction
135.05,Burkholderia,R2,4.05,Burkholderia | Rep=R2,C027,4.058498643233656,52.05,182.05,hybrid_drop_fraction
136.05,Burkholderia,R2,4,Burkholderia | Rep=R2,C027,4.015201144596067,52.05,182.05,hybrid_drop_fraction
137.05,Burkholderia,R2,3.98,Burkholderia | Rep=R2,C027,3.9722751902430495,52.05,182.05,hybrid_drop_fraction
138.05,Burkholderia,R2,3.94,Burkholderia | Rep=R2,C027,3.9288399726718213,52.05,182.05,hybrid_drop_fraction
139.05,Burkholderia,R2,3.88,Burkholderia | Rep=R2,C027,3.884019512405537,52.05,182.05,hybrid_drop_fraction
140.05,Burkholderia,R2,3.84,Burkholderia | Rep=R2,C027,3.8380405345044233,52.05,182.05,hybrid_drop_fraction
141.05,Burkholderia,R2,3.79,Burkholderia | Rep=R2,C027,3.791358124916422,52.05,182.05,hybrid_drop_fraction
142.05,Burkholderia,R2,3.74,Burkholderia | Rep=R2,C027,3.7442381086032706,52.05,182.05,hybrid_drop_fraction
143.05,Burkholderia,R2,3.7,Burkholderia | Rep=R2,C027,3.6968246757149563,52.05,182.05,hybrid_drop_fraction
144.05,Burkholderia,R2,3.64,Burkholderia | Rep=R2,C027,3.6489647381406773,52.05,182.05,hybrid_drop_fraction
145.05,Burkholderia,R2,3.61,Burkholderia | Rep=R2,C027,3.600429334662201,52.05,182.05,hybrid_drop_fraction
146.05,Burkholderia,R2,3.55,Burkholderia | Rep=R2,C027,3.550983289892364,52.05,182.05,hybrid_drop_fraction
147.05,Burkholderia,R2,3.49,Burkholderia | Rep=R2,C027,3.500357467878676,52.05,182.05,hybrid_drop_fraction
148.05,Burkholderia,R2,3.46,Burkholderia | Rep=R2,C027,3.4481531045762703,52.05,182.05,hybrid_drop_fraction
149.05,Burkholderia,R2,3.39,Burkholderia | Rep=R2,C027,3.3940044299628345,52.05,182.05,hybrid_drop_fraction
150.05,Burkholderia,R2,3.35,Burkholderia | Rep=R2,C027,3.337807278198648,52.05,182.05,hybrid_drop_fraction
151.05,Burkholderia,R2,3.27,Burkholderia | Rep=R2,C027,3.279625570949245,52.05,182.05,hybrid_drop_fraction
152.05,Burkholderia,R2,3.22,Burkholderia | Rep=R2,C027,3.219933975718558,52.05,182.05,hybrid_drop_fraction
153.05,Burkholderia,R2,3.16,Burkholderia | Rep=R2,C027,3.1592234516955084,52.05,182.05,hybrid_drop_fraction
154.05,Burkholderia,R2,3.1,Burkholderia | Rep=R2,C027,3.0976393789705745,52.05,182.05,hybrid_drop_fraction
155.05,Burkholderia,R2,3.03,Burkholderia | Rep=R2,C027,3.0352571195215003,52.05,182.05,hybrid_drop_fraction
156.05,Burkholderia,R2,2.97,Burkholderia | Rep=R2,C027,2.972217541973549,52.05,182.05,hybrid_drop_fraction
157.05,Burkholderia,R2,2.91,Burkholderia | Rep=R2,C027,2.908572362808172,52.05,182.05,hybrid_drop_fraction
158.05,Burkholderia,R2,2.85,Burkholderia | Rep=R2,C027,2.8439511832840325,52.05,182.05,hybrid_drop_fraction
159.05,Burkholderia,R2,2.78,Burkholderia | Rep=R2,C027,2.778069492164024,52.05,182.05,hybrid_drop_fraction
160.05,Burkholderia,R2,2.7,Burkholderia | Rep=R2,C027,2.71140844345072,52.05,182.05,hybrid_drop_fraction
161.05,Burkholderia,R2,2.64,Burkholderia | Rep=R2,C027,2.6443468549531253,52.05,182.05,hybrid_drop_fraction
162.05,Burkholderia,R2,2.58,Burkholderia | Rep=R2,C027,2.5760885344663,52.05,182.05,hybrid_drop_fraction
163.05,Burkholderia,R2,2.52,Burkholderia | Rep=R2,C027,2.5057454136124315,52.05,182.05,hybrid_drop_fraction
164.05,Burkholderia,R2,2.43,Burkholderia | Rep=R2,C027,2.433236929336134,52.05,182.05,hybrid_drop_fraction
165.05,Burkholderia,R2,2.35,Burkholderia | Rep=R2,C027,2.3587211341505747,52.05,182.05,hybrid_drop_fraction
166.05,Burkholderia,R2,2.29,Burkholderia | Rep=R2,C027,2.2825030375207143,52.05,182.05,hybrid_drop_fraction
167.05,Burkholderia,R2,2.2,Burkholderia | Rep=R2,C027,2.2048290594729356,52.05,182.05,hybrid_drop_fraction
168.05,Burkholderia,R2,2.12,Burkholderia | Rep=R2,C027,2.1255643053275395,52.05,182.05,hybrid_drop_fraction
169.05,Burkholderia,R2,2.06,Burkholderia | Rep=R2,C027,2.0445529380818073,52.05,182.05,hybrid_drop_fraction
170.05,Burkholderia,R2,1.96,Burkholderia | Rep=R2,C027,1.9619366661470032,52.05,182.05,hybrid_drop_fraction
171.05,Burkholderia,R2,1.87,Burkholderia | Rep=R2,C027,1.8779550529046714,52.05,182.05,hybrid_drop_fraction
172.05,Burkholderia,R2,1.78,Burkholderia | Rep=R2,C027,1.7929415362034857,52.05,182.05,hybrid_drop_fraction
173.05,Burkholderia,R2,1.72,Burkholderia | Rep=R2,C027,1.707014354308245,52.05,182.05,hybrid_drop_fraction
174.05,Burkholderia,R2,1.62,Burkholderia | Rep=R2,C027,1.619337072681141,52.05,182.05,hybrid_drop_fraction
175.05,Burkholderia,R2,1.53,Burkholderia | Rep=R2,C027,1.5290638022917027,52.05,182.05,hybrid_drop_fraction
176.05,Burkholderia,R2,1.44,Burkholderia | Rep=R2,C027,1.4362655089413792,52.05,182.05,hybrid_drop_fraction
177.05,Burkholderia,R2,1.33,Burkholderia | Rep=R2,C027,1.3411617803322493,52.05,182.05,hybrid_drop_fraction
178.05,Burkholderia,R2,1.25,Burkholderia | Rep=R2,C027,1.2436498369369864,52.05,182.05,hybrid_drop_fraction
179.05,Burkholderia,R2,1.14,Burkholderia | Rep=R2,C027,1.1435186063112452,52.05,182.05,hybrid_drop_fraction
180.05,Burkholderia,R2,1.05,Burkholderia | Rep=R2,C027,1.0404462115719846,52.05,182.05,hybrid_drop_fraction
181.05,Burkholderia,R2,0.93,Burkholderia | Rep=R2,C027,0.934199017681847,52.05,182.05,hybrid_drop_fraction
182.05,Burkholderia,R2,0.83,Burkholderia | Rep=R2,C027,0.8250071614249054,52.05,182.05,hybrid_drop_fraction
55.05,Burkholderia,R3,6.7,Burkholderia | Rep=R3,C028,6.700212450150651,55.05,185.05,hybrid_drop_fraction
56.05,Burkholderia,R3,6.71,Burkholderia | Rep=R3,C028,6.699726870404895,55.05,185.05,hybrid_drop_fraction
57.05,Burkholderia,R3,6.69,Burkholderia | Rep=R3,C028,6.697418826655322,55.05,185.05,hybrid_drop_fraction
58.05,Burkholderia,R3,6.68,Burkholderia | Rep=R3,C028,6.693576147267972,55.05,185.05,hybrid_drop_fraction
59.05,Burkholderia,R3,6.7,Burkholderia | Rep=R3,C028,6.688358552900225,55.05,185.05,hybrid_drop_fraction
60.05,Burkholderia,R3,6.7,Burkholderia | Rep=R3,C028,6.681171176608098,55.05,185.05,hybrid_drop_fraction
61.05,Burkholderia,R3,6.66,Burkholderia | Rep=R3,C028,6.671643922393572,55.05,185.05,hybrid_drop_fraction
62.05,Burkholderia,R3,6.66,Burkholderia | Rep=R3,C028,6.661060365643805,55.05,185.05,hybrid_drop_fraction
63.05,Burkholderia,R3,6.64,Burkholderia | Rep=R3,C028,6.65077509966204,55.05,185.05,hybrid_drop_fraction
64.05,Burkholderia,R3,6.64,Burkholderia | Rep=R3,C028,6.6407731180306495,55.05,185.05,hybrid_drop_fraction
65.05,Burkholderia,R3,6.64,Burkholderia | Rep=R3,C028,6.630729912182355,55.05,185.05,hybrid_drop_fraction
66.05,Burkholderia,R3,6.62,Burkholderia | Rep=R3,C028,6.62045256467214,55.05,185.05,hybrid_drop_fraction
67.05,Burkholderia,R3,6.6,Burkholderia | Rep=R3,C028,6.609770071789899,55.05,185.05,hybrid_drop_fraction
68.05,Burkholderia,R3,6.61,Burkholderia | Rep=R3,C028,6.598467493642899,55.05,185.05,hybrid_drop_fraction
69.05,Burkholderia,R3,6.59,Burkholderia | Rep=R3,C028,6.586456279523586,55.05,185.05,hybrid_drop_fraction
70.05,Burkholderia,R3,6.57,Burkholderia | Rep=R3,C028,6.5741973716476965,55.05,185.05,hybrid_drop_fraction
71.05,Burkholderia,R3,6.56,Burkholderia | Rep=R3,C028,6.562220374270089,55.05,185.05,hybrid_drop_fraction
72.05,Burkholderia,R3,6.54,Burkholderia | Rep=R3,C028,6.550780046878803,55.05,185.05,hybrid_drop_fraction
73.05,Burkholderia,R3,6.55,Burkholderia | Rep=R3,C028,6.539965601675511,55.05,185.05,hybrid_drop_fraction
74.05,Burkholderia,R3,6.53,Burkholderia | Rep=R3,C028,6.529478906483254,55.05,185.05,hybrid_drop_fraction
75.05,Burkholderia,R3,6.51,Burkholderia | Rep=R3,C028,6.518901395299571,55.05,185.05,hybrid_drop_fraction
76.05,Burkholderia,R3,6.5,Burkholderia | Rep=R3,C028,6.507720111198656,55.05,185.05,hybrid_drop_fraction
77.05,Burkholderia,R3,6.52,Burkholderia | Rep=R3,C028,6.4953911659873445,55.05,185.05,hybrid_drop_fraction
