Taxon,log_R,mu_tax_collapsed
Flavobacterium_A,2.031983512572996,1.862411939500851
Flavobacterium_A,2.0363952772788783,1.86394319453508
Flavobacterium_A,2.0408070419847606,1.8654744495693092
Flavobacterium_A,2.0452188066906434,1.8670057046035384
Flavobacterium_A,2.0496305713965257,1.8685369596377677
Flavobacterium_A,2.054042336102408,1.8700682146719967
Flavobacterium_A,2.0584541008082904,1.871599469706226
Flavobacterium_A,2.0628658655141727,1.873130724740455
Flavobacterium_A,2.067277630220055,1.8746619797746842
Flavobacterium_A,2.0716893949259374,1.8761932348089132
Flavobacterium_A,2.0761011596318197,1.8777244898431424
Flavobacterium_A,2.080512924337702,1.8792557448773715
Flavobacterium_A,2.0849246890435844,1.8807869999116007
Flavobacterium_A,2.0893364537494667,1.8823182549458297
Flavobacterium_A,2.093748218455349,1.883849509980059
Flavobacterium_A,2.0981599831612314,1.885380765014288
Flavobacterium_A,2.1025717478671138,1.8869120200485172
Flavobacterium_A,2.106983512572996,1.8884432750827462
Flavobacterium_A,2.1113952772788784,1.8899745301169755
Flavobacterium_A,2.1158070419847608,1.8915057851512045
Flavobacterium_A,2.120218806690643,1.8930370401854337
Flavobacterium_A,2.1246305713965254,1.894568295219663
Flavobacterium_A,2.129042336102408,1.896099550253892
Flavobacterium_A,2.13345410080829,1.8976308052881212
Flavobacterium_A,2.1378658655141725,1.8991620603223502
Flavobacterium_A,2.142277630220055,1.9006933153565795
Flavobacterium_A,2.146689394925937,1.9022245703908085
Flavobacterium_A,2.1511011596318195,1.9037558254250377
Flavobacterium_A,2.155512924337702,1.9052870804592668
Flavobacterium_A,2.159924689043584,1.906818335493496
Flavobacterium_A,2.1643364537494665,1.908349590527725
Flavobacterium_A,2.168748218455349,1.9098808455619543
Flavobacterium_A,2.173159983161231,1.9114121005961833
Flavobacterium_A,2.1775717478671135,1.9129433556304125
Flavobacterium_A,2.181983512572996,1.9144746106646415
Flavobacterium_A,2.186395277278878,1.9160058656988708
Flavobacterium_A,2.1908070419847605,1.9175371207330998
Flavobacterium_A,2.195218806690643,1.919068375767329
Flavobacterium_A,2.199630571396525,1.920599630801558
Flavobacterium_A,2.2040423361024075,1.9221308858357873
Flavobacterium_A,2.2084541008082903,1.9236621408700165
Flavobacterium_A,2.212865865514172,1.9251933959042455
Flavobacterium_A,2.217277630220055,1.9267246509384748
Flavobacterium_A,2.221689394925937,1.9282559059727038
Flavobacterium_A,2.2261011596318196,1.929787161006933
Flavobacterium_A,2.230512924337702,1.9313184160411623
Flavobacterium_A,2.2349246890435843,1.9328496710753913
Flavobacterium_A,2.2393364537494667,1.9343809261096205
Flavobacterium_A,2.243748218455349,1.9359121811438496
Flavobacterium_A,2.2481599831612313,1.9374434361780788
Flavobacterium_A,2.2525717478671137,1.9389746912123078
Flavobacterium_A,2.256983512572996,1.940505946246537
Flavobacterium_A,2.2613952772788783,1.942037201280766
Flavobacterium_A,2.2658070419847607,1.9435684563149953
Flavobacterium_A,2.270218806690643,1.9450997113492245
Flavobacterium_A,2.2746305713965254,1.9466309663834536
Flavobacterium_A,2.2790423361024077,1.9481622214176828
Flavobacterium_A,2.28345410080829,1.9496934764519118
Flavobacterium_A,2.2878658655141724,1.951224731486141
Flavobacterium_A,2.2922776302200547,1.95275598652037
Flavobacterium_A,2.296689394925937,1.9542872415545993
Flavobacterium_A,2.3011011596318194,1.9558184965888283
Flavobacterium_A,2.3055129243377017,1.9573497516230576
Flavobacterium_A,2.309924689043584,1.9588810066572866
Flavobacterium_A,2.3143364537494664,1.9604122616915158
Flavobacterium_A,2.3187482184553487,1.9619435167257449
Flavobacterium_A,2.323159983161231,1.963474771759974
Flavobacterium_A,2.3275717478671134,1.965006026794203
Flavobacterium_A,2.3319835125729957,1.9665372818284323
Flavobacterium_A,2.336395277278878,1.9680685368626614
Flavobacterium_A,2.3408070419847604,1.9695997918968906
Flavobacterium_A,2.3452188066906428,1.9711310469311196
Flavobacterium_A,2.349630571396525,1.9726623019653489
Flavobacterium_A,2.3540423361024074,1.974193556999578
Flavobacterium_A,2.3584541008082898,1.9757248120338071
Flavobacterium_A,2.362865865514172,1.9772560670680364
Flavobacterium_A,2.3672776302200544,1.9787873221022654
Flavobacterium_A,2.3716893949259368,1.9803185771364946
Flavobacterium_A,2.376101159631819,1.9818498321707236
Flavobacterium_A,2.380512924337702,1.9833810872049529
Flavobacterium_A,2.384924689043584,1.984912342239182
Flavobacterium_A,2.3893364537494666,1.9864435972734111
Flavobacterium_A,2.3937482184553485,1.9879748523076402
Flavobacterium_A,2.3981599831612312,1.9895061073418694
Flavobacterium_A,2.4025717478671136,1.9910373623760986
Flavobacterium_A,2.406983512572996,1.9925686174103279
Flavobacterium_A,2.4113952772788783,1.9940998724445569
Flavobacterium_A,2.4158070419847606,1.9956311274787861
Flavobacterium_A,2.420218806690643,1.9971623825130151
Flavobacterium_A,2.4246305713965253,1.9986936375472444
Flavobacterium_A,2.4290423361024076,2.0002248925814734
Flavobacterium_A,2.43345410080829,2.0017561476157026
Flavobacterium_A,2.4378658655141723,2.003287402649932
Flavobacterium_A,2.4422776302200546,2.0048186576841607
Flavobacterium_A,2.446689394925937,2.00634991271839
Flavobacterium_A,2.4511011596318193,2.007881167752619
Flavobacterium_A,2.4555129243377016,2.0094124227868484
Flavobacterium_A,2.459924689043584,2.010943677821077
Flavobacterium_A,2.4643364537494663,2.0124749328553064
Flavobacterium_A,2.4687482184553486,2.0140061878895357
Flavobacterium_A,2.473159983161231,2.015537442923765
Flavobacterium_A,2.4775717478671133,2.0170686979579937
Flavobacterium_A,2.4819835125729957,2.018599952992223
Flavobacterium_B,2.4463529932278827,2.0558531005175915
Flavobacterium_B,2.450764757933765,2.058471239362001
Flavobacterium_B,2.4551765226396474,2.06108937820641
Flavobacterium_B,2.4595882873455297,2.0637075170508195
Flavobacterium_B,2.464000052051412,2.0663256558952288
Flavobacterium_B,2.4684118167572944,2.068943794739638
Flavobacterium_B,2.4728235814631767,2.0715619335840474
Flavobacterium_B,2.477235346169059,2.0741800724284567
Flavobacterium_B,2.4816471108749414,2.076798211272866
Flavobacterium_B,2.4860588755808237,2.0794163501172753
Flavobacterium_B,2.490470640286706,2.0820344889616846
Flavobacterium_B,2.4948824049925884,2.084652627806094
Flavobacterium_B,2.4992941696984707,2.0872707666505033
Flavobacterium_B,2.503705934404353,2.0898889054949126
Flavobacterium_B,2.5081176991102354,2.092507044339322
Flavobacterium_B,2.5125294638161177,2.095125183183731
Flavobacterium_B,2.516941228522,2.0977433220281405
Flavobacterium_B,2.5213529932278824,2.10036146087255
Flavobacterium_B,2.5257647579337648,2.102979599716959
Flavobacterium_B,2.530176522639647,2.1055977385613684
Flavobacterium_B,2.53458828734553,2.1082158774057778
Flavobacterium_B,2.539000052051412,2.110834016250187
Flavobacterium_B,2.5434118167572946,2.1134521550945964
Flavobacterium_B,2.547823581463177,2.1160702939390057
Flavobacterium_B,2.5522353461690592,2.118688432783415
Flavobacterium_B,2.5566471108749416,2.1213065716278243
Flavobacterium_B,2.561058875580824,2.1239247104722336
Flavobacterium_B,2.5654706402867062,2.126542849316643
Flavobacterium_B,2.5698824049925886,2.1291609881610523
Flavobacterium_B,2.574294169698471,2.1317791270054616
Flavobacterium_B,2.5787059344043533,2.134397265849871
Flavobacterium_B,2.5831176991102356,2.13701540469428
Flavobacterium_B,2.587529463816118,2.1396335435386895
Flavobacterium_B,2.5919412285220003,2.142251682383099
Flavobacterium_B,2.5963529932278826,2.144869821227508
Flavobacterium_B,2.600764757933765,2.1474879600719174
Flavobacterium_B,2.6051765226396473,2.1501060989163268
Flavobacterium_B,2.6095882873455296,2.152724237760736
Flavobacterium_B,2.614000052051412,2.1553423766051454
Flavobacterium_B,2.6184118167572943,2.1579605154495547
Flavobacterium_B,2.6228235814631766,2.160578654293964
Flavobacterium_B,2.627235346169059,2.1631967931383733
Flavobacterium_B,2.6316471108749413,2.1658149319827826
Flavobacterium_B,2.6360588755808236,2.168433070827192
Flavobacterium_B,2.640470640286706,2.1710512096716013
Flavobacterium_B,2.6448824049925883,2.1736693485160106
Flavobacterium_B,2.6492941696984706,2.17628748736042
Flavobacterium_B,2.653705934404353,2.178905626204829
Flavobacterium_B,2.6581176991102353,2.1815237650492385
Flavobacterium_B,2.6625294638161177,2.184141903893648
Flavobacterium_B,2.666941228522,2.186760042738057
Flavobacterium_B,2.6713529932278823,2.1893781815824664
Flavobacterium_B,2.6757647579337647,2.1919963204268758
Flavobacterium_B,2.680176522639647,2.194614459271285
Flavobacterium_B,2.6845882873455293,2.1972325981156944
Flavobacterium_B,2.6890000520514117,2.1998507369601037
Flavobacterium_B,2.693411816757294,2.202468875804513
Flavobacterium_B,2.697823581463177,2.2050870146489223
Flavobacterium_B,2.7022353461690587,2.2077051534933316
Flavobacterium_B,2.7066471108749415,2.210323292337741
Flavobacterium_B,2.7110588755808234,2.2129414311821503
Flavobacterium_B,2.715470640286706,2.2155595700265596
Flavobacterium_B,2.7198824049925885,2.218177708870969
Flavobacterium_B,2.724294169698471,2.220795847715378
Flavobacterium_B,2.728705934404353,2.2234139865597875
Flavobacterium_B,2.7331176991102355,2.226032125404197
Flavobacterium_B,2.737529463816118,2.228650264248606
Flavobacterium_B,2.741941228522,2.2312684030930154
Flavobacterium_B,2.7463529932278825,2.2338865419374248
Flavobacterium_B,2.750764757933765,2.236504680781834
Flavobacterium_B,2.755176522639647,2.2391228196262434
Flavobacterium_B,2.7595882873455295,2.2417409584706527
Flavobacterium_B,2.764000052051412,2.244359097315062
Flavobacterium_B,2.768411816757294,2.2469772361594713
Flavobacterium_B,2.7728235814631765,2.2495953750038806
Flavobacterium_B,2.777235346169059,2.25221351384829
Flavobacterium_B,2.781647110874941,2.2548316526926993
Flavobacterium_B,2.7860588755808235,2.2574497915371086
Flavobacterium_B,2.790470640286706,2.260067930381518
Flavobacterium_B,2.794882404992588,2.262686069225927
Flavobacterium_B,2.7992941696984706,2.2653042080703365
Flavobacterium_B,2.803705934404353,2.267922346914746
Flavobacterium_B,2.8081176991102352,2.270540485759155
Flavobacterium_B,2.8125294638161176,2.2731586246035644
Flavobacterium_B,2.816941228522,2.2757767634479737
Flavobacterium_B,2.8213529932278822,2.278394902292383
Flavobacterium_B,2.8257647579337646,2.2810130411367924
Flavobacterium_B,2.830176522639647,2.2836311799812017
Flavobacterium_B,2.8345882873455293,2.286249318825611
Flavobacterium_B,2.8390000520514116,2.2888674576700203
Flavobacterium_B,2.843411816757294,2.2914855965144296
Flavobacterium_B,2.8478235814631763,2.294103735358839
Flavobacterium_B,2.8522353461690586,2.2967218742032482
Flavobacterium_B,2.856647110874941,2.2993400130476576
Flavobacterium_B,2.8610588755808233,2.301958151892067
Flavobacterium_B,2.8654706402867056,2.304576290736476
Flavobacterium_B,2.8698824049925884,2.307194429580886
Flavobacterium_B,2.8742941696984703,2.309812568425295
Flavobacterium_B,2.878705934404353,2.3124307072697046
Flavobacterium_B,2.883117699110235,2.3150488461141134
Flavobacterium_B,2.8875294638161177,2.317666984958523
Flavobacterium_B,2.891941228522,2.3202851238029325
Flavobacterium_B,2.8963529932278824,2.322903262647342
Flavobacterium_B,2.9007647579337648,2.325521401491751
Flavobacterium_B,2.905176522639647,2.3281395403361604
Flavobacterium_B,2.9095882873455294,2.3307576791805698
Flavobacterium_B,2.9140000520514118,2.333375818024979
Flavobacterium_B,2.918411816757294,2.3359939568693884
Flavobacterium_B,2.9228235814631764,2.3386120957137977
Flavobacterium_B,2.927235346169059,2.341230234558207
Flavobacterium_B,2.931647110874941,2.343848373402616
Flavobacterium_B,2.9360588755808235,2.3464665122470256
Flavobacterium_B,2.940470640286706,2.3490846510914345
Flavobacterium_B,2.944882404992588,2.3517027899358443
Flavobacterium_B,2.9492941696984705,2.354320928780253
Flavobacterium_B,2.953705934404353,2.356939067624663
Flavobacterium_B,2.958117699110235,2.3595572064690717
Flavobacterium_B,2.9625294638161175,2.3621753453134815
Flavobacterium_B,2.966941228522,2.3647934841578904
Flavobacterium_B,2.971352993227882,2.3674116230023
Herbaspirillum,1.5829361488637077,1.7982941913112973
Herbaspirillum,1.5858717978958403,1.7989062917026373
Herbaspirillum,1.588807446927973,1.799518392093977
Herbaspirillum,1.5917430959601055,1.8001304924853168
Herbaspirillum,1.5946787449922382,1.8007425928766567
Herbaspirillum,1.5976143940243708,1.8013546932679965
Herbaspirillum,1.6005500430565036,1.8019667936593362
Herbaspirillum,1.6034856920886362,1.8025788940506762
Herbaspirillum,1.6064213411207688,1.803190994442016
Herbaspirillum,1.6093569901529015,1.8038030948333559
Herbaspirillum,1.612292639185034,1.8044151952246956
Herbaspirillum,1.6152282882171667,1.8050272956160354
Herbaspirillum,1.6181639372492993,1.8056393960073753
Herbaspirillum,1.621099586281432,1.806251496398715
Herbaspirillum,1.6240352353135645,1.8068635967900548
Herbaspirillum,1.6269708843456971,1.8074756971813948
Herbaspirillum,1.6299065333778298,1.8080877975727345
Herbaspirillum,1.6328421824099626,1.8086998979640745
Herbaspirillum,1.6357778314420952,1.8093119983554142
Herbaspirillum,1.6387134804742278,1.809924098746754
Herbaspirillum,1.6416491295063604,1.810536199138094
Herbaspirillum,1.644584778538493,1.8111482995294337
Herbaspirillum,1.6475204275706257,1.8117603999207734
Herbaspirillum,1.6504560766027583,1.8123725003121134
Herbaspirillum,1.653391725634891,1.8129846007034531
Herbaspirillum,1.6563273746670235,1.8135967010947929
Herbaspirillum,1.6592630236991561,1.8142088014861328
Herbaspirillum,1.662198672731289,1.8148209018774726
Herbaspirillum,1.6651343217634216,1.8154330022688123
Herbaspirillum,1.6680699707955542,1.8160451026601523
Herbaspirillum,1.6710056198276868,1.816657203051492
Herbaspirillum,1.6739412688598194,1.8172693034428318
Herbaspirillum,1.676876917891952,1.8178814038341717
Herbaspirillum,1.6798125669240846,1.8184935042255115
Herbaspirillum,1.6827482159562173,1.8191056046168512
Herbaspirillum,1.6856838649883499,1.8197177050081912
Herbaspirillum,1.6886195140204825,1.820329805399531
Herbaspirillum,1.691555163052615,1.8209419057908707
Herbaspirillum,1.694490812084748,1.8215540061822106
Herbaspirillum,1.6974264611168806,1.8221661065735504
Herbaspirillum,1.7003621101490132,1.8227782069648903
Herbaspirillum,1.7032977591811458,1.82339030735623
Herbaspirillum,1.7062334082132784,1.8240024077475698
Herbaspirillum,1.709169057245411,1.8246145081389098
Herbaspirillum,1.7121047062775436,1.8252266085302495
Herbaspirillum,1.7150403553096762,1.8258387089215893
Herbaspirillum,1.7179760043418089,1.8264508093129292
Herbaspirillum,1.7209116533739415,1.827062909704269
Herbaspirillum,1.723847302406074,1.8276750100956087
Herbaspirillum,1.726782951438207,1.8282871104869487
Herbaspirillum,1.7297186004703395,1.8288992108782884
Herbaspirillum,1.7326542495024722,1.8295113112696284
Herbaspirillum,1.7355898985346048,1.8301234116609681
Herbaspirillum,1.7385255475667374,1.830735512052308
Herbaspirillum,1.74146119659887,1.8313476124436479
Herbaspirillum,1.7443968456310026,1.8319597128349876
Herbaspirillum,1.7473324946631352,1.8325718132263273
Herbaspirillum,1.7502681436952678,1.8331839136176673
Herbaspirillum,1.7532037927274005,1.833796014009007
Herbaspirillum,1.756139441759533,1.8344081144003468
Herbaspirillum,1.759075090791666,1.8350202147916868
Herbaspirillum,1.7620107398237985,1.8356323151830265
Herbaspirillum,1.7649463888559311,1.8362444155743662
Herbaspirillum,1.7678820378880638,1.8368565159657062
Herbaspirillum,1.7708176869201964,1.837468616357046
Herbaspirillum,1.773753335952329,1.8380807167483857
Herbaspirillum,1.7766889849844616,1.8386928171397257
Herbaspirillum,1.7796246340165942,1.8393049175310654
Herbaspirillum,1.7825602830487268,1.8399170179224051
Herbaspirillum,1.7854959320808594,1.840529118313745
Herbaspirillum,1.788431581112992,1.8411412187050848
Herbaspirillum,1.791367230145125,1.8417533190964248
Herbaspirillum,1.7943028791772575,1.8423654194877646
Herbaspirillum,1.7972385282093901,1.8429775198791043
Herbaspirillum,1.8001741772415227,1.8435896202704443
Herbaspirillum,1.8031098262736553,1.844201720661784
Herbaspirillum,1.806045475305788,1.8448138210531237
Herbaspirillum,1.8089811243379206,1.8454259214444637
Herbaspirillum,1.8119167733700532,1.8460380218358035
Herbaspirillum,1.8148524224021858,1.8466501222271432
Herbaspirillum,1.8177880714343184,1.8472622226184832
Herbaspirillum,1.820723720466451,1.847874323009823
Herbaspirillum,1.8236593694985839,1.8484864234011629
Herbaspirillum,1.8265950185307165,1.8490985237925026
Herbaspirillum,1.829530667562849,1.8497106241838424
Herbaspirillum,1.8324663165949817,1.8503227245751823
Herbaspirillum,1.8354019656271143,1.850934824966522
Herbaspirillum,1.838337614659247,1.8515469253578618
Herbaspirillum,1.8412732636913796,1.8521590257492018
Herbaspirillum,1.8442089127235122,1.8527711261405415
Herbaspirillum,1.8471445617556448,1.8533832265318813
Herbaspirillum,1.8500802107877774,1.8539953269232212
Herbaspirillum,1.85301585981991,1.854607427314561
Herbaspirillum,1.8559515088520429,1.855219527705901
Herbaspirillum,1.8588871578841755,1.8558316280972407
Herbaspirillum,1.861822806916308,1.8564437284885804
Herbaspirillum,1.8647584559484407,1.8570558288799204
Herbaspirillum,1.8676941049805733,1.8576679292712601
Herbaspirillum,1.870629754012706,1.8582800296625999
Herbaspirillum,1.8735654030448385,1.8588921300539398
Herbaspirillum,1.8765010520769712,1.8595042304452796
Herbaspirillum,1.8794367011091038,1.8601163308366193
Herbaspirillum,1.8823723501412364,1.8607284312279593
Herbaspirillum,1.885307999173369,1.861340531619299
Herbaspirillum,1.8882436482055018,1.861952632010639
Herbaspirillum,1.8911792972376344,1.8625647324019787
Herbaspirillum,1.894114946269767,1.8631768327933185
Herbaspirillum,1.8970505953018997,1.8637889331846584
Herbaspirillum,1.8999862443340323,1.8644010335759982
Herbaspirillum,1.902921893366165,1.865013133967338
Herbaspirillum,1.9058575423982975,1.8656252343586779
Herbaspirillum,1.9087931914304301,1.8662373347500176
Herbaspirillum,1.9117288404625628,1.8668494351413574
Herbaspirillum,1.9146644894946954,1.8674615355326973
Herbaspirillum,1.917600138526828,1.868073635924037
Herbaspirillum,1.9205357875589608,1.8686857363153768
Herbaspirillum,1.9234714365910934,1.8692978367067168
Herbaspirillum,1.926407085623226,1.8699099370980565
Herbaspirillum,1.9293427346553587,1.8705220374893963
Herbaspirillum,1.9322783836874913,1.8711341378807362
Pseudomonas,1.9333668643898836,1.8538601758761792
Pseudomonas,1.937778629095766,1.8550278612484694
Pseudomonas,1.9421903938016483,1.8561955466207598
Pseudomonas,1.9466021585075306,1.85736323199305
Pseudomonas,1.951013923213413,1.8585309173653402
Pseudomonas,1.9554256879192953,1.8596986027376305
Pseudomonas,1.9598374526251776,1.8608662881099207
Pseudomonas,1.96424921733106,1.862033973482211
Pseudomonas,1.9686609820369423,1.8632016588545013
Pseudomonas,1.9730727467428246,1.8643693442267915
Pseudomonas,1.977484511448707,1.8655370295990816
Pseudomonas,1.9818962761545895,1.866704714971372
Pseudomonas,1.9863080408604719,1.8678724003436622
Pseudomonas,1.9907198055663542,1.8690400857159526
Pseudomonas,1.9951315702722365,1.8702077710882428
Pseudomonas,1.9995433349781189,1.871375456460533
Pseudomonas,2.003955099684001,1.872543141832823
Pseudomonas,2.0083668643898833,1.8737108272051135
Pseudomonas,2.0127786290957657,1.8748785125774037
Pseudomonas,2.017190393801648,1.876046197949694
Pseudomonas,2.0216021585075303,1.8772138833219842
Pseudomonas,2.026013923213413,1.8783815686942746
Pseudomonas,2.0304256879192955,1.8795492540665648
Pseudomonas,2.034837452625178,1.880716939438855
Pseudomonas,2.03924921733106,1.8818846248111454
Pseudomonas,2.0436609820369425,1.8830523101834356
Pseudomonas,2.048072746742825,1.8842199955557257
Pseudomonas,2.052484511448707,1.8853876809280161
Pseudomonas,2.0568962761545895,1.8865553663003063
Pseudomonas,2.061308040860472,1.8877230516725967
Pseudomonas,2.065719805566354,1.8888907370448869
Pseudomonas,2.0701315702722365,1.890058422417177
Pseudomonas,2.074543334978119,1.8912261077894674
Pseudomonas,2.078955099684001,1.8923937931617576
Pseudomonas,2.0833668643898835,1.8935614785340478
Pseudomonas,2.087778629095766,1.8947291639063382
Pseudomonas,2.092190393801648,1.8958968492786283
Pseudomonas,2.0966021585075305,1.8970645346509185
Pseudomonas,2.101013923213413,1.898232220023209
Pseudomonas,2.105425687919295,1.899399905395499
Pseudomonas,2.1098374526251775,1.9005675907677892
Pseudomonas,2.11424921733106,1.9017352761400796
Pseudomonas,2.118660982036942,1.9029029615123698
Pseudomonas,2.1230727467428245,1.90407064688466
Pseudomonas,2.127484511448707,1.9052383322569504
Pseudomonas,2.131896276154589,1.9064060176292406
Pseudomonas,2.1363080408604715,1.9075737030015307
Pseudomonas,2.140719805566354,1.9087413883738211
Pseudomonas,2.1451315702722362,1.9099090737461113
Pseudomonas,2.1495433349781186,1.9110767591184015
Pseudomonas,2.153955099684001,1.9122444444906919
Pseudomonas,2.1583668643898832,1.913412129862982
Pseudomonas,2.1627786290957656,1.9145798152352722
Pseudomonas,2.167190393801648,1.9157475006075626
Pseudomonas,2.1716021585075302,1.9169151859798528
Pseudomonas,2.1760139232134126,1.918082871352143
Pseudomonas,2.180425687919295,1.9192505567244333
Pseudomonas,2.1848374526251773,1.9204182420967235
Pseudomonas,2.18924921733106,1.921585927469014
Pseudomonas,2.193660982036942,1.922753612841304
Pseudomonas,2.1980727467428247,1.9239212982135945
Pseudomonas,2.2024845114487066,1.9250889835858846
Pseudomonas,2.2068962761545894,1.9262566689581748
Pseudomonas,2.2113080408604717,1.9274243543304652
Pseudomonas,2.215719805566354,1.9285920397027554
Pseudomonas,2.2201315702722364,1.9297597250750456
Pseudomonas,2.2245433349781187,1.930927410447336
Pseudomonas,2.228955099684001,1.9320950958196261
Pseudomonas,2.2333668643898834,1.9332627811919163
Pseudomonas,2.2377786290957657,1.9344304665642067
Pseudomonas,2.242190393801648,1.9355981519364969
Pseudomonas,2.2466021585075304,1.9367658373087873
Pseudomonas,2.2510139232134128,1.9379335226810774
Pseudomonas,2.255425687919295,1.9391012080533676
Pseudomonas,2.2598374526251774,1.940268893425658
Pseudomonas,2.2642492173310598,1.9414365787979482
Pseudomonas,2.268660982036942,1.9426042641702383
Pseudomonas,2.2730727467428244,1.9437719495425287
Pseudomonas,2.277484511448707,1.944939634914819
Pseudomonas,2.281896276154589,1.946107320287109
Pseudomonas,2.2863080408604715,1.9472750056593995
Pseudomonas,2.290719805566354,1.9484426910316897
Pseudomonas,2.295131570272236,1.9496103764039798
Pseudomonas,2.2995433349781185,1.9507780617762702
Pseudomonas,2.303955099684001,1.9519457471485604
Pseudomonas,2.308366864389883,1.9531134325208506
Pseudomonas,2.3127786290957655,1.954281117893141
Pseudomonas,2.317190393801648,1.9554488032654311
Pseudomonas,2.32160215850753,1.9566164886377213
Pseudomonas,2.3260139232134125,1.9577841740100117
Pseudomonas,2.330425687919295,1.9589518593823019
Pseudomonas,2.334837452625177,1.960119544754592
Pseudomonas,2.3392492173310595,1.9612872301268824
Pseudomonas,2.343660982036942,1.9624549154991726
Pseudomonas,2.348072746742824,1.9636226008714628
Pseudomonas,2.3524845114487065,1.9647902862437532
Pseudomonas,2.356896276154589,1.9659579716160434
Pseudomonas,2.3613080408604716,1.9671256569883337
Pseudomonas,2.3657198055663535,1.968293342360624
Pseudomonas,2.3701315702722363,1.9694610277329143
Pseudomonas,2.374543334978118,1.9706287131052045
Pseudomonas,2.378955099684001,1.9717963984774947
Pseudomonas,2.3833668643898833,1.972964083849785
Pseudomonas,2.3877786290957657,1.9741317692220752
Pseudomonas,2.392190393801648,1.9752994545943654
Pseudomonas,2.3966021585075303,1.9764671399666558
Pseudomonas,2.4010139232134127,1.977634825338946
Pseudomonas,2.405425687919295,1.9788025107112364
Pseudomonas,2.4098374526251773,1.9799701960835265
Pseudomonas,2.4142492173310597,1.9811378814558167
Pseudomonas,2.418660982036942,1.982305566828107
Pseudomonas,2.4230727467428244,1.9834732522003973
Pseudomonas,2.4274845114487067,1.9846409375726874
Pseudomonas,2.431896276154589,1.9858086229449778
Pseudomonas,2.4363080408604714,1.986976308317268
Pseudomonas,2.4407198055663537,1.9881439936895582
Pseudomonas,2.445131570272236,1.9893116790618486
Pseudomonas,2.4495433349781184,1.9904793644341388
Pseudomonas,2.4539550996840007,1.991647049806429
Pseudomonas,2.458366864389883,1.9928147351787193
Serratia,2.009104008849953,1.8637216104257406
Serratia,2.0135157735558353,1.865079812323677
Serratia,2.0179275382617177,1.866438014221613
Serratia,2.0223393029676,1.8677962161195494
Serratia,2.0267510676734823,1.8691544180174855
Serratia,2.0311628323793647,1.8705126199154218
Serratia,2.035574597085247,1.871870821813358
Serratia,2.0399863617911294,1.8732290237112943
Serratia,2.0443981264970117,1.8745872256092304
Serratia,2.048809891202894,1.8759454275071668
Serratia,2.0532216559087764,1.8773036294051029
Serratia,2.0576334206146587,1.878661831303039
Serratia,2.062045185320541,1.8800200332009753
Serratia,2.0664569500264234,1.8813782350989114
Serratia,2.0708687147323057,1.8827364369968478
Serratia,2.075280479438188,1.884094638894784
Serratia,2.0796922441440704,1.8854528407927202
Serratia,2.0841040088499527,1.8868110426906564
Serratia,2.088515773555835,1.8881692445885927
Serratia,2.0929275382617174,1.8895274464865288
Serratia,2.0973393029676,1.8908856483844652
Serratia,2.1017510676734825,1.8922438502824015
Serratia,2.106162832379365,1.8936020521803376
Serratia,2.110574597085247,1.894960254078274
Serratia,2.1149863617911295,1.89631845597621
Serratia,2.119398126497012,1.8976766578741464
Serratia,2.123809891202894,1.8990348597720825
Serratia,2.1282216559087765,1.9003930616700189
Serratia,2.132633420614659,1.901751263567955
Serratia,2.137045185320541,1.9031094654658913
Serratia,2.1414569500264236,1.9044676673638274
Serratia,2.145868714732306,1.9058258692617636
Serratia,2.1502804794381882,1.9071840711597
Serratia,2.1546922441440706,1.908542273057636
Serratia,2.159104008849953,1.9099004749555724
Serratia,2.1635157735558352,1.9112586768535085
Serratia,2.1679275382617176,1.9126168787514448
Serratia,2.1723393029676,1.913975080649381
Serratia,2.1767510676734823,1.9153332825473173
Serratia,2.1811628323793646,1.9166914844452534
Serratia,2.185574597085247,1.9180496863431897
Serratia,2.1899863617911293,1.9194078882411258
Serratia,2.1943981264970116,1.9207660901390622
Serratia,2.198809891202894,1.9221242920369983
Serratia,2.2032216559087763,1.9234824939349346
Serratia,2.2076334206146586,1.9248406958328708
Serratia,2.212045185320541,1.926198897730807
Serratia,2.2164569500264233,1.9275570996287432
Serratia,2.2208687147323056,1.9289153015266793
Serratia,2.225280479438188,1.9302735034246157
Serratia,2.2296922441440703,1.9316317053225518
Serratia,2.2341040088499526,1.9329899072204881
Serratia,2.238515773555835,1.9343481091184243
Serratia,2.2429275382617173,1.9357063110163606
Serratia,2.2473393029675997,1.9370645129142967
Serratia,2.251751067673482,1.938422714812233
Serratia,2.2561628323793643,1.9397809167101692
Serratia,2.260574597085247,1.9411391186081055
Serratia,2.264986361791129,1.9424973205060416
Serratia,2.269398126497012,1.943855522403978
Serratia,2.2738098912028937,1.945213724301914
Serratia,2.2782216559087765,1.9465719261998504
Serratia,2.282633420614659,1.9479301280977868
Serratia,2.287045185320541,1.9492883299957229
Serratia,2.2914569500264235,1.9506465318936592
Serratia,2.295868714732306,1.9520047337915953
Serratia,2.300280479438188,1.9533629356895315
Serratia,2.3046922441440705,1.9547211375874678
Serratia,2.309104008849953,1.956079339485404
Serratia,2.313515773555835,1.9574375413833403
Serratia,2.3179275382617175,1.9587957432812764
Serratia,2.3223393029676,1.9601539451792127
Serratia,2.326751067673482,1.9615121470771488
Serratia,2.3311628323793645,1.9628703489750852
Serratia,2.335574597085247,1.9642285508730213
